,Circuit,D:SP,F:Depth,F:Width,F:2QGC
169,"[Gcnot:3:2Gxpi2:0Gypi2:1][Gxmpi2:0Gxmpi2:1Gzpi:2Gxmpi2:3][Gcnot:1:0Gcnot:3:2][Gcnot:0:3Gcnot:1:2][Gcnot:2:1Gcnot:3:0][Gzpi:0Gypi2:1Gxpi:2Gympi2:3][Gcnot:0:1Gzpi:2Gxpi:3][Gzpi:0Gxpi2:1Gxpi:2Gzpi:3][Gcnot:1:2Gxmpi2:0Gxpi2:3][Gxmpi2:0Gympi2:1Gxpi:2Gzpi:3][Gxpi2:0Gypi2:1Gzpi:2Gzpi:3][Gxpi2:0Gxpi2:1Gypi:2Gxmpi2:3][Gcnot:0:1Gcnot:2:3][Gxmpi2:0Gxpi2:1Gxpi2:2Gypi:3][Gzpi:0Gxpi:1Gympi2:2Gypi:3][Gcnot:1:2Gxpi2:0Gxpi:3][Gypi:0Gxpi2:1Gxpi:2Gxmpi2:3][Gcnot:2:1Gzpi:0Gypi:3][Gxmpi2:0Gympi2:1Gxpi:2Gzpi:3][Gcnot:2:3Gxmpi2:0Gxmpi2:1][Gcnot:0:3Gcnot:2:1]@(0,1,2,3)",0.9837371872673216,21,4,16
170,"[Gzpi:1Gypi:2][Gympi2:1Gxpi2:2]Gcnot:1:2Gcnot:1:2[Gxpi:1Gxpi2:2]Gcnot:2:1Gcnot:2:1Gcnot:1:2[Gxmpi2:1Gzpi:2][Gxmpi2:1Gypi2:2]Gcnot:2:1[Gxmpi2:1Gypi:2][Gympi2:1Gympi2:2]Gcnot:2:1[Gypi:1Gympi2:2]Gcnot:1:2[Gxmpi2:1Gypi2:2]Gcnot:2:1[Gxpi:1Gxpi2:2][Gympi2:1Gympi2:2]Gcnot:1:2[Gxpi2:1Gxpi:2]Gcnot:1:2Gcnot:2:1Gcnot:1:2Gcnot:2:1[Gypi:1Gzpi:2][Gxpi2:1Gxpi2:2][Gxpi2:1Gzpi:2][Gxpi:1Gypi2:2]Gcnot:1:2Gcnot:2:1[Gypi:1Gxmpi2:2][Gypi2:1Gympi2:2]Gcnot:2:1@(0,1,2,3)",0.9757692559294312,35,4,17
171,"[Gxmpi2:0Gxpi2:2Gypi:3][Gypi:0Gypi2:2Gxpi2:3][Gypi:0Gxpi2:2Gxpi2:3][Gzpi:0Gxpi2:2Gxpi2:3][Gypi2:0Gxpi2:2Gxpi:3][Gympi2:0Gzpi:2Gypi2:3][Gypi2:0Gxmpi2:2Gypi:3][Gcnot:3:2Gzpi:0][Gxpi2:0Gypi2:2Gxpi2:3]@(0,1,2,3)",0.9974478609481444,9,4,1
172,"[Gxpi2:0Gxmpi2:1Gypi2:3][Gypi:0Gzpi:1Gympi2:3][Gxpi2:0Gxmpi2:1Gzpi:3][Gcnot:0:3Gxpi2:1][Gcnot:0:3Gxmpi2:1][Gzpi:0Gypi2:1Gxpi:3][Gcnot:1:0Gypi2:3][Gxpi:0Gxpi:1Gympi2:3][Gxpi:0Gxpi:1Gypi2:3][Gcnot:1:0Gxmpi2:3][Gympi2:0Gxpi:1Gypi2:3][Gcnot:1:0Gxmpi2:3][Gympi2:0Gxmpi2:1Gzpi:3][Gcnot:0:1Gxmpi2:3][Gcnot:0:1Gxpi2:3][Gcnot:0:1Gxmpi2:3]@(0,1,2,3)",0.9852535426912156,16,4,8
173,"[Gzpi:0Gympi2:1Gxmpi2:2Gxmpi2:3][Gxpi2:0Gxmpi2:1Gzpi:2Gxmpi2:3][Gzpi:0Gxpi:1Gxmpi2:2Gypi2:3][Gxpi:0Gzpi:1Gypi2:2Gympi2:3][Gxmpi2:0Gypi:1Gxmpi2:2Gxpi:3][Gcnot:1:2Gypi2:0Gxpi2:3][Gcnot:2:1Gxpi2:0Gympi2:3][Gxmpi2:0Gzpi:1Gxmpi2:2Gypi2:3][Gcnot:0:3Gypi:1Gxpi2:2][Gxpi2:0Gypi2:1Gxpi2:2Gxpi:3][Gypi2:0Gxpi2:1Gxpi2:2Gzpi:3][Gxpi2:0Gzpi:1Gypi2:2Gzpi:3][Gxpi2:0Gxpi2:1Gzpi:2Gxpi:3][Gypi2:0Gypi2:1Gympi2:2Gympi2:3][Gzpi:0Gypi:1Gzpi:2Gympi2:3][Gypi:0Gypi:1Gxpi:2Gxpi2:3][Gxpi2:0Gxpi:1Gzpi:2Gympi2:3][Gcnot:2:3Gypi2:0Gxpi:1][Gxpi2:0Gxmpi2:1Gympi2:2Gympi2:3]@(0,1,2,3)",0.9861122188485136,19,4,4
174,"[Gxpi:0Gypi:1Gxpi2:2][Gxpi2:0Gxpi2:1Gzpi:2][Gympi2:0Gzpi:1Gypi2:2][Gcnot:0:1Gxpi2:2][Gypi2:0Gypi:1Gzpi:2][Gympi2:0Gypi2:1Gypi2:2][Gzpi:0Gxmpi2:1Gxmpi2:2][Gxpi2:0Gypi2:1Gxpi:2][Gypi:0Gzpi:1Gxpi2:2][Gxpi2:0Gxpi2:1Gypi2:2][Gxpi2:0Gypi:1Gypi:2][Gcnot:2:1Gxmpi2:0][Gcnot:1:2Gxmpi2:0][Gypi2:0Gypi:1Gympi2:2][Gcnot:0:1Gypi2:2]@(0,1,2,3)",0.9921095963711708,15,4,4
175,"[Gxmpi2:1Gxpi2:2]Gcnot:1:2Gcnot:1:2Gcnot:1:2[Gxpi:1Gxpi:2][Gxmpi2:1Gxmpi2:2]Gcnot:1:2[Gypi2:1Gxmpi2:2]Gcnot:1:2Gcnot:2:1Gcnot:1:2@(0,1,2,3)",0.996374381977478,11,4,7
176,"[Gxmpi2:0Gxmpi2:2Gxmpi2:3][Gypi2:0Gypi:2Gzpi:3][Gcnot:3:2Gxmpi2:0][Gypi:0Gxmpi2:2Gxpi:3][Gympi2:0Gypi2:2Gympi2:3][Gcnot:3:2Gympi2:0][Gcnot:0:3Gxmpi2:2][Gxmpi2:0Gxpi:2Gympi2:3][Gxpi:0Gympi2:2Gypi2:3][Gcnot:3:2Gxpi:0][Gcnot:2:3Gzpi:0][Gcnot:3:2Gypi2:0][Gxmpi2:0Gypi2:2Gympi2:3][Gympi2:0Gypi:2Gympi2:3][Gcnot:0:3Gypi:2][Gcnot:3:0Gympi2:2]@(0,1,2,3)",0.9889180621933962,16,4,8
177,"[Gzpi:0Gxpi2:1Gxpi2:2][Gxmpi2:0Gxpi2:1Gzpi:2][Gcnot:2:1Gxpi:0][Gzpi:0Gxmpi2:1Gypi:2]@(0,1,2,3)",0.9979428377342776,4,4,1
178,"Gcnot:0:3[Gypi2:0Gympi2:3][Gympi2:0Gxpi:3]Gcnot:3:0Gcnot:0:3Gcnot:0:3Gcnot:0:3Gcnot:0:3Gcnot:3:0[Gxpi2:0Gypi2:3]Gcnot:0:3Gcnot:3:0Gcnot:3:0[Gxmpi2:0Gxpi2:3]Gcnot:3:0Gcnot:3:0Gcnot:3:0Gcnot:0:3Gcnot:3:0Gcnot:3:0Gcnot:0:3Gcnot:0:3[Gxpi2:0Gypi:3]Gcnot:3:0Gcnot:3:0Gcnot:3:0[Gzpi:0Gympi2:3]@(0,1,2,3)",0.9498192837568432,27,4,21
179,"[Gypi:1Gxpi2:2][Gxpi:1Gxpi:2][Gxpi:1Gypi2:2]Gcnot:1:2[Gxmpi2:1Gxmpi2:2][Gxpi:1Gypi:2]Gcnot:1:2[Gzpi:1Gxpi2:2][Gxpi2:1Gympi2:2][Gypi:1Gxmpi2:2][Gxmpi2:1Gypi:2][Gxpi2:1Gympi2:2][Gypi:1Gzpi:2][Gxpi:1Gzpi:2][Gympi2:1Gypi:2][Gxpi:1Gxpi:2][Gympi2:1Gympi2:2][Gxmpi2:1Gypi2:2][Gzpi:1Gxpi:2][Gypi:1Gympi2:2]Gcnot:2:1[Gxpi2:1Gzpi:2][Gzpi:1Gxpi2:2][Gympi2:1Gxpi2:2][Gxpi:1Gxpi2:2][Gxpi:1Gzpi:2][Gypi:1Gxpi2:2][Gxpi:1Gympi2:2][Gxpi2:1Gypi2:2][Gxmpi2:1Gypi:2][Gxpi:1Gzpi:2][Gxpi2:1Gypi2:2][Gzpi:1Gxpi2:2][Gympi2:1Gympi2:2][Gzpi:1Gypi2:2][Gxpi:1Gxpi2:2][Gympi2:1Gxmpi2:2]Gcnot:1:2Gcnot:2:1[Gypi2:1Gxmpi2:2][Gypi2:1Gxmpi2:2][Gzpi:1Gypi:2]@(0,1,2,3)",0.9756401924422552,42,4,5
180,"Gxpi2:3Gxpi:3Gxmpi2:3Gxpi:3Gympi2:3Gxpi2:3Gxpi:3Gxmpi2:3Gzpi:3Gxpi2:3Gympi2:3Gympi2:3Gxpi2:3Gympi2:3Gxpi:3Gypi:3Gypi:3Gympi2:3Gympi2:3Gxmpi2:3Gzpi:3Gxmpi2:3Gxpi:3Gxpi:3Gxpi:3Gzpi:3Gypi2:3Gypi2:3Gxmpi2:3Gypi:3Gxpi2:3Gypi2:3Gypi2:3Gxpi:3Gxpi2:3Gypi2:3Gzpi:3Gxpi:3Gxpi2:3Gypi2:3Gxmpi2:3Gympi2:3Gxmpi2:3Gxmpi2:3Gxpi2:3@(0,1,2,3)",0.9988024066036604,45,4,0
181,"[Gzpi:0Gypi:1]@(0,1,2,3)",0.9996765510615804,1,4,0
182,"[Gypi2:0Gympi2:1Gxmpi2:2][Gympi2:0Gzpi:1Gxpi2:2][Gxpi:0Gxmpi2:1Gzpi:2][Gypi:0Gypi2:1Gypi2:2][Gypi:0Gypi2:1Gxpi2:2][Gypi2:0Gypi2:1Gypi2:2][Gypi2:0Gypi:1Gympi2:2][Gypi:0Gxmpi2:1Gypi:2][Gympi2:0Gxmpi2:1Gzpi:2][Gcnot:1:0Gxmpi2:2][Gxpi:0Gypi:1Gxpi2:2][Gypi2:0Gympi2:1Gxmpi2:2][Gxpi2:0Gypi2:1Gypi:2][Gzpi:0Gxmpi2:1Gypi2:2][Gympi2:0Gypi2:1Gxpi2:2][Gympi2:0Gxpi2:1Gypi2:2][Gxpi2:0Gxpi:1Gzpi:2][Gypi2:0Gxmpi2:1Gypi2:2]@(0,1,2,3)",0.9887637563576566,18,4,1
183,"[Gcnot:3:2Gxpi:1][Gcnot:2:1Gxmpi2:3][Gxpi:1Gxpi2:2Gympi2:3][Gxmpi2:1Gzpi:2Gympi2:3][Gypi:1Gympi2:2Gxpi:3][Gympi2:1Gxpi:2Gympi2:3][Gcnot:3:2Gympi2:1]@(0,1,2,3)",0.9974373013777368,7,4,3
184,"[Gympi2:1Gypi2:2][Gxpi:1Gxpi2:2]Gcnot:2:1[Gypi:1Gypi2:2][Gympi2:1Gypi2:2]Gcnot:1:2Gcnot:2:1[Gxmpi2:1Gxmpi2:2]Gcnot:1:2[Gypi2:1Gxpi:2][Gzpi:1Gypi:2]Gcnot:2:1[Gxpi2:1Gxmpi2:2]Gcnot:1:2[Gzpi:1Gypi2:2][Gzpi:1Gxmpi2:2][Gympi2:1Gxpi:2]Gcnot:1:2[Gxmpi2:1Gzpi:2]@(0,1,2,3)",0.9962467342751464,19,4,7
185,"[Gxpi:2Gxpi:3][Gypi2:2Gxpi2:3][Gypi2:2Gypi2:3][Gxpi2:2Gympi2:3][Gxmpi2:2Gxpi:3][Gxpi2:2Gxpi:3]Gcnot:2:3Gcnot:3:2Gcnot:3:2[Gxpi:2Gympi2:3]Gcnot:3:2[Gypi:2Gypi2:3][Gxpi:2Gxpi2:3][Gxpi:2Gxpi2:3]Gcnot:2:3[Gypi:2Gypi:3][Gxmpi2:2Gxpi2:3][Gypi2:2Gxmpi2:3][Gxmpi2:2Gxmpi2:3]@(0,1,2,3)",0.9892281919378948,19,4,5
186,"[Gcnot:2:1Gzpi:0Gxmpi2:3][Gcnot:3:0Gxmpi2:1Gxpi2:2][Gcnot:1:0Gcnot:3:2][Gcnot:2:1Gxmpi2:0Gxmpi2:3][Gcnot:1:0Gzpi:2Gxpi:3][Gcnot:1:2Gxpi2:0Gzpi:3][Gcnot:1:0Gzpi:2Gxpi2:3][Gcnot:1:2Gxmpi2:0Gympi2:3][Gcnot:0:1Gcnot:3:2][Gcnot:0:1Gcnot:3:2][Gcnot:2:3Gypi2:0Gypi:1][Gcnot:1:0Gcnot:2:3][Gzpi:0Gxpi2:1Gxpi:2Gympi2:3][Gcnot:0:3Gxmpi2:1Gxpi2:2][Gxmpi2:0Gxpi2:1Gzpi:2Gxpi2:3][Gxpi2:0Gympi2:1Gypi:2Gzpi:3][Gcnot:0:3Gypi:1Gympi2:2][Gypi2:0Gzpi:1Gypi:2Gxmpi2:3][Gxmpi2:0Gympi2:1Gxpi2:2Gypi:3][Gcnot:0:3Gzpi:1Gxpi2:2][Gypi:0Gympi2:1Gypi2:2Gxpi2:3]@(0,1,2,3)",0.977777178394588,21,4,19
187,"Gxmpi2:3Gzpi:3Gzpi:3Gxpi2:3Gypi2:3Gxpi2:3Gzpi:3Gypi:3Gympi2:3Gxmpi2:3Gympi2:3Gxmpi2:3Gxpi2:3Gypi2:3Gypi2:3Gypi:3Gzpi:3Gxmpi2:3Gxmpi2:3Gympi2:3Gxmpi2:3Gypi:3Gxpi2:3Gxpi2:3Gxmpi2:3Gxpi2:3Gzpi:3Gxpi:3Gxpi:3Gympi2:3Gxpi:3Gxpi:3Gzpi:3Gxpi2:3Gympi2:3Gympi2:3Gxpi2:3Gypi:3Gxpi2:3Gxpi2:3Gympi2:3Gxpi2:3Gypi2:3Gxmpi2:3Gxpi:3Gxpi:3Gypi:3Gxmpi2:3Gypi:3Gxmpi2:3Gzpi:3Gxpi2:3Gypi2:3Gxmpi2:3Gzpi:3Gxmpi2:3Gxmpi2:3Gxpi2:3Gympi2:3Gypi2:3Gxpi2:3Gympi2:3Gzpi:3Gxpi2:3Gypi2:3Gxmpi2:3Gypi:3Gxpi2:3Gympi2:3Gxpi:3Gxpi2:3Gxmpi2:3Gxpi:3Gypi:3Gzpi:3Gxmpi2:3Gxpi:3Gypi:3Gympi2:3Gxpi:3Gypi:3Gzpi:3Gypi:3Gypi2:3Gympi2:3Gympi2:3Gxpi:3Gypi2:3Gzpi:3Gympi2:3Gxmpi2:3Gypi2:3Gxpi2:3Gxpi2:3Gympi2:3Gzpi:3Gxmpi2:3Gxpi:3Gzpi:3Gypi2:3Gxmpi2:3Gypi2:3Gympi2:3Gypi2:3Gxpi:3Gxmpi2:3Gypi2:3Gxmpi2:3Gxpi:3Gxmpi2:3Gxpi:3Gxpi2:3Gxpi2:3Gypi2:3Gympi2:3Gxpi:3Gxmpi2:3Gypi2:3Gympi2:3Gympi2:3Gypi2:3Gympi2:3Gypi:3Gxpi:3Gypi2:3Gypi:3Gypi:3Gxpi2:3Gxpi:3Gxpi:3Gxmpi2:3Gzpi:3Gypi:3Gxmpi2:3Gypi:3Gypi2:3Gypi:3Gxpi:3@(0,1,2,3)",0.9585763856612448,138,4,0
188,"[Gcnot:0:3Gypi:1Gzpi:2][Gcnot:1:0Gympi2:2Gxmpi2:3][Gcnot:0:3Gcnot:2:1][Gxmpi2:0Gxpi2:1Gzpi:2Gxpi2:3][Gcnot:1:2Gcnot:3:0][Gcnot:3:2Gzpi:0Gympi2:1][Gcnot:1:2Gxpi2:0Gypi:3][Gxmpi2:0Gxpi:1Gypi:2Gxmpi2:3][Gcnot:0:3Gcnot:1:2][Gcnot:3:2Gxpi:0Gzpi:1][Gcnot:1:2Gcnot:3:0][Gcnot:3:2Gypi:0Gypi:1][Gcnot:0:3Gcnot:1:2][Gcnot:1:0Gxpi2:2Gypi2:3][Gcnot:0:1Gcnot:3:2][Gcnot:1:0Gcnot:3:2]@(0,1,2,3)",0.9885968215428524,16,4,21
189,"[Gcnot:1:0Gcnot:3:2][Gcnot:2:3Gypi:0Gypi2:1][Gcnot:3:2Gxpi:0Gxmpi2:1][Gcnot:3:2Gzpi:0Gzpi:1][Gcnot:0:1Gxpi:2Gypi2:3][Gympi2:0Gxpi2:1Gxpi:2Gzpi:3][Gympi2:0Gympi2:1Gympi2:2Gxpi2:3][Gxmpi2:0Gxmpi2:1Gypi:2Gypi2:3][Gcnot:0:1Gcnot:3:2][Gcnot:1:2Gympi2:0Gxpi:3][Gypi2:0Gxpi2:1Gympi2:2Gxpi2:3][Gcnot:1:2Gcnot:3:0][Gcnot:0:1Gcnot:3:2][Gxpi2:0Gxpi2:1Gympi2:2Gzpi:3]@(0,1,2,3)",0.9933031867941564,14,4,13
190,"[Gcnot:1:0Gxpi:3][Gxpi:0Gympi2:1Gxpi:3][Gzpi:0Gzpi:1Gypi2:3][Gcnot:3:0Gxpi:1][Gcnot:3:0Gypi2:1][Gcnot:1:0Gypi2:3][Gcnot:1:0Gympi2:3][Gcnot:1:0Gxpi2:3][Gcnot:0:3Gympi2:1][Gypi2:0Gxpi2:1Gxpi2:3][Gcnot:1:0Gxpi2:3][Gcnot:0:1Gympi2:3][Gcnot:3:0Gxpi2:1][Gypi2:0Gxmpi2:1Gxpi2:3][Gcnot:0:1Gympi2:3][Gcnot:0:1Gxpi:3][Gcnot:1:0Gxpi:3]@(0,1,2,3)",0.988758740985507,17,4,13
191,"[Gcnot:1:0Gcnot:2:3][Gcnot:1:2Gypi:0Gxpi2:3][Gcnot:2:3Gxmpi2:0Gypi2:1][Gympi2:0Gypi2:1Gxpi2:2Gxpi2:3][Gcnot:1:0Gzpi:2Gypi:3][Gxpi:0Gxpi:1Gzpi:2Gxpi:3][Gxpi:0Gxpi:1Gxmpi2:2Gypi:3][Gympi2:0Gzpi:1Gzpi:2Gxpi2:3][Gypi:0Gypi:1Gxpi2:2Gzpi:3][Gxmpi2:0Gxpi2:1Gxpi:2Gxpi:3][Gcnot:1:0Gympi2:2Gzpi:3]@(0,1,2,3)",0.9922784076136956,11,4,6
192,"[Gzpi:0Gxpi2:1Gypi:2Gzpi:3][Gcnot:2:1Gxpi2:0Gympi2:3][Gcnot:1:2Gypi2:0Gxpi2:3][Gzpi:0Gxmpi2:1Gxpi2:2Gypi:3][Gcnot:3:2Gypi2:0Gypi2:1][Gxmpi2:0Gypi:1Gympi2:2Gympi2:3][Gxpi2:0Gypi:1Gypi:2Gzpi:3][Gxmpi2:0Gypi:1Gxpi2:2Gxmpi2:3][Gxpi2:0Gxpi2:1Gypi:2Gxpi2:3][Gcnot:1:0Gcnot:2:3][Gypi2:0Gypi:1Gypi2:2Gxpi2:3][Gcnot:0:1Gympi2:2Gxpi2:3][Gcnot:0:1Gcnot:3:2][Gympi2:0Gzpi:1Gympi2:2Gxpi:3][Gcnot:1:0Gxpi2:2Gympi2:3][Gympi2:0Gypi2:1Gxpi2:2Gypi2:3][Gcnot:0:3Gypi:1Gxmpi2:2][Gypi:0Gypi2:1Gzpi:2Gzpi:3][Gcnot:3:0Gxpi2:1Gxmpi2:2][Gcnot:1:0Gzpi:2Gympi2:3][Gcnot:3:2Gypi2:0Gypi2:1][Gcnot:3:2Gympi2:0Gypi:1]@(0,1,2,3)",0.9764897902263104,22,4,14
193,"[Gcnot:0:1Gympi2:2Gypi:3][Gypi:0Gypi2:1Gypi2:2Gzpi:3][Gcnot:3:2Gypi:0Gypi2:1][Gcnot:2:1Gypi2:0Gxmpi2:3][Gxmpi2:0Gzpi:1Gxpi2:2Gxpi:3][Gxpi:0Gympi2:1Gympi2:2Gzpi:3][Gxpi:0Gxmpi2:1Gympi2:2Gxmpi2:3][Gxpi:0Gxpi2:1Gypi:2Gypi2:3][Gxpi:0Gypi:1Gxmpi2:2Gxpi2:3][Gxpi:0Gxpi2:1Gxpi2:2Gxmpi2:3]@(0,1,2,3)",0.9897348794258553,10,4,3
194,"[Gzpi:0Gxmpi2:1Gypi2:2Gypi2:3][Gcnot:1:0Gcnot:3:2][Gympi2:0Gxmpi2:1Gxpi:2Gxpi2:3][Gxpi:0Gypi2:1Gympi2:2Gxpi2:3][Gcnot:2:3Gxpi:0Gxpi2:1][Gcnot:0:3Gympi2:1Gzpi:2][Gypi2:0Gxpi2:1Gxpi:2Gxmpi2:3][Gcnot:0:1Gypi:2Gypi:3][Gypi:0Gympi2:1Gzpi:2Gxpi2:3][Gcnot:3:0Gzpi:1Gxpi:2][Gcnot:0:1Gympi2:2Gympi2:3][Gcnot:1:0Gcnot:3:2][Gympi2:0Gypi2:1Gypi:2Gympi2:3][Gxmpi2:0Gxpi:1Gypi:2Gxpi2:3][Gcnot:3:0Gympi2:1Gzpi:2][Gcnot:2:3Gympi2:0Gxpi2:1][Gxpi:0Gympi2:1Gypi2:2Gypi:3][Gcnot:3:2Gxpi:0Gxpi2:1][Gcnot:2:1Gxmpi2:0Gympi2:3][Gcnot:2:3Gxpi:0Gympi2:1][Gzpi:0Gypi2:1Gympi2:2Gzpi:3]@(0,1,2,3)",0.9823022183095818,21,4,14
195,"[Gcnot:3:0Gympi2:1Gypi2:2][Gcnot:1:2Gxmpi2:0Gzpi:3][Gxmpi2:0Gympi2:1Gypi:2Gxpi:3][Gcnot:2:3Gypi:0Gxpi2:1][Gcnot:0:1Gympi2:2Gympi2:3][Gcnot:0:1Gcnot:2:3][Gxpi2:0Gypi:1Gxpi2:2Gxpi2:3][Gcnot:0:3Gcnot:1:2][Gzpi:0Gypi:1Gympi2:2Gympi2:3][Gcnot:0:1Gcnot:3:2][Gcnot:3:0Gypi2:1Gxpi:2][Gcnot:0:1Gzpi:2Gxmpi2:3][Gcnot:1:2Gypi:0Gympi2:3][Gcnot:1:0Gypi:2Gxpi:3][Gcnot:0:3Gxpi:1Gypi2:2][Gypi2:0Gzpi:1Gxpi:2Gxpi:3]@(0,1,2,3)",0.9846439481336614,16,4,15
196,"[Gcnot:3:0Gxpi:1][Gcnot:3:0Gxmpi2:1][Gcnot:1:0Gypi2:3][Gcnot:0:3Gxmpi2:1][Gcnot:0:3Gxpi2:1][Gcnot:3:0Gympi2:1][Gcnot:0:3Gxmpi2:1][Gcnot:1:0Gypi2:3][Gcnot:1:0Gypi2:3][Gcnot:0:1Gxmpi2:3][Gcnot:0:3Gypi2:1][Gcnot:3:0Gypi:1][Gxmpi2:0Gxmpi2:1Gxpi2:3][Gcnot:3:0Gxmpi2:1][Gcnot:1:0Gxpi2:3][Gcnot:3:0Gypi:1][Gcnot:0:3Gympi2:1][Gcnot:0:1Gympi2:3][Gcnot:0:3Gympi2:1][Gcnot:0:3Gypi2:1][Gcnot:0:3Gxpi:1][Gcnot:0:3Gxpi:1][Gcnot:1:0Gympi2:3][Gcnot:3:0Gympi2:1][Gcnot:0:3Gxmpi2:1][Gcnot:1:0Gxmpi2:3][Gcnot:1:0Gxpi:3]@(0,1,2,3)",0.9644280599088756,27,4,26
197,"[Gxmpi2:0Gxpi:1Gympi2:2Gxmpi2:3][Gxmpi2:0Gympi2:1Gympi2:2Gzpi:3][Gypi:0Gxpi:1Gypi:2Gxpi2:3][Gxpi:0Gypi:1Gxpi2:2Gypi:3][Gxpi2:0Gxpi2:1Gzpi:2Gypi2:3][Gxpi2:0Gzpi:1Gxpi:2Gypi:3][Gypi:0Gxpi2:1Gxpi2:2Gzpi:3][Gzpi:0Gxmpi2:1Gxpi2:2Gympi2:3][Gympi2:0Gzpi:1Gxmpi2:2Gympi2:3][Gypi:0Gympi2:1Gympi2:2Gypi:3][Gympi2:0Gypi:1Gympi2:2Gxmpi2:3][Gxpi:0Gxpi2:1Gympi2:2Gxpi2:3][Gcnot:1:0Gxmpi2:2Gypi2:3][Gypi:0Gypi:1Gxpi2:2Gxpi:3][Gxmpi2:0Gympi2:1Gympi2:2Gxpi2:3][Gypi:0Gypi:1Gypi:2Gxmpi2:3][Gxpi:0Gypi:1Gxmpi2:2Gxpi2:3][Gypi:0Gxmpi2:1Gypi:2Gxpi:3][Gypi:0Gypi:1Gypi2:2Gypi2:3][Gxmpi2:0Gxpi2:1Gympi2:2Gzpi:3][Gxpi2:0Gympi2:1Gxpi:2Gypi:3]@(0,1,2,3)",0.9900784357329352,21,4,1
198,"[Gxmpi2:0Gxpi:1Gxpi:3][Gxpi:0Gypi2:1Gypi:3][Gcnot:0:3Gxmpi2:1][Gcnot:1:0Gxmpi2:3][Gxmpi2:0Gxpi2:1Gxpi2:3][Gympi2:0Gypi:1Gypi2:3][Gcnot:1:0Gypi:3][Gcnot:3:0Gypi:1][Gcnot:1:0Gympi2:3][Gxmpi2:0Gxpi2:1Gypi2:3][Gzpi:0Gypi2:1Gypi2:3][Gypi:0Gypi:1Gxmpi2:3][Gympi2:0Gympi2:1Gxpi:3][Gzpi:0Gympi2:1Gympi2:3][Gxpi:0Gypi2:1Gxpi:3][Gypi:0Gypi:1Gzpi:3][Gxpi2:0Gypi:1Gxpi2:3][Gxpi:0Gympi2:1Gxpi:3][Gypi:0Gypi:1Gzpi:3][Gcnot:1:0Gypi2:3][Gcnot:0:3Gypi2:1][Gypi:0Gxpi2:1Gxpi2:3][Gympi2:0Gxmpi2:1Gxpi2:3][Gympi2:0Gzpi:1Gypi2:3]@(0,1,2,3)",0.9850395255815249,24,4,7
199,"[Gxpi2:0Gxpi2:1Gxpi:2Gxpi:3]@(0,1,2,3)",0.9995697451337782,1,4,0
200,"Gypi:0Gypi2:0Gympi2:0Gzpi:0Gxmpi2:0Gxmpi2:0Gypi:0Gxmpi2:0Gypi2:0Gxpi2:0Gypi:0Gxpi:0Gypi2:0Gypi2:0Gympi2:0Gypi:0Gympi2:0Gxmpi2:0Gxpi:0Gympi2:0Gympi2:0Gypi2:0Gzpi:0Gxmpi2:0Gypi:0Gypi:0Gxpi2:0Gypi:0Gympi2:0Gypi:0Gypi:0Gxpi:0Gympi2:0Gxpi:0Gxmpi2:0Gypi2:0Gxpi2:0Gypi:0Gzpi:0Gxpi2:0Gypi2:0Gypi:0Gxpi:0Gypi2:0Gypi2:0Gympi2:0Gypi:0Gypi2:0Gypi:0Gypi:0Gypi:0Gxmpi2:0Gypi2:0Gxpi2:0Gxpi2:0Gypi:0Gxmpi2:0Gypi:0Gxpi2:0Gympi2:0Gxpi:0Gypi:0Gxmpi2:0Gxmpi2:0Gympi2:0Gypi2:0Gxmpi2:0Gzpi:0Gxpi2:0Gzpi:0Gxpi:0Gypi2:0Gxpi:0Gympi2:0Gxmpi2:0Gxmpi2:0Gxpi:0Gxpi2:0Gxmpi2:0Gzpi:0Gzpi:0Gympi2:0Gxmpi2:0Gxpi:0Gxmpi2:0Gxpi2:0Gypi:0Gxpi2:0Gzpi:0Gxmpi2:0Gypi:0Gypi2:0Gympi2:0Gxmpi2:0Gypi2:0Gxpi:0Gxpi:0Gxpi:0Gympi2:0Gypi:0Gympi2:0Gxmpi2:0Gxpi2:0Gzpi:0Gxpi:0Gzpi:0Gypi2:0Gypi2:0Gxmpi2:0Gxpi2:0Gxmpi2:0Gypi2:0Gzpi:0Gzpi:0Gxmpi2:0Gxpi:0Gympi2:0Gxmpi2:0Gzpi:0Gypi:0Gxpi2:0Gxmpi2:0Gypi2:0Gxpi:0Gypi2:0@(0,1,2,3)",0.9908917596074568,125,4,0
201,"[Gxpi:0Gzpi:3]Gcnot:0:3[Gypi:0Gypi2:3][Gypi2:0Gympi2:3][Gxpi2:0Gypi:3][Gypi2:0Gxmpi2:3][Gypi:0Gxpi:3][Gxpi:0Gzpi:3]Gcnot:0:3[Gypi2:0Gzpi:3][Gxpi2:0Gympi2:3][Gypi:0Gxpi:3][Gypi:0Gxmpi2:3]@(0,1,2,3)",0.9954302412361156,13,4,2
