Circuit,D:SP,F:Depth,F:Width,F:2QGC
"[Gxmpi2:2Gxpi2:3][Gypi2:0Gypi:1Gympi2:2Gympi2:3][Gzpi:0Gxpi2:1Gzpi:2Gypi:3]Gxmpi2:1[Gxmpi2:0Gympi2:1Gympi2:2Gympi2:3][Gypi:0Gypi:1Gypi:2Gypi:3][Gxmpi2:0Gxpi2:1Gxmpi2:2Gypi2:3][Gxpi:0Gxpi:1Gzpi:2Gxpi2:3]Gxmpi2:3[Gxpi:0Gxpi2:1Gympi2:2Gxpi:3][Gxpi:0Gypi:1Gypi:2Gxpi2:3]Gxmpi2:3[Gzpi:0Gzpi:1Gxpi:2Gzpi:3][Gxpi2:0Gxpi2:1Gzpi:2Gxpi:3][Gxmpi2:0Gxmpi2:1][Gzpi:0Gxpi:1Gypi:2Gxpi:3][Gzpi:0Gxpi2:1Gxpi2:2Gxpi2:3][Gxmpi2:1Gxmpi2:2Gxmpi2:3][Gxpi2:0Gypi2:1Gxmpi2:2Gypi2:3][Gzpi:0Gxpi2:1Gypi:2Gxpi:3]Gxmpi2:1[Gxpi:0Gxpi2:1Gympi2:2Gxpi:3][Gypi:0Gypi:1Gypi:2Gxpi2:3]Gxmpi2:3[Gxmpi2:0Gxpi:1Gympi2:2Gypi2:3][Gxpi2:0Gxpi:1Gxpi2:2Gzpi:3][Gxmpi2:0Gxmpi2:2][Gxpi:0Gxpi:1Gxpi:2Gzpi:3][Gypi:0Gxpi2:1Gzpi:2Gxpi:3]Gxmpi2:1[Gypi:0Gxmpi2:1Gypi:2Gypi:3][Gxpi2:0Gxpi:1Gypi:2Gxpi:3]Gxmpi2:0[Gxmpi2:0Gxpi2:1Gympi2:2Gzpi:3][Gypi:0Gzpi:1Gxpi2:2Gxpi:3]Gxmpi2:2[Gypi:0Gxpi2:1Gympi2:2Gxpi2:3][Gxpi2:0Gypi:1Gxpi:2Gzpi:3]Gxmpi2:0[Gypi2:0Gxmpi2:1Gxpi:2Gxpi2:3][Gypi:0Gxpi:1Gxpi2:2Gypi:3]Gxmpi2:2[Gzpi:0Gympi2:1Gympi2:2Gypi:3][Gzpi:0Gzpi:1Gxpi:2Gzpi:3][Gympi2:0Gympi2:1Gxmpi2:2Gxpi2:3][Gzpi:0Gxpi2:1Gzpi:2Gxpi:3]Gxmpi2:1[Gxpi2:0Gypi:1Gzpi:2Gxpi:3][Gypi:0Gypi:1Gypi:2Gxpi2:3]Gxmpi2:3[Gxpi2:0Gypi2:1Gxpi:2Gympi2:3][Gxpi2:0Gxpi2:1Gxpi:2Gxpi2:3][Gxmpi2:0Gxmpi2:1Gxmpi2:3][Gxmpi2:0Gxpi2:1Gxpi2:2Gzpi:3][Gxpi:0Gypi:1Gzpi:2Gzpi:3][Gxpi2:0Gxmpi2:1Gxmpi2:2Gzpi:3][Gypi:0Gzpi:1Gxpi:2Gxpi2:3]Gxmpi2:3[Gxmpi2:0Gympi2:1Gxpi:2Gypi2:3][Gxpi2:0Gzpi:1Gxpi2:2Gypi:3][Gxmpi2:0Gxmpi2:2][Gxmpi2:0Gypi:1Gzpi:2Gxpi:3][Gxpi2:0Gxpi:1Gzpi:2Gzpi:3]Gxmpi2:0[Gypi2:0Gypi2:1Gxpi2:2Gxmpi2:3][Gxpi2:0Gzpi:1Gzpi:2Gxpi:3]Gxmpi2:0[Gzpi:0Gypi2:1Gypi2:2Gypi:3][Gxpi2:0Gxpi:1Gxpi:2Gypi:3]Gxmpi2:0[Gympi2:0Gxpi2:1Gxpi:2Gxmpi2:3][Gxpi:0Gzpi:1Gxpi:2Gypi:3][Gypi:0Gxmpi2:1Gypi2:2Gxmpi2:3][Gzpi:0Gxpi2:1Gxpi:2Gzpi:3]Gxmpi2:1[Gxpi2:0Gxmpi2:1Gypi2:2Gzpi:3][Gxpi:0Gxpi:1Gypi:2Gxpi2:3]Gxmpi2:3[Gypi:0Gxpi2:1Gypi:2Gypi:3][Gxpi:0Gxpi:1Gypi:2Gxpi2:3]Gxmpi2:3[Gxpi:0Gxpi:1Gxpi:2Gzpi:3][Gypi:0Gzpi:1Gzpi:2Gxpi2:3]Gxmpi2:3[Gxpi2:0Gxpi:1Gypi2:2Gympi2:3][Gxpi:0Gzpi:1Gzpi:2Gxpi2:3]Gxmpi2:3[Gxpi:0Gxmpi2:1Gypi2:2Gxpi:3][Gypi:0Gxpi:1Gxpi:2Gzpi:3][Gxmpi2:0Gympi2:1Gxpi2:2Gympi2:3][Gypi:0Gxpi:1Gxpi2:2Gxpi:3]Gxmpi2:2[Gzpi:0Gxpi:1Gypi:2Gxpi:3][Gypi:0Gxpi:1Gxpi:2Gxpi:3][Gzpi:0Gzpi:1Gxpi:2Gzpi:3][Gypi:0Gxpi:1Gypi:2Gxpi:3][Gxpi:0Gxmpi2:1Gypi2:2Gxpi:3][Gzpi:0Gzpi:1Gzpi:2Gxpi:3][Gxpi2:0Gxmpi2:1Gxpi2:2Gympi2:3][Gxpi:0Gypi:1Gxpi2:2Gypi:3]Gxmpi2:2[Gxpi2:0Gypi2:1Gypi2:2Gypi2:3][Gxpi2:0Gzpi:1Gxpi2:2Gxpi2:3][Gxmpi2:0Gxmpi2:2Gxmpi2:3][Gympi2:0Gypi:1Gypi2:2Gypi2:3][Gxpi2:2Gxmpi2:3]@(0,1,2,3)",0.9479000465484186,106,4,0
"[Gympi2:0Gypi2:1Gympi2:3][Gxmpi2:0Gxmpi2:1Gxpi2:3][Gxpi:0Gxpi:1Gzpi:3][Gcnot:0:1Gympi2:3][Gxpi:0Gxpi:1Gzpi:3][Gxpi2:0Gypi2:1Gypi2:3][Gxpi:0Gypi:1Gzpi:3][Gympi2:0Gxmpi2:1Gxpi:3][Gypi:0Gxpi2:1Gypi:3]Gxmpi2:1[Gcnot:3:0Gzpi:1][Gzpi:0Gypi:1Gypi:3][Gzpi:0Gzpi:1Gzpi:3][Gxpi2:0Gxpi:1Gxpi:3]Gxmpi2:0[Gcnot:1:0Gympi2:3][Gzpi:0Gxpi:1Gypi:3][Gcnot:0:3Gypi:1][Gxpi:0Gypi:1Gxpi2:3]Gxmpi2:3[Gcnot:0:3Gympi2:1][Gzpi:0Gypi:1Gypi:3][Gxmpi2:0Gypi:1Gxpi:3][Gxpi:0Gzpi:1Gypi:3][Gzpi:0Gypi:1Gxmpi2:3][Gypi:0Gzpi:1Gxpi:3][Gcnot:1:0Gypi:3][Gxpi2:0Gzpi:1Gxpi2:3][Gxmpi2:0Gxmpi2:3][Gcnot:1:0Gzpi:3][Gxpi2:0Gypi:1Gxpi:3]Gxmpi2:0[Gcnot:3:0Gxpi:1][Gypi:0Gxpi2:1Gxpi:3]Gxmpi2:1[Gcnot:0:1Gxpi2:3][Gzpi:0Gxpi:1Gxpi2:3]Gxmpi2:3[Gypi2:0Gxpi2:1Gxpi2:3][Gxpi2:0Gxpi:1Gypi:3]Gxmpi2:0[Gympi2:0Gxmpi2:1Gxmpi2:3][Gzpi:0Gypi:1Gypi:3][Gcnot:0:1Gxmpi2:3][Gypi:0Gypi:1Gzpi:3][Gcnot:3:0Gxpi:1][Gypi:0Gxpi2:1Gxpi2:3][Gxmpi2:1Gxmpi2:3][Gcnot:1:0Gzpi:3][Gxpi:0Gypi:1Gxpi:3][Gcnot:1:0Gypi:3][Gxpi:0Gxpi2:1Gzpi:3]Gxmpi2:1[Gzpi:0Gypi:1Gxpi2:3][Gxpi2:0Gxpi:1Gxpi2:3][Gxmpi2:0Gxmpi2:3][Gxpi2:0Gypi:1Gxpi:3][Gxpi2:0Gzpi:1Gxpi2:3][Gxmpi2:0Gxmpi2:3][Gcnot:0:3Gypi2:1][Gzpi:0Gypi:1Gxpi2:3]Gxmpi2:3[Gcnot:0:3Gypi:1][Gxpi:0Gxpi2:1Gxpi:3]Gxmpi2:1[Gcnot:1:0Gypi2:3][Gzpi:0Gzpi:1Gxpi:3][Gzpi:0Gzpi:1Gzpi:3][Gxpi2:0Gxpi:1Gzpi:3]Gxmpi2:0[Gcnot:3:0Gzpi:1][Gxpi2:0Gxpi:1Gxpi2:3][Gxmpi2:0Gxmpi2:3][Gypi2:0Gxpi2:1Gxpi:3][Gxpi2:0Gxpi2:1Gxpi2:3][Gxmpi2:0Gxmpi2:1Gxmpi2:3][Gxmpi2:0Gympi2:1Gympi2:3][Gzpi:0Gypi:1Gypi:3][Gcnot:0:1Gypi2:3][Gypi:0Gypi:1Gxpi2:3]Gxmpi2:3[Gxpi2:0Gxpi2:1Gxmpi2:3][Gypi2:0Gympi2:1Gypi2:3]@(0,1,2,3)",0.9629471741756837,83,4,18
"Gxmpi2:1Gypi2:1Gxpi:1Gxpi:1Gxpi:1Gxmpi2:1Gxpi2:1Gxmpi2:1Gypi:1Gxpi2:1Gxmpi2:1Gxpi:1Gxpi2:1Gxmpi2:1Gympi2:1Gypi:1Gxpi2:1Gypi:1Gympi2:1Gypi:1Gympi2:1Gypi:1Gxpi:1Gzpi:1Gypi:1Gxpi:1Gxpi2:1Gxpi:1Gxpi2:1Gxpi:1Gxmpi2:1Gypi:1Gxmpi2:1Gypi:1Gypi:1Gzpi:1Gxpi:1Gxpi2:1Gxmpi2:1Gypi2:1Gxpi:1Gypi2:1Gzpi:1Gxmpi2:1Gxpi:1Gypi2:1Gzpi:1Gxpi:1Gxpi:1Gypi:1Gypi:1Gxpi2:1Gxpi:1Gxpi:1Gzpi:1Gympi2:1Gxpi2:1@(0,1,2,3)",0.9950394197445186,57,4,0
"Gypi2:3[Gzpi:0Gxmpi2:3][Gxpi:0Gypi:3][Gzpi:0Gxpi:3][Gxpi:0Gxpi:3][Gzpi:0Gzpi:3][Gxpi:0Gxpi2:3]Gxmpi2:3Gcnot:3:0[Gxpi2:0Gzpi:3]Gxmpi2:0[Gxpi2:0Gzpi:3][Gxpi:0Gzpi:3][Gxmpi2:0Gzpi:3][Gxpi:0Gzpi:3][Gxpi2:0Gxpi:3][Gypi:0Gzpi:3][Gypi2:0Gxpi:3][Gxpi:0Gxpi2:3]Gxmpi2:3Gcnot:3:0[Gzpi:0Gypi:3][Gypi2:0Gympi2:3][Gxpi:0Gypi:3]Gcnot:0:3[Gxpi:0Gypi:3][Gxmpi2:0Gxpi:3][Gxpi:0Gxpi2:3]Gxmpi2:3Gcnot:3:0[Gxpi:0Gxpi2:3]Gxmpi2:3[Gxpi:0Gympi2:3][Gxpi2:0Gxpi:3]Gxmpi2:0[Gypi2:0Gxpi:3][Gypi:0Gxpi:3]Gcnot:0:3[Gxpi:0Gxpi:3]Gcnot:0:3[Gxpi:0Gzpi:3]Gcnot:0:3[Gypi:0Gypi:3][Gxpi2:0Gypi2:3][Gxpi:0Gzpi:3][Gypi2:0Gypi2:3][Gxpi:0Gxpi:3][Gzpi:0Gxpi:3][Gxpi:0Gxpi:3]Gcnot:0:3[Gxpi2:0Gzpi:3]Gxmpi2:0Gcnot:0:3[Gxpi2:0Gzpi:3]Gxmpi2:0Gcnot:3:0[Gzpi:0Gypi:3][Gzpi:0Gzpi:3][Gypi:0Gxpi2:3]Gxmpi2:3Gcnot:0:3[Gzpi:0Gxpi:3]Gcnot:3:0[Gxpi2:0Gzpi:3]Gxmpi2:0[Gzpi:0Gxmpi2:3][Gypi:0Gzpi:3][Gzpi:0Gxpi2:3][Gzpi:0Gxpi2:3]Gxmpi2:3Gcnot:3:0[Gxpi:0Gzpi:3]Gcnot:0:3[Gxpi2:0Gxpi2:3][Gxmpi2:0Gxmpi2:3][Gzpi:0Gzpi:3][Gxpi2:0Gypi:3]Gxmpi2:0Gcnot:3:0[Gzpi:0Gxpi:3]Gcnot:0:3[Gypi:0Gxpi:3]Gcnot:0:3[Gxpi:0Gzpi:3][Gzpi:0Gxpi:3][Gypi:0Gzpi:3][Gympi2:0Gympi2:3][Gzpi:0Gxpi2:3]Gxmpi2:3[Gxmpi2:0Gympi2:3][Gzpi:0Gxpi2:3]Gxmpi2:3Gcnot:0:3[Gxpi2:0Gzpi:3]Gxmpi2:0Gcnot:0:3[Gxpi2:0Gxpi2:3][Gxmpi2:0Gxmpi2:3]Gcnot:0:3[Gypi:0Gxpi2:3]Gxmpi2:3[Gympi2:0Gxpi:3][Gxpi2:0Gzpi:3]Gxmpi2:0[Gxpi:0Gypi2:3][Gxpi2:0Gxpi:3]Gxmpi2:0Gcnot:3:0[Gxpi:0Gxpi2:3]Gxmpi2:3[Gxpi2:0Gxpi:3][Gzpi:0Gypi:3]Gcnot:0:3[Gxpi:0Gzpi:3][Gympi2:0Gypi2:3][Gxpi2:0Gypi:3]Gxmpi2:0Gcnot:3:0[Gxpi:0Gypi:3][Gympi2:0Gxpi:3][Gxpi2:0Gzpi:3]Gxmpi2:0[Gxmpi2:0Gxpi:3][Gzpi:0Gzpi:3][Gxpi2:0Gzpi:3][Gxpi2:0Gxpi:3]Gxmpi2:0[Gxmpi2:0Gzpi:3][Gypi:0Gzpi:3]Gcnot:3:0[Gxpi2:0Gypi:3]Gxmpi2:0[Gzpi:0Gzpi:3][Gzpi:0Gxpi:3][Gzpi:0Gxpi:3][Gypi:0Gxpi:3][Gzpi:0Gxpi2:3]Gympi2:3@(0,1,2,3)",0.9628586966834118,138,4,24
"[Gzpi:0Gxpi2:1Gypi2:2Gympi2:3][Gympi2:0Gypi2:1Gxmpi2:2Gxpi2:3][Gxpi:0Gxpi:1Gxpi2:2Gypi:3]Gxmpi2:2[Gxpi:0Gxpi:1Gypi2:2Gxpi2:3][Gxpi2:0Gxpi2:1Gxpi:2Gypi:3][Gxmpi2:0Gxmpi2:1][Gcnot:0:3Gypi2:1Gypi2:2][Gypi:0Gypi:1Gypi:2Gxpi:3][Gympi2:0Gzpi:1Gympi2:2Gxpi:3][Gxpi:0Gxpi2:1Gypi:2Gypi:3]Gxmpi2:1[Gxmpi2:0Gypi2:1Gypi:2Gypi2:3][Gxpi:0Gxpi2:1Gypi:2Gzpi:3]Gxmpi2:1[Gxpi2:0Gxpi2:1Gxmpi2:2Gypi:3][Gxpi:0Gypi:1Gzpi:2Gxpi2:3]Gxmpi2:3[Gympi2:0Gypi2:1Gxpi:2Gxpi:3][Gxpi2:0Gypi:1Gzpi:2Gypi:3]Gxmpi2:0[Gypi2:0Gxpi:1Gzpi:2Gxpi:3][Gxpi2:0Gxpi2:1Gzpi:2Gzpi:3][Gxmpi2:0Gxmpi2:1][Gxpi2:0Gypi2:1Gxpi:2Gympi2:3][Gxpi:0Gxpi2:1Gzpi:2Gzpi:3]Gxmpi2:1[Gxmpi2:0Gxpi:1Gypi2:2Gypi2:3][Gypi:0Gxpi2:1Gypi:2Gzpi:3]Gxmpi2:1[Gxmpi2:0Gympi2:1Gxpi2:2Gympi2:3][Gxpi2:0Gypi:1Gxpi:2Gzpi:3]Gxmpi2:0[Gcnot:2:1Gxpi2:0Gzpi:3][Gypi:0Gzpi:1Gypi:2Gxpi2:3]Gxmpi2:3[Gypi2:0Gzpi:1Gypi2:2Gzpi:3][Gxpi2:0Gxpi2:1Gzpi:2Gzpi:3][Gxmpi2:0Gxmpi2:1][Gcnot:1:0Gxmpi2:2Gxpi2:3][Gxpi2:0Gxpi:1Gxpi2:2Gxpi2:3][Gxmpi2:0Gxmpi2:2Gxmpi2:3][Gcnot:1:0Gcnot:2:3][Gypi:0Gzpi:1Gypi:2Gxpi2:3]Gxmpi2:3[Gcnot:0:1Gypi2:2Gxmpi2:3][Gxpi:0Gxpi2:1Gzpi:2Gypi:3]Gxmpi2:1[Gcnot:1:0Gypi2:2Gxpi:3][Gxpi2:0Gxpi:1Gzpi:2Gxpi:3]Gxmpi2:0[Gcnot:1:0Gzpi:2Gxpi2:3][Gypi:0Gxpi2:1Gxpi:2Gypi:3]Gxmpi2:1[Gcnot:1:0Gzpi:2Gxmpi2:3][Gzpi:0Gxpi2:1Gzpi:2Gzpi:3]Gxmpi2:1[Gcnot:1:0Gympi2:2Gxpi:3][Gxpi2:0Gxpi2:1Gxpi2:2Gzpi:3][Gxmpi2:0Gxmpi2:1Gxmpi2:2][Gcnot:0:1Gympi2:2Gxpi2:3][Gzpi:0Gxpi2:1Gzpi:2Gypi:3]Gxmpi2:1[Gcnot:1:0Gcnot:2:3][Gxpi2:0Gzpi:1Gzpi:2Gypi:3]Gxmpi2:0[Gcnot:1:0Gxpi2:2Gxmpi2:3][Gxpi2:0Gypi:1Gxpi2:2Gypi:3][Gxmpi2:0Gxmpi2:2][Gympi2:0Gzpi:1Gympi2:2Gzpi:3][Gypi:0Gzpi:1Gxpi:2Gzpi:3][Gcnot:2:1Gxmpi2:0Gzpi:3][Gzpi:0Gxpi2:1Gxpi2:2Gxpi2:3][Gxmpi2:1Gxmpi2:2Gxmpi2:3][Gxpi2:0Gypi2:1Gxmpi2:2Gypi2:3][Gypi:0Gypi:1Gzpi:2Gxpi:3][Gxpi2:0Gxpi:1Gympi2:2Gympi2:3][Gypi:0Gypi:1Gypi:2Gxpi:3][Gxmpi2:0Gympi2:1Gxpi:2Gypi2:3][Gxpi2:0Gxpi2:1Gxpi:2Gypi:3][Gxmpi2:0Gxmpi2:1][Gympi2:0Gxpi:1Gzpi:2Gxpi:3][Gxpi:0Gxpi2:1Gypi:2Gxpi:3]Gxmpi2:1[Gypi2:0Gympi2:1Gxpi:2Gxpi:3][Gxpi2:0Gzpi:1Gxpi2:2Gxpi2:3][Gxmpi2:0Gxmpi2:2Gxmpi2:3][Gxmpi2:0Gxmpi2:1Gxpi2:2Gypi:3][Gxpi:0Gypi:1Gypi:2Gxpi2:3]Gxmpi2:3[Gxpi2:0Gympi2:1Gypi:2Gympi2:3][Gxpi:0Gypi:1Gxpi:2Gxpi2:3]Gxmpi2:3[Gypi2:0Gzpi:1Gypi2:2Gxpi:3][Gxpi:0Gxpi2:1Gypi:2Gxpi2:3][Gxmpi2:1Gxmpi2:3][Gcnot:0:3Gympi2:1Gympi2:2][Gzpi:0Gypi:1Gzpi:2Gxpi:3][Gxpi:0Gxpi:1Gympi2:2Gxmpi2:3][Gypi:0Gzpi:1Gzpi:2Gzpi:3][Gypi2:0Gympi2:1Gxpi2:2Gxmpi2:3][Gzpi:0Gxmpi2:1Gympi2:2Gypi2:3]@(0,1,2,3)",0.9090996280998663,102,4,16
"Gypi2:0[Gxpi2:0Gypi2:1Gypi:3][Gzpi:0Gxpi2:1Gxpi2:3][Gxmpi2:1Gxmpi2:3][Gcnot:0:1Gxpi2:3][Gzpi:0Gxpi2:1Gypi:3]Gxmpi2:1[Gcnot:0:3Gympi2:1][Gxpi:0Gxpi:1Gxpi2:3]Gxmpi2:3[Gcnot:3:0Gxpi2:1][Gxpi2:0Gxpi:1Gzpi:3]Gxmpi2:0[Gcnot:3:0Gzpi:1][Gypi:0Gzpi:1Gxpi2:3]Gxmpi2:3[Gcnot:0:3Gzpi:1][Gzpi:0Gzpi:1Gypi:3][Gcnot:0:3Gypi2:1][Gzpi:0Gxpi2:1Gzpi:3]Gxmpi2:1[Gcnot:0:3Gypi:1][Gxpi2:0Gzpi:1Gzpi:3]Gxmpi2:0[Gcnot:0:3Gypi:1][Gzpi:0Gxpi:1Gxpi2:3]Gxmpi2:3[Gcnot:1:0Gxmpi2:3][Gxpi:0Gypi:1Gxpi2:3]Gxmpi2:3[Gcnot:3:0Gympi2:1][Gzpi:0Gypi:1Gxpi2:3]Gxmpi2:3[Gcnot:3:0Gypi:1][Gzpi:0Gxpi:1Gzpi:3][Gcnot:1:0Gypi2:3][Gxpi2:0Gxpi2:1Gzpi:3][Gxmpi2:0Gxmpi2:1][Gcnot:1:0Gympi2:3][Gypi:0Gxpi:1Gypi:3][Gcnot:1:0Gxmpi2:3][Gxpi:0Gzpi:1Gypi:3][Gcnot:0:1Gxpi2:3][Gzpi:0Gypi:1Gypi:3][Gcnot:3:0Gympi2:1][Gzpi:0Gxpi:1Gzpi:3][Gcnot:0:3Gzpi:1][Gxpi:0Gzpi:1Gzpi:3][Gcnot:3:0Gypi:1][Gxpi2:0Gxpi:1Gxpi2:3][Gxmpi2:0Gxmpi2:3][Gcnot:0:1Gypi2:3][Gypi:0Gzpi:1Gxpi:3][Gcnot:1:0Gypi2:3][Gypi:0Gxpi2:1Gxpi:3]Gxmpi2:1[Gcnot:1:0Gympi2:3][Gzpi:0Gypi:1Gxpi:3][Gcnot:0:3Gympi2:1][Gypi:0Gxpi:1Gxpi:3][Gcnot:0:3Gxpi:1][Gypi:0Gypi:1Gypi:3][Gcnot:3:0Gzpi:1][Gxpi2:0Gxpi2:1Gxpi:3][Gxmpi2:0Gxmpi2:1][Gcnot:3:0Gympi2:1][Gxpi:0Gzpi:1Gxpi:3][Gcnot:3:0Gypi2:1][Gxpi2:0Gzpi:1Gzpi:3]Gxmpi2:0[Gcnot:3:0Gzpi:1][Gxpi:0Gxpi2:1Gxpi2:3][Gxmpi2:1Gxmpi2:3][Gcnot:0:3Gxpi:1][Gypi:0Gxpi2:1Gxpi:3]Gxmpi2:1[Gcnot:0:3Gypi2:1][Gypi:0Gypi:1Gypi:3][Gcnot:1:0Gypi2:3][Gzpi:0Gxpi:1Gxpi2:3]Gxmpi2:3[Gcnot:1:0Gympi2:3][Gxpi:0Gxpi2:1Gxpi2:3][Gxmpi2:1Gxmpi2:3][Gcnot:0:1Gympi2:3][Gxpi2:0Gypi:1Gxpi2:3][Gxmpi2:0Gxmpi2:3][Gcnot:3:0Gypi:1][Gxpi2:0Gxpi2:1Gzpi:3][Gxmpi2:0Gxmpi2:1][Gcnot:0:3Gzpi:1][Gxpi2:0Gzpi:1Gzpi:3]Gxmpi2:0[Gcnot:3:0Gypi2:1][Gzpi:0Gxpi2:1Gzpi:3]Gxmpi2:1[Gcnot:0:1Gxmpi2:3][Gxpi2:0Gxpi:1Gxpi2:3][Gxmpi2:0Gxmpi2:3][Gcnot:1:0Gxpi2:3][Gzpi:0Gypi:1Gzpi:3][Gcnot:1:0Gypi2:3][Gxpi2:0Gxpi:1Gzpi:3]Gxmpi2:0[Gcnot:1:0Gympi2:3][Gzpi:0Gypi:1Gxpi:3][Gcnot:3:0Gypi:1][Gxpi:0Gxpi2:1Gxpi:3]Gxmpi2:1[Gcnot:3:0Gypi2:1][Gypi:0Gxpi:1Gypi:3][Gcnot:1:0Gxpi2:3][Gzpi:0Gypi:1Gxpi:3][Gcnot:0:3Gypi:1][Gzpi:0Gzpi:1Gypi:3][Gcnot:0:3Gypi:1][Gxpi:0Gzpi:1Gypi:3][Gcnot:0:3Gympi2:1][Gxpi:0Gypi:1Gypi:3][Gcnot:0:3Gzpi:1][Gxpi:0Gxpi:1Gzpi:3][Gcnot:3:0Gzpi:1][Gzpi:0Gxpi2:1Gxpi:3]Gxmpi2:1[Gcnot:3:0Gxmpi2:1][Gzpi:0Gzpi:1Gxpi2:3]Gxmpi2:3[Gcnot:0:3Gypi2:1][Gzpi:0Gzpi:1Gxpi:3][Gcnot:0:1Gxmpi2:3][Gxpi:0Gxpi2:1Gxpi2:3][Gxmpi2:1Gxmpi2:3][Gxmpi2:0Gympi2:1Gypi:3]Gympi2:0@(0,1,2,3)",0.9031388511266396,134,4,50
"Gxpi2:3Gypi2:3[Gypi2:2Gxmpi2:3][Gxpi2:2Gxpi:3]Gxmpi2:2Gcnot:3:2[Gxpi2:2Gzpi:3]Gxmpi2:2Gcnot:3:2[Gxpi2:2Gzpi:3]Gxmpi2:2Gcnot:3:2[Gypi:2Gxpi:3]Gcnot:2:3[Gxpi:2Gxpi:3][Gxpi2:2Gxpi:3][Gzpi:2Gzpi:3][Gympi2:2Gympi2:3][Gzpi:2Gypi:3]Gcnot:3:2[Gypi:2Gypi:3]Gcnot:2:3[Gxpi2:2Gxpi2:3][Gxmpi2:2Gxmpi2:3]Gcnot:3:2[Gxpi:2Gypi:3]Gcnot:2:3[Gxpi2:2Gxpi2:3][Gxmpi2:2Gxmpi2:3]Gcnot:2:3[Gzpi:2Gypi:3]Gcnot:2:3[Gxpi2:2Gzpi:3]Gxmpi2:2Gcnot:2:3[Gxpi2:2Gxpi2:3][Gxmpi2:2Gxmpi2:3]Gcnot:3:2[Gxpi:2Gxpi:3]Gcnot:2:3[Gxpi:2Gypi:3]Gcnot:3:2[Gzpi:2Gypi:3][Gypi2:2Gypi2:3][Gzpi:2Gxpi2:3]Gxmpi2:3[Gxmpi2:2Gxpi:3][Gxpi2:2Gzpi:3]Gxmpi2:2Gcnot:2:3[Gxpi2:2Gxpi:3]Gxmpi2:2Gcnot:3:2[Gypi:2Gypi:3]Gcnot:3:2[Gxpi2:2Gzpi:3]Gxmpi2:2Gcnot:3:2[Gypi:2Gxpi2:3]Gxmpi2:3[Gympi2:2Gxpi2:3]Gympi2:3Gxmpi2:3@(0,1,2,3)",0.9385554338449131,63,4,18
"Gzpi:0Gxmpi2:0Gxpi:0Gypi2:0Gypi:0Gxmpi2:0Gxpi:0Gxpi2:0Gzpi:0Gxpi:0Gypi:0Gypi2:0Gxpi:0Gypi:0Gxpi:0Gzpi:0Gypi:0Gzpi:0Gypi:0Gympi2:0Gxpi:0Gypi:0Gypi:0Gxmpi2:0Gxpi:0Gxpi:0Gzpi:0Gypi:0Gypi:0Gxpi2:0Gxpi2:0Gxmpi2:0Gxpi2:0Gxpi2:0Gxmpi2:0Gympi2:0Gxpi:0Gxpi:0Gxpi:0Gxpi:0Gxpi:0Gxmpi2:0Gzpi:0Gxpi:0Gzpi:0Gxpi2:0Gxpi:0Gxpi:0Gxpi:0Gxmpi2:0Gypi:0Gypi2:0Gypi:0Gypi2:0Gxpi:0Gympi2:0Gxpi2:0Gxmpi2:0Gympi2:0Gxpi:0Gxpi2:0Gxpi:0Gxpi:0Gxpi:0Gxmpi2:0Gxpi:0Gxpi:0Gzpi:0Gxpi2:0Gzpi:0Gxpi:0Gxpi2:0Gxmpi2:0Gxpi:0Gxpi:0Gypi2:0Gxpi:0Gxmpi2:0Gzpi:0Gxmpi2:0Gxpi:0Gypi:0Gxpi2:0Gxmpi2:0Gxpi:0Gxpi2:0Gxmpi2:0Gxpi2:0Gxpi:0Gypi:0Gypi:0Gypi2:0Gxpi2:0Gxmpi2:0Gzpi:0Gypi:0Gzpi:0Gxpi:0Gypi:0Gzpi:0Gympi2:0Gxpi:0Gxpi:0Gzpi:0Gxmpi2:0Gypi:0Gxpi2:0Gzpi:0Gympi2:0Gxpi2:0Gxmpi2:0Gxpi2:0Gzpi:0@(0,1,2,3)",0.9851164471164684,113,4,0
