,width,size,polarization,pol_std_dev,pol_95%_ci_lower,pol _95%_ci_upper,quops_rate,quops_rate_std_dev,raw_quops_rate,start_time,end_time,bits_of_precision,t_gate_distribution
0,4,32,0.7404291283557443,0.03204981174708622,0.6877071880317874,1.0,1.8673261747487717,,3.406067056945184,2026-06-27 04:11:15,2026-06-27 05:13:53,3,"Counter({14: 53, 18: 37, 16: 36, 20: 21, 12: 16, 10: 13, 22: 12, 24: 6, 8: 4, 26: 1, 4: 1})"
1,4,24,0.7707,0.015623100303951401,0.745,1.0,0.9381385120594914,,1.579414958375835,2026-06-09 09:42:06,2026-06-09 18:08:37,3,"Counter({12: 8, 10: 4, 8: 3, 14: 3, 16: 1, 4: 1})"
2,8,16,0.835956655223083,0.03989325967043773,0.770332243065213,1.0,,,,,,3,"Counter({8: 31, 10: 24, 6: 20, 12: 11, 4: 11, 16: 1, 2: 1, 14: 1})"
3,4,40,0.730447083077529,0.019214412841130808,0.6988393739538689,1.0,4.872629599785119,,9.132420091324201,2026-08-29 05:26:00,2026-08-29 06:39:00,3,"Counter({20: 105, 22: 79, 18: 73, 16: 60, 24: 57, 14: 39, 26: 35, 12: 21, 28: 12, 30: 10, 10: 4, 6: 2, 4: 1, 8: 1, 32: 1})"
