Circuit,D:SP,F:Depth,F:Width,F:2QGC
"Gympi2:1Gxmpi2:1Gympi2:1Gympi2:1Gxmpi2:1Gxpi:1Gypi:1Gympi2:1Gxpi:1Gxmpi2:1Gxmpi2:1Gzpi:1Gzpi:1Gypi2:1Gympi2:1Gypi2:1Gxpi2:1Gympi2:1Gxpi:1Gypi:1Gzpi:1Gympi2:1Gxpi2:1Gxpi2:1Gzpi:1Gxmpi2:1Gxpi2:1Gxpi:1Gypi:1Gzpi:1Gympi2:1Gympi2:1Gzpi:1Gzpi:1Gypi2:1Gxpi:1Gxpi:1Gxmpi2:1Gzpi:1Gzpi:1Gxpi:1Gypi:1Gxpi:1Gzpi:1Gxpi:1Gympi2:1Gxpi:1Gxmpi2:1Gypi:1Gympi2:1Gxmpi2:1Gxpi2:1Gxmpi2:1Gzpi:1Gzpi:1Gxmpi2:1Gxmpi2:1Gzpi:1Gympi2:1Gypi2:1Gxpi2:1Gympi2:1Gzpi:1Gympi2:1Gypi2:1Gypi:1Gxmpi2:1Gympi2:1Gxpi:1Gypi:1Gzpi:1Gxpi:1Gzpi:1Gympi2:1Gympi2:1Gypi:1Gzpi:1Gzpi:1Gzpi:1Gxpi:1@(0,1,2,3)",0.9876690216865843,80,4,0
"Gxmpi2:1Gzpi:1Gxpi:1Gxpi:1Gxpi:1Gypi:1Gxmpi2:1Gympi2:1Gxpi:1Gypi:1Gypi2:1Gxpi:1Gxpi:1Gympi2:1Gzpi:1Gympi2:1Gzpi:1Gxpi:1Gzpi:1Gypi2:1Gympi2:1Gypi:1Gxpi:1Gxmpi2:1Gxpi2:1Gxpi:1Gypi:1Gypi2:1Gypi2:1Gypi2:1Gypi2:1Gympi2:1Gzpi:1Gxpi2:1Gxmpi2:1Gzpi:1Gxpi:1Gxpi2:1Gympi2:1Gypi2:1Gzpi:1Gxmpi2:1Gypi2:1Gypi2:1Gxmpi2:1Gxpi2:1Gympi2:1Gypi2:1Gxmpi2:1Gzpi:1Gypi:1Gzpi:1Gxpi:1Gxpi2:1Gxpi:1Gympi2:1Gzpi:1Gympi2:1Gxmpi2:1Gxpi2:1Gypi2:1Gxpi2:1Gxpi2:1Gypi:1Gypi2:1Gypi2:1Gxpi:1Gxpi2:1Gympi2:1Gypi:1Gxpi:1Gxpi:1Gxpi:1Gxpi:1Gypi:1Gypi2:1Gympi2:1@(0,1,2,3)",0.9973227774350255,77,4,0
"[Gxmpi2:0Gympi2:1][Gympi2:0Gympi2:1][Gympi2:0Gypi:1][Gxpi:0Gxpi:1][Gypi:0Gxmpi2:1][Gxpi2:0Gxpi2:1][Gxpi:0Gxmpi2:1]Gcnot:0:1[Gypi2:0Gzpi:1]Gcnot:1:0Gcnot:0:1[Gxpi:0Gympi2:1][Gxmpi2:0Gypi:1][Gxmpi2:0Gxmpi2:1][Gxpi2:0Gxpi:1][Gxpi:0Gypi:1][Gypi2:0Gzpi:1][Gxpi:0Gypi2:1][Gympi2:0Gympi2:1]Gcnot:0:1[Gypi:0Gxmpi2:1][Gypi2:0Gypi:1][Gzpi:0Gypi:1][Gympi2:0Gympi2:1]Gcnot:0:1[Gzpi:0Gypi2:1][Gypi2:0Gypi2:1]Gcnot:1:0Gcnot:1:0[Gxmpi2:0Gxmpi2:1][Gypi:0Gxmpi2:1]Gcnot:0:1[Gypi:0Gxmpi2:1][Gzpi:0Gypi:1][Gxpi2:0Gzpi:1][Gypi:0Gxmpi2:1]@(0,1,2,3)",0.987820272030237,36,4,8
"Gcnot:3:2Gcnot:3:2Gcnot:3:2[Gxpi2:2Gypi2:3]Gcnot:3:2Gcnot:3:2Gcnot:2:3[Gzpi:2Gxpi2:3]Gcnot:3:2Gcnot:3:2[Gypi2:2Gypi2:3][Gympi2:2Gzpi:3]Gcnot:2:3Gcnot:2:3[Gxpi:2Gxpi2:3]Gcnot:3:2Gcnot:2:3@(0,1,2,3)",0.9930268915144752,17,4,12
"[Gxpi:0Gypi:3][Gypi2:0Gxpi2:3][Gympi2:0Gypi:3][Gypi2:0Gxpi2:3][Gxpi2:0Gxmpi2:3][Gxmpi2:0Gxpi2:3][Gxpi2:0Gxpi:3][Gympi2:0Gxpi:3]Gcnot:0:3[Gxpi:0Gxmpi2:3][Gypi2:0Gympi2:3]Gcnot:3:0[Gxpi2:0Gympi2:3][Gxpi:0Gympi2:3]Gcnot:0:3[Gypi2:0Gympi2:3][Gypi2:0Gxpi2:3][Gxmpi2:0Gympi2:3]@(0,1,2,3)",0.996996783823549,18,4,3
"Gypi:2Gxmpi2:2Gympi2:2Gxpi2:2Gypi:2Gypi:2Gympi2:2Gxpi2:2Gypi:2Gypi2:2Gypi2:2Gzpi:2Gzpi:2Gzpi:2Gypi2:2Gxpi:2Gxpi:2Gypi:2Gxpi:2Gympi2:2Gxpi:2Gxpi:2Gxmpi2:2Gypi2:2Gympi2:2Gxmpi2:2Gzpi:2Gympi2:2Gympi2:2Gxpi:2Gxpi:2Gzpi:2Gympi2:2Gypi2:2Gympi2:2Gypi:2Gzpi:2Gypi:2Gxpi:2Gypi:2Gzpi:2Gympi2:2Gxpi2:2Gzpi:2Gypi:2Gypi:2Gxpi:2Gzpi:2Gympi2:2Gypi:2Gxpi2:2Gxmpi2:2Gypi:2Gxpi2:2Gypi:2Gxpi2:2Gympi2:2Gypi:2Gxmpi2:2Gxpi2:2Gympi2:2Gypi2:2Gzpi:2Gypi2:2Gypi:2Gympi2:2Gypi2:2Gzpi:2Gypi2:2Gxmpi2:2Gypi:2Gzpi:2Gxpi2:2Gypi:2Gypi2:2Gympi2:2Gxmpi2:2Gypi2:2Gypi2:2Gxmpi2:2Gxpi:2Gxpi:2Gypi:2Gzpi:2Gypi:2Gypi2:2Gzpi:2Gympi2:2Gxpi:2Gympi2:2Gxpi2:2Gympi2:2@(0,1,2,3)",0.9821721072892233,92,4,0
"[Gzpi:0Gypi:1Gypi:2Gzpi:3][Gypi:0Gympi2:1Gxmpi2:2Gxpi2:3][Gxpi:0Gypi:1Gypi2:2Gympi2:3]@(0,1,2,3)",0.9977363406493868,3,4,0
"[Gxpi:0Gzpi:2Gypi:3][Gcnot:2:3Gympi2:0][Gxpi2:0Gypi2:2Gxpi2:3][Gypi:0Gympi2:2Gxpi:3][Gcnot:3:0Gypi2:2][Gcnot:3:2Gxpi:0]@(0,1,2,3)",0.9955005730388575,6,4,3
"Gympi2:1Gypi2:1Gypi:1Gzpi:1Gxpi:1Gzpi:1Gypi2:1Gxpi2:1Gympi2:1Gympi2:1Gypi2:1Gzpi:1Gypi2:1Gxpi2:1Gypi2:1Gxpi:1Gympi2:1Gypi2:1Gypi:1Gxpi:1Gxmpi2:1Gxmpi2:1Gxpi:1Gxpi:1Gxpi2:1Gxmpi2:1Gypi2:1Gxmpi2:1Gympi2:1Gypi:1Gxpi:1Gympi2:1Gxpi:1Gxmpi2:1Gxpi:1@(0,1,2,3)",0.9989141151148941,35,4,0
"Gxpi2:2Gympi2:2Gympi2:2Gxpi:2Gypi2:2Gympi2:2Gxpi2:2Gympi2:2Gxpi:2Gxpi2:2Gympi2:2Gympi2:2Gxpi2:2Gympi2:2Gxpi2:2Gxpi2:2Gypi:2Gxpi2:2Gypi:2Gypi2:2Gypi2:2Gypi2:2Gypi2:2Gzpi:2Gzpi:2Gzpi:2Gxpi:2Gypi2:2Gxpi:2Gxpi2:2Gxpi:2Gypi2:2Gympi2:2Gypi:2Gxpi2:2Gypi:2Gzpi:2Gypi2:2Gxmpi2:2Gxpi2:2Gympi2:2Gxmpi2:2Gzpi:2Gxpi:2Gxpi:2Gypi:2Gypi:2Gxpi2:2Gypi:2Gxpi2:2Gypi2:2Gxpi2:2Gxpi:2Gympi2:2Gxpi:2Gympi2:2Gypi2:2Gxmpi2:2Gypi:2Gypi2:2Gxmpi2:2Gxpi:2Gzpi:2Gxpi2:2Gxpi2:2Gypi2:2Gympi2:2Gxmpi2:2Gxpi2:2Gxmpi2:2Gympi2:2Gxmpi2:2Gzpi:2Gzpi:2Gxpi2:2Gzpi:2Gympi2:2Gympi2:2Gxpi2:2Gzpi:2Gypi2:2Gympi2:2Gympi2:2Gxpi:2Gzpi:2Gxmpi2:2Gxpi2:2Gxpi2:2Gxpi2:2Gympi2:2Gympi2:2Gxpi:2Gympi2:2Gzpi:2Gxpi2:2Gypi2:2Gxpi2:2Gypi2:2Gxpi:2Gypi:2Gypi:2Gympi2:2Gxpi2:2Gzpi:2Gympi2:2Gxmpi2:2Gypi2:2Gxpi:2Gxmpi2:2Gzpi:2Gxmpi2:2Gympi2:2Gxmpi2:2Gypi2:2Gypi:2Gypi2:2Gxmpi2:2Gxmpi2:2Gxmpi2:2Gxpi2:2Gxpi:2Gzpi:2Gxpi2:2Gympi2:2Gypi2:2Gzpi:2Gympi2:2Gxmpi2:2Gympi2:2Gxpi:2Gypi2:2Gzpi:2Gzpi:2Gxpi2:2Gxpi:2Gypi:2Gxpi2:2Gxpi:2Gxpi:2Gxpi2:2Gxpi:2Gypi2:2Gympi2:2Gypi:2Gxpi:2Gxpi2:2Gxmpi2:2Gxpi:2Gympi2:2Gxpi2:2Gxmpi2:2Gypi2:2Gzpi:2Gxpi2:2Gxpi2:2Gxmpi2:2Gxpi2:2@(0,1,2,3)",0.9770835123098979,157,4,0
"Gzpi:2Gxpi2:2Gxmpi2:2Gypi:2Gzpi:2Gympi2:2Gzpi:2Gympi2:2Gxpi:2Gzpi:2Gypi:2Gxmpi2:2Gxpi:2Gxmpi2:2Gypi2:2Gympi2:2Gxmpi2:2Gzpi:2Gzpi:2Gxpi:2Gympi2:2Gzpi:2Gypi:2Gxpi2:2Gxpi:2Gxpi:2@(0,1,2,3)",0.9956134219388799,26,4,0
"[Gxpi:0Gxpi2:3]Gcnot:3:0[Gxpi2:0Gympi2:3][Gxmpi2:0Gxmpi2:3][Gzpi:0Gxmpi2:3][Gympi2:0Gxmpi2:3][Gzpi:0Gzpi:3][Gzpi:0Gxmpi2:3]Gcnot:0:3Gcnot:0:3[Gxmpi2:0Gxpi2:3][Gxpi2:0Gxpi:3][Gypi2:0Gypi:3][Gzpi:0Gxpi2:3][Gxpi:0Gypi:3]@(0,1,2,3)",0.9985421921810367,15,4,3
"[Gcnot:0:3Gxpi:1][Gcnot:0:1Gypi2:3][Gcnot:1:0Gxpi:3][Gcnot:0:1Gypi2:3][Gcnot:0:3Gxmpi2:1][Gypi2:0Gypi2:1Gxmpi2:3][Gcnot:0:3Gxpi2:1][Gcnot:0:1Gxpi:3][Gcnot:1:0Gypi2:3][Gympi2:0Gxmpi2:1Gzpi:3][Gcnot:1:0Gypi:3][Gcnot:3:0Gypi2:1][Gcnot:1:0Gypi2:3][Gcnot:3:0Gzpi:1][Gcnot:3:0Gypi:1][Gcnot:0:3Gxpi:1][Gcnot:0:1Gypi:3][Gcnot:0:3Gzpi:1][Gcnot:1:0Gxmpi2:3][Gcnot:0:3Gypi:1][Gcnot:3:0Gxpi:1][Gcnot:1:0Gypi2:3][Gcnot:0:3Gxpi:1][Gcnot:0:3Gypi2:1][Gcnot:0:1Gxpi:3]@(0,1,2,3)",0.9748827203294267,25,4,23
"Gzpi:3Gypi:3Gympi2:3Gxmpi2:3Gxpi2:3Gympi2:3Gympi2:3Gxpi:3Gypi2:3Gypi2:3Gxpi2:3Gzpi:3Gxmpi2:3Gympi2:3Gypi2:3Gxmpi2:3Gzpi:3Gxmpi2:3Gympi2:3Gxmpi2:3Gypi:3Gympi2:3Gypi:3Gypi:3Gzpi:3Gympi2:3Gxpi2:3Gypi:3Gxpi:3Gxpi2:3Gxpi:3Gxmpi2:3Gympi2:3Gxpi2:3Gypi2:3Gzpi:3Gxmpi2:3Gxmpi2:3Gxmpi2:3Gypi2:3Gxpi:3Gxpi:3Gxpi2:3Gxpi:3Gzpi:3Gxpi:3Gxpi2:3Gypi2:3Gypi:3Gzpi:3Gxmpi2:3Gzpi:3Gxpi:3Gypi:3Gympi2:3Gympi2:3Gzpi:3Gypi2:3Gzpi:3Gypi:3Gypi2:3Gzpi:3Gypi2:3Gxmpi2:3Gxpi:3Gympi2:3Gypi2:3Gxmpi2:3Gxpi2:3Gypi:3Gypi2:3Gypi2:3Gympi2:3Gxpi2:3Gympi2:3Gxmpi2:3Gxpi2:3Gxmpi2:3Gympi2:3Gypi2:3Gympi2:3Gypi2:3Gypi:3Gypi:3Gympi2:3Gypi2:3Gypi:3Gxmpi2:3Gypi:3Gypi:3Gympi2:3Gxmpi2:3Gxpi:3Gypi:3Gxpi:3Gxpi2:3Gxmpi2:3Gxpi:3Gympi2:3Gympi2:3Gzpi:3Gypi:3Gypi2:3Gypi2:3Gxpi2:3Gxpi2:3Gxmpi2:3Gxpi2:3Gypi:3Gympi2:3Gxpi2:3Gxmpi2:3Gympi2:3Gypi:3Gxmpi2:3Gypi:3Gzpi:3Gympi2:3Gympi2:3Gxmpi2:3Gxmpi2:3Gxpi:3Gypi2:3Gxmpi2:3Gzpi:3Gxpi:3Gxpi:3@(0,1,2,3)",0.9947643807398772,127,4,0
"Gxmpi2:0Gympi2:0Gxpi:0Gxpi2:0Gxpi:0Gxpi:0Gypi2:0Gxpi2:0Gypi:0Gxpi2:0Gxmpi2:0Gxpi:0Gxpi2:0Gxmpi2:0Gympi2:0Gzpi:0Gxpi2:0Gxpi2:0Gxpi2:0Gympi2:0Gympi2:0Gxpi2:0Gxpi:0Gxmpi2:0Gxmpi2:0Gxpi2:0Gzpi:0Gzpi:0Gxmpi2:0Gxpi:0Gypi:0Gypi2:0Gxmpi2:0Gypi:0Gzpi:0Gypi2:0Gxmpi2:0Gxmpi2:0Gxmpi2:0Gzpi:0Gxpi2:0Gxpi:0Gxpi2:0Gxmpi2:0Gympi2:0Gxpi:0Gypi2:0Gxpi:0Gympi2:0Gxmpi2:0Gxmpi2:0Gxpi2:0Gypi2:0Gympi2:0Gypi:0Gxpi:0Gxpi:0Gypi:0Gypi:0Gxmpi2:0Gxpi2:0Gxpi2:0Gzpi:0Gympi2:0Gzpi:0Gzpi:0Gypi2:0Gxpi2:0Gypi:0Gzpi:0Gypi2:0Gxmpi2:0Gypi2:0Gypi:0Gympi2:0Gzpi:0@(0,1,2,3)",0.9894951664660083,76,4,0
"[Gypi2:1Gypi2:2][Gxmpi2:1Gxmpi2:2][Gypi:1Gypi2:2][Gympi2:1Gypi:2][Gypi:1Gxmpi2:2][Gzpi:1Gxpi2:2][Gxpi:1Gxmpi2:2][Gypi:1Gympi2:2][Gxmpi2:1Gzpi:2][Gxpi2:1Gxmpi2:2][Gzpi:1Gxpi:2][Gypi:1Gympi2:2][Gxpi:1Gxpi2:2][Gxmpi2:1Gypi:2][Gzpi:1Gxpi2:2][Gxmpi2:1Gxpi:2][Gxpi2:1Gxpi2:2][Gzpi:1Gypi:2]@(0,1,2,3)",0.9914466863026623,18,4,0
"[Gcnot:1:2Gxmpi2:0][Gcnot:0:1Gypi:2][Gcnot:0:1Gypi:2][Gcnot:1:2Gypi:0][Gcnot:2:1Gypi:0][Gcnot:1:2Gympi2:0][Gypi2:0Gympi2:1Gympi2:2][Gcnot:1:0Gypi:2][Gcnot:2:1Gzpi:0][Gcnot:1:0Gypi:2][Gcnot:1:0Gxpi:2][Gcnot:0:1Gxmpi2:2][Gcnot:0:1Gympi2:2][Gcnot:0:1Gypi2:2][Gcnot:0:1Gxpi:2][Gcnot:1:2Gzpi:0][Gcnot:2:1Gxpi:0]@(0,1,2,3)",0.9773827588207563,17,4,16
"[Gxpi2:2Gypi:3][Gxpi:2Gypi:3][Gxmpi2:2Gypi:3]Gcnot:3:2Gcnot:2:3Gcnot:3:2[Gympi2:2Gzpi:3]Gcnot:3:2[Gxpi:2Gypi2:3][Gypi2:2Gzpi:3]Gcnot:2:3Gcnot:3:2@(0,1,2,3)",0.9957977843904942,12,4,6
"[Gzpi:0Gxmpi2:1][Gxmpi2:0Gxpi2:1]Gcnot:0:1Gcnot:0:1Gcnot:1:0[Gypi2:0Gzpi:1]Gcnot:1:0[Gypi2:0Gypi2:1][Gxpi2:0Gympi2:1][Gypi:0Gympi2:1]Gcnot:1:0[Gypi:0Gzpi:1]Gcnot:1:0Gcnot:0:1Gcnot:0:1[Gympi2:0Gzpi:1][Gxmpi2:0Gypi:1]Gcnot:0:1Gcnot:1:0[Gypi2:0Gypi:1]Gcnot:0:1Gcnot:0:1Gcnot:0:1[Gxpi2:0Gxmpi2:1]Gcnot:0:1Gcnot:0:1Gcnot:0:1[Gxpi2:0Gxpi2:1][Gypi2:0Gypi2:1]Gcnot:0:1Gcnot:0:1[Gzpi:0Gzpi:1]Gcnot:0:1Gcnot:1:0@(0,1,2,3)",0.9808946472994049,34,4,20
"[Gxpi2:0Gzpi:1Gxpi:3][Gcnot:0:1Gypi2:3][Gcnot:3:0Gypi2:1][Gxpi:0Gympi2:1Gxpi:3][Gzpi:0Gympi2:1Gypi:3][Gxpi2:0Gxpi:1Gypi2:3][Gzpi:0Gypi:1Gxpi:3][Gcnot:0:3Gxpi:1][Gypi:0Gxpi:1Gxmpi2:3][Gcnot:1:0Gypi:3][Gcnot:1:0Gzpi:3][Gcnot:1:0Gypi2:3][Gcnot:0:1Gxpi2:3][Gxmpi2:0Gzpi:1Gxpi:3][Gypi:0Gxpi:1Gypi:3][Gcnot:0:3Gypi:1][Gcnot:0:3Gympi2:1][Gxpi2:0Gxmpi2:1Gxmpi2:3][Gcnot:0:3Gypi2:1]@(0,1,2,3)",0.9878973475102649,19,4,10
"[Gxpi:0Gympi2:1Gypi2:3][Gxpi2:0Gxmpi2:1Gxmpi2:3][Gcnot:1:0Gxpi:3][Gzpi:0Gympi2:1Gzpi:3][Gcnot:0:1Gxpi2:3][Gcnot:0:3Gypi:1][Gxpi:0Gxpi:1Gypi2:3][Gypi2:0Gzpi:1Gypi2:3][Gypi:0Gzpi:1Gzpi:3]@(0,1,2,3)",0.9948264269865547,9,4,3
"[Gxpi2:0Gxpi:1Gxmpi2:3][Gympi2:0Gxpi2:1Gypi:3][Gympi2:0Gzpi:1Gzpi:3][Gypi2:0Gypi2:1Gzpi:3][Gcnot:0:3Gzpi:1][Gxpi2:0Gypi2:1Gzpi:3][Gcnot:0:3Gypi:1][Gzpi:0Gxpi2:1Gxpi:3][Gympi2:0Gypi2:1Gxmpi2:3][Gympi2:0Gympi2:1Gypi2:3][Gxpi:0Gzpi:1Gxpi:3][Gypi:0Gxpi2:1Gxpi2:3][Gzpi:0Gympi2:1Gzpi:3][Gypi2:0Gypi2:1Gxpi2:3][Gxpi:0Gxmpi2:1Gzpi:3][Gxpi:0Gympi2:1Gypi2:3][Gypi2:0Gympi2:1Gzpi:3][Gympi2:0Gympi2:1Gxpi:3][Gcnot:0:3Gympi2:1][Gypi2:0Gxpi:1Gxpi2:3][Gxpi2:0Gxpi2:1Gympi2:3][Gxpi:0Gzpi:1Gxpi2:3][Gxmpi2:0Gxmpi2:1Gypi2:3][Gxpi2:0Gypi2:1Gypi2:3][Gcnot:0:1Gxmpi2:3][Gzpi:0Gxpi2:1Gxpi2:3]@(0,1,2,3)",0.985627963318149,26,4,4
"[Gcnot:3:0Gzpi:1Gympi2:2][Gcnot:2:3Gxpi:0Gympi2:1][Gcnot:0:1Gxpi2:2Gypi:3][Gcnot:0:1Gxpi2:2Gxpi:3]@(0,1,2,3)",0.9948770398923827,4,4,4
"[Gcnot:0:1Gcnot:2:3][Gympi2:0Gypi2:1Gxpi:2Gypi:3][Gcnot:2:3Gxmpi2:0Gxpi2:1][Gcnot:0:3Gxpi2:1Gypi2:2][Gcnot:0:1Gympi2:2Gxpi2:3][Gypi2:0Gxmpi2:1Gxpi2:2Gypi2:3][Gypi2:0Gzpi:1Gxpi:2Gypi2:3][Gcnot:3:2Gxpi2:0Gxpi2:1]@(0,1,2,3)",0.9934458031219592,8,4,6
"[Gxpi:2Gypi2:3]Gcnot:2:3[Gxmpi2:2Gxmpi2:3][Gzpi:2Gxpi:3]Gcnot:2:3Gcnot:3:2Gcnot:3:2[Gympi2:2Gympi2:3]Gcnot:3:2Gcnot:2:3Gcnot:2:3[Gzpi:2Gzpi:3]Gcnot:3:2[Gxpi2:2Gympi2:3]Gcnot:2:3[Gympi2:2Gxpi2:3]Gcnot:3:2Gcnot:3:2[Gzpi:2Gzpi:3]Gcnot:3:2Gcnot:3:2[Gympi2:2Gzpi:3]Gcnot:3:2Gcnot:3:2[Gxmpi2:2Gympi2:3]Gcnot:3:2[Gypi:2Gympi2:3]Gcnot:3:2Gcnot:3:2[Gxpi:2Gxpi2:3][Gxpi:2Gympi2:3]Gcnot:3:2Gcnot:3:2@(0,1,2,3)",0.9884916534854167,33,4,20
"Gcnot:1:0Gcnot:0:1Gcnot:0:1Gcnot:0:1Gcnot:1:0[Gxpi2:0Gxmpi2:1]Gcnot:0:1@(0,1,2,3)",0.9881462920748214,7,4,6
"Gcnot:0:1[Gypi2:0Gxmpi2:1]Gcnot:1:0[Gympi2:0Gxmpi2:1][Gxmpi2:0Gxpi:1]Gcnot:1:0[Gxpi2:0Gxpi2:1]Gcnot:1:0Gcnot:1:0[Gxpi:0Gzpi:1]Gcnot:1:0Gcnot:1:0[Gzpi:0Gxmpi2:1][Gypi2:0Gzpi:1][Gxpi2:0Gympi2:1]Gcnot:0:1[Gxpi:0Gxpi2:1][Gypi2:0Gxpi:1][Gypi:0Gypi:1][Gxpi:0Gxpi:1][Gxmpi2:0Gxpi:1][Gypi2:0Gxpi2:1][Gympi2:0Gxpi2:1][Gxmpi2:0Gzpi:1][Gypi:0Gxmpi2:1][Gypi2:0Gxpi2:1][Gxmpi2:0Gypi:1][Gypi2:0Gypi2:1][Gypi2:0Gxmpi2:1][Gypi:0Gypi:1][Gxpi:0Gypi2:1][Gxmpi2:0Gxpi:1][Gypi:0Gypi2:1][Gympi2:0Gzpi:1]Gcnot:0:1[Gzpi:0Gxmpi2:1][Gxpi:0Gxmpi2:1][Gzpi:0Gypi:1][Gypi:0Gypi2:1][Gxpi2:0Gympi2:1][Gypi2:0Gzpi:1][Gypi:0Gypi2:1]@(0,1,2,3)",0.9796696806324177,42,4,9
"[Gypi2:0Gxmpi2:1Gxmpi2:2Gypi:3][Gympi2:0Gypi2:1Gxmpi2:2Gypi2:3][Gxmpi2:0Gympi2:1Gympi2:2Gxpi2:3][Gcnot:3:2Gxpi2:0Gxpi:1][Gcnot:2:1Gypi2:0Gxpi2:3][Gcnot:0:1Gxpi2:2Gypi2:3][Gcnot:1:2Gypi:0Gxpi2:3][Gzpi:0Gypi2:1Gxmpi2:2Gxmpi2:3][Gcnot:3:2Gxpi2:0Gxpi2:1][Gcnot:0:1Gypi:2Gzpi:3][Gxmpi2:0Gypi:1Gympi2:2Gxpi2:3][Gypi:0Gypi:1Gxpi2:2Gypi2:3][Gcnot:3:2Gzpi:0Gypi2:1][Gcnot:1:2Gzpi:0Gzpi:3][Gypi:0Gympi2:1Gympi2:2Gzpi:3][Gypi2:0Gxmpi2:1Gzpi:2Gxpi:3][Gypi2:0Gxpi:1Gypi:2Gxmpi2:3][Gcnot:0:1Gxpi2:2Gypi2:3][Gxmpi2:0Gypi2:1Gypi2:2Gypi:3]@(0,1,2,3)",0.982289895454868,19,4,9
"[Gcnot:3:0Gxpi:1][Gcnot:3:0Gypi2:1][Gxpi:0Gxpi2:1Gxpi2:3][Gcnot:1:0Gypi:3][Gcnot:1:0Gypi:3]@(0,1,2,3)",0.9950263873952627,5,4,4
"[Gxpi:0Gypi:1Gypi2:2Gxmpi2:3][Gxmpi2:0Gypi2:1Gxpi:2Gypi2:3][Gxpi2:0Gympi2:1Gxmpi2:2Gxpi:3][Gypi:0Gypi:1Gypi:2Gympi2:3][Gxpi:0Gzpi:1Gzpi:2Gxpi2:3][Gcnot:3:2Gypi2:0Gypi:1][Gympi2:0Gympi2:1Gxmpi2:2Gympi2:3][Gcnot:1:2Gzpi:0Gxmpi2:3][Gxpi2:0Gypi2:1Gypi2:2Gxpi2:3][Gcnot:3:2Gypi2:0Gxmpi2:1][Gypi2:0Gxpi2:1Gzpi:2Gzpi:3][Gypi:0Gxmpi2:1Gxmpi2:2Gzpi:3][Gxpi:0Gympi2:1Gypi:2Gypi2:3][Gxpi:0Gxpi:1Gxpi:2Gympi2:3][Gcnot:0:3Gxmpi2:1Gzpi:2][Gcnot:1:0Gxpi2:2Gzpi:3][Gzpi:0Gympi2:1Gxpi2:2Gypi2:3][Gcnot:3:2Gzpi:0Gxpi:1][Gcnot:2:1Gxpi2:0Gxpi2:3][Gxpi:0Gxpi2:1Gxpi:2Gxmpi2:3][Gcnot:3:0Gxpi:1Gxpi:2][Gcnot:0:1Gcnot:2:3]@(0,1,2,3)",0.9854088078697759,22,4,10
"Gcnot:0:3[Gympi2:0Gypi:3]Gcnot:0:3Gcnot:0:3[Gzpi:0Gypi2:3]Gcnot:3:0[Gympi2:0Gypi2:3][Gypi:0Gzpi:3]Gcnot:3:0Gcnot:0:3[Gxmpi2:0Gympi2:3]Gcnot:0:3[Gypi2:0Gxpi2:3][Gzpi:0Gzpi:3]Gcnot:3:0Gcnot:0:3Gcnot:3:0Gcnot:3:0Gcnot:3:0[Gypi2:0Gxpi:3]Gcnot:0:3[Gxpi:0Gympi2:3][Gxpi2:0Gypi:3][Gxpi2:0Gympi2:3][Gxpi2:0Gxpi2:3]Gcnot:3:0[Gxpi2:0Gympi2:3][Gxpi2:0Gypi:3][Gxpi2:0Gxpi2:3][Gxpi:0Gxmpi2:3]Gcnot:0:3[Gxpi2:0Gxpi:3][Gympi2:0Gzpi:3]Gcnot:0:3[Gympi2:0Gxpi2:3][Gympi2:0Gxmpi2:3]Gcnot:3:0[Gxpi:0Gxmpi2:3]Gcnot:0:3Gcnot:3:0[Gzpi:0Gxmpi2:3][Gypi2:0Gympi2:3]Gcnot:3:0Gcnot:0:3[Gxpi2:0Gxpi2:3]@(0,1,2,3)",0.9658408506136384,45,4,21
