,Circuit,D:SP,F:Depth,F:Width,F:2QGC
1566,"[Gxpi:0Gxpi:1Gzpi:2][Gypi2:0Gxpi:1Gypi:2][Gxmpi2:0Gzpi:1Gympi2:2][Gympi2:0Gzpi:1Gxmpi2:2]@(0,1,2,3)",0.997603924492731,4,4,0
1567,"[Gxpi2:0Gympi2:1Gympi2:2Gympi2:3][Gzpi:0Gypi2:1Gzpi:2Gxmpi2:3][Gcnot:2:3Gxpi:0Gypi:1][Gcnot:3:0Gzpi:1Gxmpi2:2][Gxmpi2:0Gypi2:1Gxmpi2:2Gzpi:3][Gcnot:3:0Gxpi:1Gympi2:2][Gzpi:0Gypi2:1Gypi:2Gxmpi2:3][Gcnot:3:0Gypi2:1Gxpi:2][Gxmpi2:0Gxpi:1Gympi2:2Gxpi2:3][Gzpi:0Gxpi:1Gzpi:2Gxpi:3][Gcnot:0:3Gypi:1Gypi:2][Gcnot:0:3Gxmpi2:1Gxmpi2:2][Gcnot:0:1Gypi2:2Gxpi2:3][Gypi:0Gypi:1Gzpi:2Gxpi2:3][Gxpi:0Gxmpi2:1Gxpi2:2Gypi:3][Gxpi2:0Gxpi:1Gxpi:2Gypi:3][Gzpi:0Gxmpi2:1Gxmpi2:2Gxmpi2:3][Gcnot:3:0Gypi2:1Gympi2:2][Gxpi:0Gypi:1Gypi2:2Gxpi2:3][Gcnot:0:1Gxpi2:2Gypi2:3][Gympi2:0Gypi:1Gxpi:2Gxpi2:3]@(0,1,2,3)",0.9845573698496513,21,4,9
1568,"[Gcnot:1:0Gxpi:2Gxpi2:3][Gcnot:1:0Gcnot:3:2][Gxpi:0Gxmpi2:1Gxpi:2Gxpi2:3][Gcnot:2:1Gcnot:3:0][Gcnot:1:0Gcnot:2:3][Gympi2:0Gxpi:1Gypi2:2Gxmpi2:3][Gcnot:0:1Gxpi:2Gxpi2:3][Gcnot:3:0Gxmpi2:1Gzpi:2][Gcnot:3:0Gxmpi2:1Gypi2:2]@(0,1,2,3)",0.985827404926296,9,4,10
1569,"[Gympi2:0Gympi2:3]Gcnot:0:3Gcnot:3:0Gcnot:3:0Gcnot:0:3[Gympi2:0Gympi2:3]Gcnot:3:0[Gzpi:0Gxpi:3][Gxpi:0Gzpi:3]Gcnot:0:3@(0,1,2,3)",0.994920614066469,10,4,6
1570,"[Gcnot:2:3Gxpi2:0Gympi2:1][Gcnot:0:3Gcnot:1:2][Gypi2:0Gypi:1Gypi:2Gxpi2:3][Gcnot:1:2Gcnot:3:0][Gcnot:3:0Gxpi:1Gypi2:2][Gypi2:0Gypi2:1Gypi:2Gxmpi2:3][Gcnot:1:0Gcnot:3:2][Gcnot:2:1Gypi2:0Gympi2:3][Gcnot:0:3Gcnot:1:2][Gcnot:3:2Gzpi:0Gxpi2:1][Gcnot:0:1Gympi2:2Gxmpi2:3][Gcnot:0:3Gcnot:1:2][Gcnot:1:2Gxpi:0Gypi2:3][Gypi2:0Gypi:1Gxmpi2:2Gzpi:3][Gcnot:3:2Gympi2:0Gypi:1][Gcnot:1:2Gzpi:0Gxmpi2:3][Gcnot:2:1Gypi2:0Gympi2:3][Gxpi2:0Gxpi:1Gxpi:2Gxpi:3][Gcnot:3:2Gxpi:0Gympi2:1][Gcnot:1:0Gypi:2Gxpi2:3]@(0,1,2,3)",0.9844111218257396,20,4,21
1571,"[Gypi2:2Gypi:3][Gypi2:2Gzpi:3][Gzpi:2Gxmpi2:3]Gcnot:3:2[Gypi2:2Gxmpi2:3][Gzpi:2Gxpi2:3]Gcnot:3:2@(0,1,2,3)",0.9968675775215928,7,4,2
1572,"Gxmpi2:1Gzpi:1Gypi2:1Gypi2:1Gympi2:1Gypi2:1Gxmpi2:1Gypi2:1Gxpi2:1Gxpi:1Gympi2:1Gypi2:1Gympi2:1Gypi:1Gzpi:1Gxmpi2:1Gympi2:1Gxpi:1Gympi2:1Gxmpi2:1Gxmpi2:1Gypi:1Gxpi2:1Gympi2:1Gxpi2:1Gympi2:1Gxpi:1Gympi2:1Gypi:1Gxpi:1Gypi:1Gxpi2:1Gxpi2:1Gzpi:1Gypi:1Gympi2:1Gxpi2:1Gxpi2:1Gzpi:1Gxpi2:1Gypi:1Gxpi2:1Gxpi2:1Gypi2:1Gypi:1Gypi2:1Gxpi2:1Gxpi2:1Gypi2:1Gympi2:1Gypi2:1Gxmpi2:1Gxpi:1Gympi2:1Gxpi2:1Gzpi:1Gxpi2:1Gxpi:1Gympi2:1Gzpi:1Gxmpi2:1Gypi2:1Gympi2:1Gypi:1Gympi2:1Gympi2:1Gxpi2:1Gxpi:1Gympi2:1Gxpi:1Gzpi:1Gxmpi2:1Gxpi2:1Gypi:1Gzpi:1Gypi:1Gypi2:1Gxpi2:1Gypi:1Gxmpi2:1Gypi2:1Gypi:1Gzpi:1Gxmpi2:1Gypi2:1Gypi:1Gympi2:1Gxpi2:1Gxpi2:1Gxpi:1Gxmpi2:1Gypi:1Gxpi:1Gypi2:1Gympi2:1Gxpi:1Gypi2:1Gxpi:1Gxpi2:1Gypi2:1Gxpi2:1Gxpi:1Gzpi:1Gxpi2:1Gxpi:1Gxmpi2:1Gypi2:1Gzpi:1Gxmpi2:1Gxmpi2:1Gypi:1Gypi2:1Gxpi2:1Gypi2:1Gxmpi2:1Gzpi:1Gypi2:1Gxpi2:1Gympi2:1Gympi2:1Gympi2:1Gzpi:1Gzpi:1Gzpi:1Gypi2:1Gypi:1Gxmpi2:1Gympi2:1Gzpi:1Gxmpi2:1Gxpi:1Gypi2:1Gxmpi2:1Gxpi2:1Gypi:1Gzpi:1Gypi2:1Gxpi:1Gypi:1Gypi2:1Gypi2:1Gympi2:1Gxmpi2:1Gypi2:1Gxpi2:1Gxpi:1Gxpi2:1Gxpi:1Gxpi:1@(0,1,2,3)",0.96236094407262,149,4,0
1573,"[Gzpi:0Gxpi2:1Gympi2:2Gxpi2:3][Gxmpi2:0Gypi:1Gympi2:2Gxpi2:3][Gcnot:3:2Gympi2:0Gypi:1][Gcnot:1:0Gcnot:2:3][Gcnot:2:3Gxpi:0Gzpi:1][Gcnot:0:1Gxmpi2:2Gxmpi2:3][Gcnot:2:1Gypi:0Gympi2:3][Gcnot:2:3Gzpi:0Gympi2:1][Gcnot:3:0Gympi2:1Gypi:2][Gxmpi2:0Gxpi:1Gypi2:2Gypi2:3][Gxpi2:0Gypi2:1Gxpi:2Gxpi:3]@(0,1,2,3)",0.9879796208101914,11,4,8
1574,"[Gxpi2:0Gypi:1]Gcnot:0:1[Gxpi:0Gxpi:1]Gcnot:1:0Gcnot:0:1[Gypi:0Gypi:1]Gcnot:1:0[Gxpi2:0Gxmpi2:1][Gxmpi2:0Gxmpi2:1][Gypi2:0Gxpi2:1][Gxpi2:0Gypi:1]Gcnot:0:1Gcnot:1:0[Gzpi:0Gympi2:1]Gcnot:1:0Gcnot:1:0@(0,1,2,3)",0.9947090260983136,16,4,8
1575,"Gympi2:1Gzpi:1Gzpi:1Gxpi:1Gympi2:1Gxmpi2:1Gypi2:1Gxpi2:1Gzpi:1Gypi2:1Gzpi:1Gympi2:1Gxpi:1Gzpi:1Gxpi2:1Gxpi2:1Gxmpi2:1Gxmpi2:1Gypi:1Gxpi2:1Gzpi:1Gypi:1Gypi2:1Gxpi2:1Gxmpi2:1Gympi2:1Gzpi:1Gxpi2:1Gypi:1Gypi2:1Gypi:1Gxpi2:1Gypi:1Gympi2:1Gypi:1Gzpi:1Gxpi2:1Gxpi:1Gympi2:1Gxpi2:1Gxmpi2:1Gypi:1Gxmpi2:1Gxpi:1Gzpi:1Gxpi2:1Gxmpi2:1Gxpi:1Gxmpi2:1Gxmpi2:1Gxpi2:1Gypi2:1Gxmpi2:1Gxpi2:1Gxpi:1Gypi:1Gxpi2:1Gxpi:1Gzpi:1Gxpi2:1Gzpi:1Gympi2:1Gypi2:1Gzpi:1Gypi:1Gxpi2:1Gzpi:1Gzpi:1Gzpi:1Gxpi2:1Gzpi:1Gzpi:1Gympi2:1Gxpi:1Gxpi:1Gzpi:1@(0,1,2,3)",0.9869634162695982,76,4,0
1576,"[Gzpi:0Gzpi:1Gxpi:3][Gxpi:0Gxpi:1Gympi2:3][Gypi:0Gympi2:1Gxpi:3][Gypi2:0Gxpi2:1Gypi2:3][Gypi2:0Gxpi2:1Gypi:3][Gympi2:0Gxpi2:1Gympi2:3][Gcnot:3:0Gxmpi2:1][Gcnot:0:3Gxpi:1][Gcnot:0:1Gypi2:3][Gcnot:3:0Gxmpi2:1][Gxpi:0Gzpi:1Gympi2:3][Gcnot:1:0Gympi2:3][Gcnot:3:0Gzpi:1][Gxpi:0Gxpi2:1Gzpi:3][Gympi2:0Gxpi2:1Gypi:3][Gympi2:0Gypi:1Gxmpi2:3]@(0,1,2,3)",0.991423323104624,16,4,6
1577,"[Gxpi2:0Gypi2:1Gzpi:2Gxmpi2:3][Gympi2:0Gzpi:1Gypi2:2Gxpi2:3][Gxpi2:0Gypi:1Gxpi2:2Gypi2:3][Gypi:0Gypi2:1Gxpi:2Gypi:3][Gympi2:0Gympi2:1Gypi:2Gympi2:3][Gypi:0Gxpi2:1Gxpi:2Gxmpi2:3][Gypi:0Gxpi2:1Gypi:2Gxpi:3][Gympi2:0Gzpi:1Gxpi:2Gxpi:3][Gxpi:0Gypi2:1Gympi2:2Gympi2:3]@(0,1,2,3)",0.993928498579101,9,4,0
1578,"[Gxmpi2:0Gympi2:2Gympi2:3][Gxpi:0Gympi2:2Gxpi2:3][Gcnot:3:2Gypi2:0][Gympi2:0Gxpi2:2Gypi2:3][Gxpi:0Gympi2:2Gympi2:3][Gzpi:0Gypi2:2Gxmpi2:3][Gzpi:0Gzpi:2Gypi:3][Gcnot:2:3Gxpi2:0][Gcnot:2:3Gympi2:0]@(0,1,2,3)",0.991433909938837,9,4,3
1579,"[Gxpi2:0Gxpi:2Gympi2:3][Gcnot:0:3Gympi2:2][Gcnot:3:2Gxmpi2:0][Gypi:0Gxmpi2:2Gypi2:3][Gympi2:0Gxpi2:2Gxpi2:3][Gcnot:3:0Gypi:2][Gcnot:3:2Gzpi:0][Gypi2:0Gympi2:2Gypi:3][Gcnot:3:0Gxmpi2:2][Gxpi:0Gzpi:2Gympi2:3][Gxmpi2:0Gxpi2:2Gxmpi2:3][Gcnot:2:3Gxpi2:0][Gympi2:0Gypi2:2Gypi2:3][Gxpi2:0Gypi:2Gxpi2:3][Gcnot:2:3Gypi:0][Gcnot:2:3Gympi2:0][Gcnot:3:2Gympi2:0][Gcnot:3:0Gxpi2:2]@(0,1,2,3)",0.9888989187689724,18,4,10
1580,"Gcnot:2:1Gcnot:1:2[Gypi:1Gxpi2:2]Gcnot:1:2[Gxpi:1Gxpi2:2][Gypi2:1Gympi2:2][Gxmpi2:1Gypi2:2]Gcnot:1:2Gcnot:2:1[Gxpi2:1Gxpi2:2][Gypi:1Gympi2:2]Gcnot:1:2[Gxpi:1Gxpi2:2]Gcnot:2:1Gcnot:2:1Gcnot:1:2Gcnot:1:2Gcnot:2:1Gcnot:2:1[Gxpi:1Gxmpi2:2][Gypi:1Gypi:2]Gcnot:1:2Gcnot:1:2Gcnot:2:1[Gzpi:1Gypi:2]Gcnot:2:1Gcnot:2:1[Gxpi:1Gxmpi2:2]Gcnot:1:2[Gypi:1Gzpi:2][Gxpi2:1Gxpi:2][Gxpi:1Gxmpi2:2]Gcnot:1:2[Gypi:1Gxmpi2:2]Gcnot:2:1[Gxpi:1Gympi2:2][Gxpi2:1Gypi:2][Gxmpi2:1Gypi:2][Gxpi:1Gxpi:2]Gcnot:1:2Gcnot:2:1[Gxpi2:1Gxmpi2:2]Gcnot:1:2@(0,1,2,3)",0.9807921845815936,43,4,23
1581,"[Gxmpi2:1Gypi:2][Gzpi:1Gypi:2][Gzpi:1Gxmpi2:2]Gcnot:2:1Gcnot:2:1[Gypi:1Gympi2:2]Gcnot:1:2Gcnot:1:2[Gxmpi2:1Gypi:2][Gypi2:1Gypi2:2]Gcnot:2:1Gcnot:2:1[Gxmpi2:1Gypi2:2][Gypi2:1Gypi:2][Gypi2:1Gxpi:2]Gcnot:2:1@(0,1,2,3)",0.992036997720193,16,4,7
1582,"[Gxpi:0Gympi2:1Gxmpi2:2Gypi:3][Gypi2:0Gzpi:1Gxpi2:2Gxpi:3][Gcnot:1:2Gympi2:0Gzpi:3][Gxpi:0Gxmpi2:1Gypi2:2Gxpi2:3]@(0,1,2,3)",0.9976860869312948,4,4,1
1583,"[Gympi2:1Gypi2:2][Gxpi:1Gympi2:2][Gzpi:1Gxpi:2][Gxmpi2:1Gxpi2:2][Gxpi:1Gxpi2:2][Gypi2:1Gxpi:2][Gypi:1Gxpi2:2][Gypi2:1Gxpi:2][Gympi2:1Gympi2:2][Gympi2:1Gypi:2][Gypi2:1Gypi2:2][Gympi2:1Gypi2:2]@(0,1,2,3)",0.9957884552677356,12,4,0
1584,"[Gcnot:1:2Gxpi:3][Gxpi:1Gxpi:2Gxpi2:3][Gxpi:1Gypi2:2Gxmpi2:3][Gzpi:1Gypi2:2Gypi2:3][Gxpi:1Gzpi:2Gxpi:3][Gcnot:3:2Gypi:1][Gcnot:2:1Gxmpi2:3][Gcnot:2:1Gxpi2:3][Gcnot:1:2Gympi2:3][Gcnot:2:1Gxpi:3][Gypi:1Gypi2:2Gxmpi2:3]@(0,1,2,3)",0.9932013927907796,11,4,6
1585,"[Gcnot:1:0Gxmpi2:2Gxmpi2:3][Gcnot:2:1Gxpi2:0Gzpi:3][Gcnot:1:2Gcnot:3:0][Gypi2:0Gxpi:1Gxmpi2:2Gxmpi2:3][Gcnot:0:1Gcnot:2:3][Gcnot:3:0Gypi:1Gypi2:2][Gcnot:1:0Gcnot:2:3][Gympi2:0Gxpi:1Gxpi2:2Gympi2:3][Gypi2:0Gxpi2:1Gxpi2:2Gxmpi2:3][Gxmpi2:0Gxpi2:1Gxpi2:2Gypi2:3][Gcnot:3:2Gxpi:0Gympi2:1][Gympi2:0Gzpi:1Gympi2:2Gxpi2:3][Gcnot:0:3Gympi2:1Gympi2:2][Gcnot:2:1Gxmpi2:0Gypi:3][Gcnot:0:3Gypi:1Gypi:2][Gxmpi2:0Gxpi2:1Gzpi:2Gxmpi2:3][Gxpi:0Gypi:1Gxpi2:2Gxmpi2:3][Gcnot:1:0Gxpi2:2Gxmpi2:3][Gxpi2:0Gypi2:1Gxmpi2:2Gzpi:3]@(0,1,2,3)",0.980952675327703,19,4,14
1586,"Gxpi2:1Gympi2:1Gxpi:1Gympi2:1Gxpi:1Gypi2:1Gypi2:1Gxpi2:1Gypi:1Gympi2:1Gxmpi2:1Gzpi:1Gypi2:1Gxpi:1Gxmpi2:1Gxpi:1Gypi2:1Gxpi:1Gxpi:1Gxpi2:1Gympi2:1Gxpi2:1Gxmpi2:1Gympi2:1Gypi2:1Gympi2:1Gypi2:1Gympi2:1Gypi:1Gxmpi2:1Gzpi:1Gypi2:1Gympi2:1Gzpi:1Gypi:1Gxpi2:1Gypi2:1Gxmpi2:1Gypi2:1Gypi:1Gypi2:1Gypi:1Gypi:1@(0,1,2,3)",0.9975470735643008,43,4,0
1587,"Gxmpi2:3Gzpi:3Gxpi2:3Gympi2:3Gypi:3Gympi2:3Gympi2:3Gypi:3Gzpi:3Gxpi2:3Gxmpi2:3Gxpi:3Gzpi:3Gypi:3Gxpi2:3Gypi2:3Gympi2:3Gxpi2:3Gxmpi2:3Gypi2:3Gxpi2:3Gympi2:3Gypi2:3Gympi2:3Gympi2:3Gxpi:3Gxmpi2:3Gypi:3Gypi:3Gypi:3Gympi2:3Gympi2:3Gxpi:3Gxpi2:3Gzpi:3Gypi2:3Gypi2:3Gzpi:3Gympi2:3Gypi2:3Gxpi2:3Gzpi:3Gxpi:3Gympi2:3Gympi2:3Gypi2:3Gxpi:3Gypi:3Gypi:3Gxmpi2:3@(0,1,2,3)",0.9784321585573474,50,4,0
1588,"[Gypi:2Gzpi:3][Gympi2:2Gympi2:3][Gxpi2:2Gxpi2:3][Gxmpi2:2Gxpi:3][Gzpi:2Gzpi:3][Gypi:2Gympi2:3][Gypi:2Gxpi:3][Gypi2:2Gympi2:3][Gxpi:2Gypi:3][Gypi2:2Gxpi:3]@(0,1,2,3)",0.9980899545599814,10,4,0
1589,"Gxpi2:0Gxmpi2:0Gxpi:0Gympi2:0Gzpi:0Gypi:0Gzpi:0Gympi2:0Gypi2:0Gympi2:0Gympi2:0Gxpi2:0Gxmpi2:0Gxpi2:0Gxpi:0Gxpi2:0Gxmpi2:0Gxmpi2:0Gxpi2:0Gypi:0Gypi2:0Gxpi2:0Gxpi:0Gxpi:0Gxpi2:0Gypi:0Gzpi:0Gypi2:0Gxpi:0Gxpi2:0Gxpi:0Gypi:0Gxpi2:0Gypi:0Gxpi:0Gympi2:0Gxmpi2:0Gxpi2:0Gxpi2:0Gypi2:0Gzpi:0Gxmpi2:0Gxpi:0Gxpi2:0Gxmpi2:0Gzpi:0Gxpi2:0Gypi:0Gypi:0Gxpi:0Gypi:0Gypi2:0Gypi2:0Gypi:0Gzpi:0Gypi:0Gypi2:0Gzpi:0Gxpi:0Gympi2:0Gzpi:0Gxpi:0Gxpi2:0Gxpi:0Gxpi2:0Gypi2:0Gympi2:0Gypi:0Gxpi2:0Gypi2:0Gympi2:0Gympi2:0Gxmpi2:0Gxmpi2:0Gzpi:0Gypi:0Gypi2:0Gypi:0Gxmpi2:0Gypi:0Gxpi2:0Gympi2:0Gxmpi2:0Gypi2:0Gxpi:0Gxmpi2:0Gxpi2:0Gzpi:0Gypi2:0Gympi2:0Gypi:0Gympi2:0Gxmpi2:0Gxpi2:0Gzpi:0Gypi:0Gxpi2:0Gzpi:0Gypi:0Gzpi:0Gxpi2:0Gxpi:0Gxpi:0Gypi:0Gypi2:0Gympi2:0Gzpi:0Gzpi:0Gypi2:0Gxpi2:0Gypi2:0Gzpi:0Gypi2:0Gxpi2:0Gxpi:0Gypi:0Gypi:0Gypi2:0Gympi2:0Gxpi2:0Gypi:0Gxpi2:0Gxpi2:0Gxmpi2:0Gypi:0Gypi2:0Gxpi:0Gxpi2:0Gympi2:0Gzpi:0Gxpi2:0Gzpi:0Gympi2:0Gympi2:0Gzpi:0Gypi2:0Gxpi:0Gzpi:0@(0,1,2,3)",0.985623201327893,138,4,0
1590,"[Gypi2:0Gxmpi2:1Gypi:2Gxpi:3][Gcnot:2:1Gcnot:3:0][Gympi2:0Gypi2:1Gympi2:2Gypi:3][Gcnot:2:1Gympi2:0Gxpi:3][Gcnot:0:1Gzpi:2Gxpi:3][Gcnot:1:2Gxpi:0Gypi:3][Gcnot:1:0Gcnot:3:2][Gxpi:0Gympi2:1Gympi2:2Gympi2:3][Gcnot:0:3Gxpi:1Gxpi2:2][Gcnot:1:2Gypi2:0Gypi:3][Gypi:0Gypi2:1Gxpi:2Gzpi:3]@(0,1,2,3)",0.9929120687073252,11,4,9
1591,"[Gcnot:1:2Gypi:0Gypi:3][Gxpi2:0Gxpi:1Gympi2:2Gypi:3][Gxpi:0Gxpi:1Gzpi:2Gzpi:3][Gcnot:1:2Gxpi2:0Gxpi:3][Gcnot:1:0Gypi:2Gympi2:3][Gcnot:3:2Gypi:0Gxpi:1][Gcnot:2:3Gympi2:0Gypi:1][Gcnot:0:1Gcnot:2:3]@(0,1,2,3)",0.99277630679201,8,4,7
1592,"Gxmpi2:1Gxmpi2:1Gxpi2:1Gypi2:1Gxmpi2:1Gzpi:1Gypi2:1Gzpi:1Gxmpi2:1Gympi2:1Gxpi2:1Gxpi2:1Gzpi:1Gxpi2:1Gxmpi2:1Gxpi:1Gxpi2:1Gzpi:1Gzpi:1Gypi:1Gzpi:1Gypi:1Gympi2:1Gxpi:1Gypi:1Gympi2:1Gxmpi2:1Gypi:1Gypi:1Gypi2:1Gympi2:1Gypi:1Gzpi:1Gympi2:1Gypi:1Gypi:1Gxmpi2:1Gxpi2:1Gzpi:1Gypi:1Gxmpi2:1Gympi2:1Gzpi:1Gzpi:1Gzpi:1Gympi2:1Gzpi:1Gypi2:1Gxpi2:1Gxpi2:1Gypi2:1Gxpi2:1Gxpi:1Gxpi2:1Gxmpi2:1Gxpi:1Gypi:1Gxmpi2:1Gympi2:1Gzpi:1Gxpi2:1Gxmpi2:1Gxpi2:1Gzpi:1Gypi2:1Gypi2:1Gympi2:1Gxpi:1Gxpi2:1Gzpi:1Gypi2:1Gxmpi2:1Gypi:1Gxpi:1Gxpi:1Gypi:1Gxpi:1Gxpi:1Gxmpi2:1Gxmpi2:1Gypi:1Gzpi:1Gxmpi2:1Gxpi2:1Gypi:1Gypi:1Gxmpi2:1Gxpi:1Gxpi2:1Gxmpi2:1Gypi2:1Gxpi:1Gxmpi2:1Gympi2:1Gympi2:1Gxpi2:1Gxmpi2:1Gympi2:1Gxpi:1Gzpi:1Gxpi2:1Gypi:1Gympi2:1Gzpi:1Gxmpi2:1Gxpi:1Gympi2:1Gxpi2:1Gympi2:1Gxpi2:1Gypi:1Gxpi:1Gypi:1Gxmpi2:1Gxpi:1Gxpi:1Gxpi2:1@(0,1,2,3)",0.9719491941934884,117,4,0
1593,"[Gympi2:0Gxmpi2:1Gzpi:2][Gcnot:1:0Gzpi:2][Gcnot:1:0Gzpi:2][Gypi:0Gxpi2:1Gypi:2][Gypi2:0Gxmpi2:1Gzpi:2][Gxpi2:0Gzpi:1Gxpi2:2][Gcnot:0:1Gypi:2][Gxpi2:0Gxmpi2:1Gypi2:2][Gxmpi2:0Gympi2:1Gxpi2:2][Gcnot:1:0Gympi2:2]@(0,1,2,3)",0.9925356311408616,10,4,4
1594,"[Gcnot:1:2Gypi2:0Gypi2:3][Gxmpi2:0Gzpi:1Gympi2:2Gxmpi2:3][Gxpi2:0Gxmpi2:1Gympi2:2Gympi2:3][Gcnot:0:1Gxmpi2:2Gzpi:3][Gypi2:0Gzpi:1Gxpi:2Gxmpi2:3][Gcnot:1:2Gcnot:3:0][Gcnot:3:0Gxmpi2:1Gypi:2][Gcnot:1:2Gxpi2:0Gympi2:3][Gxpi2:0Gympi2:1Gympi2:2Gxpi2:3][Gcnot:2:3Gypi2:0Gypi2:1][Gcnot:0:3Gcnot:1:2][Gxmpi2:0Gxpi:1Gypi2:2Gxpi:3][Gcnot:2:1Gzpi:0Gxmpi2:3][Gcnot:1:0Gcnot:3:2][Gcnot:0:1Gcnot:3:2][Gypi2:0Gxpi:1Gypi2:2Gxmpi2:3][Gcnot:0:3Gcnot:1:2][Gcnot:0:3Gcnot:2:1][Gypi:0Gxmpi2:1Gympi2:2Gxmpi2:3]@(0,1,2,3)",0.9788569411448316,19,4,18
1595,"[Gxpi:0Gypi:1][Gzpi:0Gzpi:1]Gcnot:0:1Gcnot:1:0[Gypi:0Gxpi:1][Gxpi:0Gympi2:1]Gcnot:1:0@(0,1,2,3)",0.99647275541268,7,4,3
1596,"[Gcnot:2:1Gzpi:0Gypi:3][Gcnot:0:3Gypi:1Gzpi:2][Gcnot:3:2Gxpi:0Gypi2:1][Gypi2:0Gxmpi2:1Gxpi2:2Gxpi2:3][Gcnot:0:3Gcnot:2:1][Gcnot:1:2Gxpi:0Gxpi:3][Gypi:0Gxmpi2:1Gzpi:2Gxpi:3][Gxmpi2:0Gxpi:1Gxpi2:2Gxmpi2:3][Gypi2:0Gypi2:1Gzpi:2Gypi2:3][Gcnot:3:2Gympi2:0Gxmpi2:1][Gypi:0Gypi:1Gxpi:2Gypi:3][Gcnot:3:2Gxpi:0Gypi:1][Gcnot:0:1Gcnot:2:3][Gzpi:0Gypi:1Gypi2:2Gypi:3]@(0,1,2,3)",0.9897874725185956,14,4,10
1597,"[Gympi2:0Gypi:1Gympi2:3][Gzpi:0Gypi:1Gypi2:3][Gcnot:0:3Gypi:1][Gcnot:0:1Gypi:3][Gympi2:0Gypi:1Gxmpi2:3][Gcnot:0:3Gympi2:1][Gcnot:1:0Gxmpi2:3][Gxpi2:0Gxmpi2:1Gypi:3][Gcnot:1:0Gypi:3][Gzpi:0Gxpi:1Gzpi:3][Gypi:0Gxpi2:1Gypi2:3][Gxmpi2:0Gympi2:1Gxpi:3]@(0,1,2,3)",0.9917338128892356,12,4,5
1598,"[Gxmpi2:1Gympi2:2][Gympi2:1Gypi:2]Gcnot:2:1Gcnot:2:1Gcnot:2:1[Gxpi2:1Gxmpi2:2][Gypi2:1Gxpi:2]Gcnot:1:2[Gxmpi2:1Gxmpi2:2][Gxmpi2:1Gxpi:2][Gympi2:1Gxmpi2:2]Gcnot:1:2[Gxmpi2:1Gxmpi2:2][Gxmpi2:1Gxpi2:2][Gypi:1Gxpi:2][Gxpi:1Gxpi2:2]Gcnot:1:2Gcnot:1:2[Gxpi2:1Gxpi2:2][Gxpi:1Gxpi2:2]@(0,1,2,3)",0.982747195752078,20,4,7
1599,"[Gxmpi2:1Gypi2:2Gxpi2:3][Gypi:1Gypi2:2Gympi2:3][Gcnot:3:2Gxmpi2:1]@(0,1,2,3)",0.9985184007872306,3,4,1
1600,"[Gypi:0Gxpi:1][Gxpi:0Gzpi:1]Gcnot:0:1Gcnot:1:0Gcnot:1:0Gcnot:0:1[Gypi:0Gzpi:1]Gcnot:1:0[Gypi2:0Gypi2:1]Gcnot:0:1[Gxmpi2:0Gxmpi2:1][Gxpi:0Gypi2:1][Gypi2:0Gympi2:1][Gympi2:0Gxpi2:1]Gcnot:1:0Gcnot:1:0Gcnot:1:0[Gypi:0Gxmpi2:1][Gypi:0Gympi2:1][Gxpi:0Gzpi:1]Gcnot:0:1Gcnot:0:1Gcnot:1:0[Gypi2:0Gympi2:1]Gcnot:0:1[Gypi:0Gxpi2:1]Gcnot:0:1[Gxpi:0Gxpi2:1][Gxpi2:0Gxmpi2:1][Gympi2:0Gypi2:1][Gypi:0Gypi:1]@(0,1,2,3)",0.9761706617342244,31,4,14
1601,"Gzpi:3Gxpi:3Gypi:3Gypi:3Gxpi2:3Gxpi:3Gxpi:3Gxpi:3Gypi2:3Gypi:3Gypi:3Gypi2:3Gzpi:3Gypi:3Gypi2:3Gxpi:3Gxmpi2:3Gympi2:3Gxpi:3Gxmpi2:3Gxpi2:3Gzpi:3Gypi2:3Gxpi2:3Gxpi:3Gxpi2:3Gxpi:3Gypi2:3Gxpi:3Gzpi:3Gxpi2:3Gympi2:3Gympi2:3Gympi2:3Gypi:3Gzpi:3Gypi2:3Gxmpi2:3Gxpi:3Gypi:3Gypi:3Gypi:3Gzpi:3Gxpi:3Gypi:3Gzpi:3Gxmpi2:3Gzpi:3Gxmpi2:3Gypi2:3Gypi:3Gxmpi2:3Gympi2:3Gzpi:3Gypi2:3Gzpi:3@(0,1,2,3)",0.9956622364142744,56,4,0
