Circuit,D:SP,F:Depth,F:Width,F:2QGC
"[Gcnot:0:3Gypi:1Gypi:2][Gympi2:0Gypi:1Gympi2:2Gypi2:3]@(0,1,2,3)",0.9990692705743986,2,4,1
"[Gympi2:0Gypi:1][Gympi2:0Gxpi2:1][Gxpi:0Gypi2:1][Gxmpi2:0Gzpi:1]Gcnot:1:0[Gzpi:0Gxpi2:1][Gypi:0Gympi2:1][Gympi2:0Gxpi:1][Gxpi2:0Gxmpi2:1][Gxpi:0Gypi:1][Gypi2:0Gxmpi2:1][Gzpi:0Gypi2:1][Gxpi2:0Gypi2:1][Gypi2:0Gxpi:1][Gxpi:0Gypi2:1][Gympi2:0Gxpi:1][Gympi2:0Gxpi2:1][Gzpi:0Gzpi:1][Gzpi:0Gzpi:1][Gxpi2:0Gypi2:1][Gzpi:0Gypi2:1][Gxpi:0Gxpi2:1][Gypi2:0Gypi:1][Gxpi2:0Gxpi2:1]Gcnot:1:0[Gxpi2:0Gypi2:1]Gcnot:0:1[Gxpi2:0Gypi2:1][Gxpi:0Gxmpi2:1][Gxpi:0Gypi2:1][Gzpi:0Gypi:1][Gypi:0Gxmpi2:1][Gypi:0Gypi2:1][Gypi:0Gxpi2:1][Gypi2:0Gxmpi2:1][Gxmpi2:0Gympi2:1][Gxmpi2:0Gxpi:1][Gympi2:0Gzpi:1]@(0,1,2,3)",0.9852187408333914,38,4,3
"[Gxpi:0Gypi:1]Gcnot:0:1[Gxmpi2:0Gxmpi2:1][Gzpi:0Gzpi:1]Gcnot:0:1[Gympi2:0Gxpi2:1]Gcnot:0:1Gcnot:1:0[Gxpi2:0Gympi2:1]Gcnot:1:0[Gzpi:0Gypi:1][Gxmpi2:0Gypi:1]Gcnot:0:1Gcnot:0:1[Gympi2:0Gxpi2:1]Gcnot:1:0Gcnot:0:1Gcnot:0:1[Gypi2:0Gympi2:1]Gcnot:0:1Gcnot:0:1Gcnot:0:1Gcnot:0:1[Gypi2:0Gypi2:1]Gcnot:0:1Gcnot:1:0Gcnot:1:0Gcnot:1:0Gcnot:1:0[Gypi2:0Gxpi2:1][Gypi:0Gypi2:1]Gcnot:1:0Gcnot:0:1Gcnot:1:0[Gypi2:0Gxpi2:1]@(0,1,2,3)",0.9577916905459206,35,4,22
"[Gcnot:1:0Gxpi2:2Gypi:3][Gypi2:0Gxpi2:1Gxpi:2Gxpi:3][Gxmpi2:0Gxpi2:1Gypi:2Gypi:3][Gxpi2:0Gxpi:1Gxpi:2Gxpi:3][Gypi:0Gzpi:1Gypi:2Gxpi2:3][Gxpi:0Gxmpi2:1Gzpi:2Gxmpi2:3][Gzpi:0Gzpi:1Gypi:2Gxpi2:3][Gympi2:0Gypi:1Gzpi:2Gxpi:3][Gxpi2:0Gypi2:1Gympi2:2Gxpi2:3][Gympi2:0Gympi2:1Gypi:2Gxpi2:3][Gxmpi2:0Gxpi2:1Gympi2:2Gzpi:3][Gxmpi2:0Gypi:1Gxpi2:2Gypi2:3]@(0,1,2,3)",0.9960509967124952,12,4,1
"Gypi2:2Gypi2:2Gxpi:2Gympi2:2Gzpi:2Gxmpi2:2Gypi2:2Gzpi:2Gxpi2:2Gxpi:2Gxpi2:2Gympi2:2Gypi:2Gxpi:2Gxmpi2:2Gypi:2Gypi:2Gxpi2:2Gypi:2Gxpi2:2Gypi:2Gxpi:2Gxpi2:2Gxpi2:2Gzpi:2Gypi2:2Gxmpi2:2Gxmpi2:2Gzpi:2Gypi2:2Gxpi2:2Gxmpi2:2Gypi:2Gypi:2Gympi2:2Gxmpi2:2Gxmpi2:2Gxpi:2Gzpi:2Gxpi2:2Gxpi:2Gxmpi2:2Gypi2:2Gxpi:2Gxmpi2:2Gypi:2Gzpi:2Gypi2:2Gypi:2Gxmpi2:2Gympi2:2Gxpi2:2Gxmpi2:2Gxpi2:2Gxmpi2:2Gypi:2Gypi:2Gympi2:2Gxpi:2Gzpi:2Gxmpi2:2Gxpi2:2Gympi2:2Gxmpi2:2Gzpi:2Gypi:2Gzpi:2Gxpi:2Gympi2:2Gxmpi2:2Gypi2:2Gypi:2Gzpi:2Gxpi:2Gypi:2Gympi2:2Gympi2:2Gxpi2:2Gypi2:2Gxpi2:2Gypi:2Gypi2:2Gympi2:2Gxmpi2:2Gzpi:2Gzpi:2Gypi2:2Gxpi2:2Gympi2:2Gzpi:2Gypi:2Gzpi:2Gympi2:2Gympi2:2Gympi2:2Gxmpi2:2Gxmpi2:2Gxpi:2Gypi:2Gympi2:2Gzpi:2Gxmpi2:2Gympi2:2Gxpi2:2Gxpi:2Gxmpi2:2Gxpi2:2Gxpi:2Gxmpi2:2Gympi2:2Gympi2:2Gxpi:2Gxpi2:2Gxmpi2:2Gympi2:2Gypi:2Gxmpi2:2Gypi:2Gypi:2Gxpi:2Gympi2:2Gypi2:2Gypi2:2Gxpi:2Gxmpi2:2Gzpi:2Gxmpi2:2Gzpi:2Gympi2:2Gzpi:2Gypi:2Gzpi:2Gypi2:2Gxpi2:2Gxmpi2:2Gxpi2:2Gxpi2:2Gxpi2:2Gypi2:2Gympi2:2Gympi2:2Gypi2:2Gxmpi2:2Gxmpi2:2Gxpi:2Gxpi:2Gxpi2:2Gxpi2:2@(0,1,2,3)",0.9858887186348603,148,4,0
"[Gympi2:0Gympi2:3][Gypi:0Gzpi:3][Gypi2:0Gypi:3]Gcnot:3:0Gcnot:0:3Gcnot:0:3Gcnot:0:3Gcnot:0:3Gcnot:0:3Gcnot:3:0[Gxmpi2:0Gxmpi2:3]Gcnot:0:3Gcnot:0:3Gcnot:0:3Gcnot:3:0Gcnot:3:0Gcnot:3:0[Gypi:0Gypi2:3][Gxpi:0Gzpi:3][Gzpi:0Gxpi:3]Gcnot:0:3Gcnot:3:0Gcnot:0:3[Gypi2:0Gypi2:3][Gzpi:0Gxpi:3]@(0,1,2,3)",0.9709467227271303,25,4,16
"[Gcnot:1:2Gypi:0][Gympi2:0Gympi2:1Gypi:2][Gypi2:0Gxpi2:1Gxpi2:2][Gympi2:0Gxpi2:1Gypi:2]@(0,1,2,3)",0.9983113961683373,4,4,1
"[Gcnot:3:2Gxpi2:0][Gcnot:3:0Gzpi:2]@(0,1,2,3)",0.9992947056874506,2,4,2
"Gxmpi2:1Gxmpi2:1Gxpi:1Gxmpi2:1Gzpi:1Gxpi2:1Gxpi2:1Gzpi:1Gypi2:1Gxpi2:1Gxpi:1Gypi2:1Gzpi:1Gypi2:1Gxpi:1Gxpi:1Gxpi:1Gympi2:1Gxmpi2:1Gypi2:1Gypi2:1Gympi2:1Gypi:1Gxpi:1Gympi2:1Gxpi:1Gzpi:1Gypi:1Gzpi:1Gxmpi2:1Gzpi:1Gxpi:1Gxmpi2:1Gzpi:1Gxpi:1Gympi2:1Gxpi2:1Gypi2:1Gxmpi2:1Gypi2:1Gxpi:1Gympi2:1Gzpi:1Gxpi:1Gypi2:1Gxpi2:1Gypi:1Gxpi:1Gxpi2:1Gympi2:1Gzpi:1Gypi:1Gzpi:1Gzpi:1Gxmpi2:1Gympi2:1Gxmpi2:1Gympi2:1Gympi2:1Gxpi2:1Gypi:1Gypi2:1Gzpi:1Gzpi:1Gzpi:1Gzpi:1Gxpi2:1Gypi2:1Gypi:1Gypi:1Gxpi:1Gxpi2:1Gxpi2:1Gympi2:1Gxpi:1Gxmpi2:1Gzpi:1Gxmpi2:1Gypi:1Gypi:1Gypi2:1Gxpi2:1Gxpi2:1Gxpi2:1Gzpi:1Gxmpi2:1Gypi2:1Gympi2:1Gxpi2:1Gympi2:1Gypi2:1Gzpi:1Gzpi:1@(0,1,2,3)",0.9876018422772774,93,4,0
"[Gympi2:0Gypi:1][Gzpi:0Gxpi2:1][Gxpi:0Gxpi:1][Gzpi:0Gzpi:1]Gcnot:0:1[Gxpi2:0Gxmpi2:1][Gxpi2:0Gxpi2:1][Gxpi2:0Gypi:1]Gcnot:1:0[Gypi:0Gympi2:1][Gypi:0Gxmpi2:1]Gcnot:1:0Gcnot:1:0[Gxpi:0Gxpi:1]Gcnot:1:0[Gympi2:0Gxmpi2:1][Gxpi:0Gxpi2:1][Gypi2:0Gxmpi2:1]Gcnot:0:1Gcnot:0:1Gcnot:1:0Gcnot:0:1[Gxmpi2:0Gympi2:1]Gcnot:0:1Gcnot:0:1[Gzpi:0Gzpi:1][Gxmpi2:0Gzpi:1][Gxpi2:0Gzpi:1][Gypi:0Gxmpi2:1]Gcnot:0:1@(0,1,2,3)",0.9836978757228784,30,4,12
"[Gcnot:2:3Gxmpi2:1][Gcnot:3:2Gxpi2:1][Gcnot:2:3Gxpi:1][Gcnot:3:2Gxpi2:1][Gcnot:2:1Gzpi:3][Gypi2:1Gypi:2Gypi:3][Gcnot:1:2Gxpi2:3][Gzpi:1Gxpi:2Gxpi2:3][Gcnot:3:2Gypi:1]@(0,1,2,3)",0.9942359318184398,9,4,7
"Gcnot:2:1[Gxpi:1Gzpi:2][Gypi:1Gympi2:2]Gcnot:2:1Gcnot:1:2[Gxmpi2:1Gzpi:2][Gxpi2:1Gypi2:2]Gcnot:1:2Gcnot:1:2[Gypi:1Gxpi2:2][Gympi2:1Gypi:2][Gxpi2:1Gympi2:2][Gzpi:1Gxpi:2][Gympi2:1Gxpi:2][Gypi:1Gzpi:2][Gypi2:1Gxpi2:2][Gypi2:1Gypi:2]Gcnot:2:1Gcnot:1:2Gcnot:1:2[Gzpi:1Gympi2:2]Gcnot:2:1[Gzpi:1Gympi2:2][Gypi:1Gxpi:2][Gxpi2:1Gzpi:2][Gzpi:1Gzpi:2]@(0,1,2,3)",0.9934099121323066,26,4,9
"Gzpi:1Gxpi2:1Gympi2:1Gzpi:1Gxmpi2:1Gzpi:1Gypi:1Gxpi:1Gympi2:1Gxmpi2:1Gxpi2:1Gxmpi2:1Gypi:1Gypi:1Gzpi:1Gympi2:1Gzpi:1Gxpi:1Gypi:1Gympi2:1Gzpi:1Gxmpi2:1Gypi:1Gxmpi2:1Gypi:1Gypi2:1Gzpi:1Gxpi:1Gxmpi2:1Gzpi:1Gzpi:1Gxmpi2:1Gypi:1Gympi2:1Gzpi:1Gympi2:1Gypi:1Gzpi:1Gypi2:1Gzpi:1Gypi:1Gzpi:1Gxpi2:1Gzpi:1Gzpi:1Gympi2:1Gypi2:1Gxpi:1Gxpi2:1Gxpi:1Gxmpi2:1Gxpi:1Gympi2:1Gympi2:1Gympi2:1Gxpi2:1Gypi:1Gxpi:1Gxpi:1Gxmpi2:1Gzpi:1Gypi:1Gypi2:1Gxpi:1Gxpi2:1Gxmpi2:1Gxmpi2:1Gxmpi2:1Gypi2:1Gxpi:1Gxpi:1Gypi2:1Gzpi:1Gypi2:1Gxmpi2:1Gympi2:1Gzpi:1Gxmpi2:1Gympi2:1Gympi2:1Gypi2:1Gzpi:1Gxmpi2:1Gxpi2:1Gxmpi2:1Gxpi:1Gypi:1Gxpi:1Gxpi2:1Gzpi:1Gxpi2:1Gxmpi2:1Gympi2:1Gxpi2:1Gxpi:1Gxmpi2:1Gzpi:1Gzpi:1Gypi:1Gxpi2:1Gxpi:1Gxpi2:1Gympi2:1Gypi2:1Gypi:1Gxpi2:1Gxpi2:1Gxpi2:1Gxpi:1Gzpi:1Gypi2:1Gympi2:1Gympi2:1Gypi2:1Gzpi:1Gxmpi2:1Gxmpi2:1Gxmpi2:1Gzpi:1Gxpi:1Gxpi:1Gzpi:1Gxpi:1Gympi2:1Gzpi:1Gzpi:1Gzpi:1Gxmpi2:1Gxpi:1Gxmpi2:1Gympi2:1Gxpi2:1Gympi2:1Gxmpi2:1Gxmpi2:1Gypi:1Gxmpi2:1Gxpi:1Gympi2:1Gxpi2:1Gypi2:1Gxpi:1Gzpi:1Gzpi:1Gypi2:1Gympi2:1Gypi2:1Gypi2:1Gypi:1Gzpi:1Gxpi:1Gympi2:1Gypi2:1Gxmpi2:1Gypi:1@(0,1,2,3)",0.995049500125281,155,4,0
"[Gcnot:1:2Gypi2:0][Gxmpi2:0Gympi2:1Gxmpi2:2][Gcnot:2:1Gxmpi2:0][Gxpi2:0Gympi2:1Gxmpi2:2][Gypi2:0Gympi2:1Gympi2:2][Gxpi:0Gympi2:1Gzpi:2][Gzpi:0Gzpi:1Gxpi:2][Gcnot:1:0Gzpi:2][Gcnot:0:1Gxpi:2][Gympi2:0Gxpi2:1Gypi:2]@(0,1,2,3)",0.9945480339741085,10,4,4
"[Gxpi2:0Gypi:3][Gxmpi2:0Gxpi:3][Gzpi:0Gympi2:3][Gympi2:0Gxpi2:3]@(0,1,2,3)",0.9996472766948282,4,4,0
"Gypi2:1Gzpi:1Gypi2:1Gypi:1Gypi:1Gxmpi2:1Gypi:1Gxpi:1Gxpi2:1Gympi2:1Gypi2:1Gxmpi2:1Gzpi:1Gzpi:1Gzpi:1Gypi2:1Gypi:1Gypi:1Gxmpi2:1Gxmpi2:1Gympi2:1Gxpi:1Gypi:1Gympi2:1Gypi:1Gypi:1Gxmpi2:1Gxpi:1Gympi2:1Gympi2:1Gzpi:1Gympi2:1Gypi2:1Gzpi:1Gypi2:1Gypi:1Gxmpi2:1Gxpi:1Gxmpi2:1Gypi2:1Gzpi:1Gxpi:1Gxpi:1Gxmpi2:1Gxmpi2:1Gypi:1Gxpi2:1Gxmpi2:1Gypi2:1Gympi2:1Gxmpi2:1Gxpi2:1Gxpi:1Gympi2:1Gxpi:1Gzpi:1Gxpi:1Gxpi:1Gxpi:1Gypi:1Gzpi:1Gympi2:1Gypi2:1Gympi2:1Gypi:1Gxpi2:1Gypi:1Gxmpi2:1Gypi2:1Gxpi:1Gypi2:1Gypi:1Gympi2:1Gxpi:1Gypi2:1Gypi2:1Gxpi2:1Gzpi:1Gxpi:1Gympi2:1Gzpi:1Gxpi:1Gxmpi2:1Gympi2:1Gympi2:1Gzpi:1Gympi2:1Gxmpi2:1Gzpi:1Gzpi:1Gxmpi2:1Gympi2:1Gzpi:1Gympi2:1Gympi2:1Gxpi:1Gzpi:1Gxpi2:1Gypi:1Gxmpi2:1Gzpi:1Gzpi:1Gympi2:1Gxpi2:1Gxpi:1Gzpi:1Gzpi:1Gympi2:1Gxmpi2:1Gzpi:1Gxpi:1Gxpi2:1Gxpi2:1Gypi:1Gypi:1Gzpi:1Gzpi:1Gypi:1Gxpi2:1Gzpi:1Gypi2:1Gxpi:1Gympi2:1Gypi:1Gympi2:1Gypi2:1Gzpi:1@(0,1,2,3)",0.9958845749332217,127,4,0
"[Gypi:0Gxpi:1Gxpi:2][Gcnot:0:1Gympi2:2][Gypi:0Gympi2:1Gxpi2:2]@(0,1,2,3)",0.9986037968033984,3,4,1
"[Gxpi2:2Gxpi:3]Gcnot:2:3[Gypi2:2Gypi2:3]Gcnot:3:2[Gzpi:2Gxpi:3][Gypi:2Gzpi:3][Gympi2:2Gxmpi2:3]Gcnot:2:3Gcnot:3:2[Gxmpi2:2Gxpi2:3]Gcnot:2:3Gcnot:3:2[Gxmpi2:2Gympi2:3]Gcnot:3:2[Gympi2:2Gympi2:3]Gcnot:3:2Gcnot:3:2Gcnot:2:3[Gympi2:2Gympi2:3][Gxpi2:2Gxpi:3][Gxpi2:2Gxpi:3]Gcnot:2:3[Gxpi2:2Gxpi:3][Gympi2:2Gxmpi2:3]Gcnot:3:2[Gxpi:2Gxmpi2:3][Gzpi:2Gypi2:3]Gcnot:2:3Gcnot:2:3Gcnot:3:2Gcnot:2:3Gcnot:3:2@(0,1,2,3)",0.9758556624281386,32,4,17
"[Gxpi2:0Gympi2:1][Gxpi:0Gxpi2:1]Gcnot:1:0[Gypi:0Gypi:1]Gcnot:1:0[Gypi2:0Gympi2:1]Gcnot:0:1[Gypi:0Gypi2:1]Gcnot:1:0[Gypi:0Gympi2:1][Gxpi2:0Gzpi:1][Gympi2:0Gympi2:1]Gcnot:1:0[Gympi2:0Gxmpi2:1][Gypi:0Gzpi:1][Gzpi:0Gxmpi2:1]Gcnot:0:1Gcnot:0:1[Gypi2:0Gxpi:1]Gcnot:1:0[Gxpi2:0Gzpi:1][Gxpi2:0Gzpi:1]Gcnot:0:1[Gypi2:0Gypi:1]Gcnot:1:0Gcnot:0:1Gcnot:1:0[Gympi2:0Gypi2:1][Gypi2:0Gxpi2:1][Gypi2:0Gxpi2:1][Gxpi:0Gypi:1]@(0,1,2,3)",0.9940131276543186,31,4,12
"[Gxpi2:1Gzpi:2Gypi:3][Gxmpi2:1Gxmpi2:2Gxpi2:3][Gypi:1Gxpi:2Gympi2:3][Gypi:1Gxpi:2Gzpi:3]@(0,1,2,3)",0.9985645764915587,4,4,0
"[Gcnot:2:1Gzpi:0Gypi:3][Gcnot:1:0Gxpi2:2Gxmpi2:3][Gcnot:0:1Gcnot:2:3][Gcnot:2:1Gcnot:3:0][Gypi:0Gypi:1Gxpi:2Gypi:3][Gcnot:3:0Gzpi:1Gympi2:2][Gcnot:0:3Gxpi2:1Gzpi:2][Gxpi2:0Gypi:1Gypi:2Gypi2:3]@(0,1,2,3)",0.990724926195121,8,4,8
"[Gympi2:0Gypi2:2Gzpi:3][Gypi:0Gxmpi2:2Gxpi2:3][Gxpi:0Gympi2:2Gypi2:3][Gympi2:0Gxmpi2:2Gypi:3][Gypi2:0Gympi2:2Gxmpi2:3][Gcnot:2:3Gxpi2:0][Gxmpi2:0Gxpi:2Gxpi:3][Gcnot:0:3Gympi2:2][Gzpi:0Gypi:2Gxpi:3][Gcnot:2:3Gzpi:0][Gxpi2:0Gxpi2:2Gxmpi2:3][Gcnot:3:2Gypi2:0][Gympi2:0Gympi2:2Gzpi:3][Gzpi:0Gxpi2:2Gxpi:3][Gypi:0Gxpi:2Gxpi:3][Gcnot:3:0Gympi2:2][Gxpi:0Gxpi2:2Gxpi2:3][Gcnot:0:3Gzpi:2]@(0,1,2,3)",0.9868751057463274,18,4,6
"[Gcnot:1:0Gzpi:2Gzpi:3][Gypi2:0Gympi2:1Gxpi:2Gympi2:3][Gxpi:0Gxmpi2:1Gympi2:2Gzpi:3][Gxmpi2:0Gxpi:1Gxmpi2:2Gympi2:3][Gxpi:0Gxpi:1Gxmpi2:2Gypi2:3][Gypi2:0Gxpi2:1Gympi2:2Gxpi2:3][Gypi:0Gxmpi2:1Gympi2:2Gympi2:3][Gympi2:0Gympi2:1Gxpi:2Gypi:3][Gcnot:1:2Gxmpi2:0Gypi2:3][Gzpi:0Gympi2:1Gxmpi2:2Gympi2:3][Gzpi:0Gympi2:1Gypi:2Gxpi:3][Gxmpi2:0Gxmpi2:1Gzpi:2Gxpi:3][Gxpi:0Gympi2:1Gxmpi2:2Gxmpi2:3][Gympi2:0Gypi:1Gzpi:2Gxpi:3][Gxpi2:0Gypi:1Gympi2:2Gypi2:3][Gxpi:0Gympi2:1Gypi2:2Gzpi:3][Gxpi:0Gxpi:1Gypi2:2Gxpi:3][Gxpi2:0Gzpi:1Gypi2:2Gypi:3][Gxmpi2:0Gxpi2:1Gypi2:2Gxmpi2:3][Gypi:0Gypi2:1Gympi2:2Gypi:3]@(0,1,2,3)",0.9955883327558017,20,4,2
"[Gympi2:0Gypi:1Gxpi:2Gxpi2:3][Gxmpi2:0Gypi:1Gzpi:2Gxpi:3][Gcnot:2:1Gypi2:0Gxpi:3][Gxmpi2:0Gzpi:1Gxpi2:2Gxpi:3][Gcnot:3:2Gxpi:0Gypi2:1][Gypi2:0Gypi2:1Gympi2:2Gxpi2:3][Gcnot:3:2Gympi2:0Gzpi:1][Gcnot:1:2Gympi2:0Gzpi:3][Gcnot:2:1Gxpi2:0Gympi2:3][Gxmpi2:0Gypi2:1Gzpi:2Gypi:3][Gxpi2:0Gxpi2:1Gxpi2:2Gxmpi2:3][Gxpi:0Gxpi2:1Gxpi2:2Gypi2:3][Gcnot:3:0Gxpi:1Gzpi:2][Gxpi2:0Gxmpi2:1Gxmpi2:2Gympi2:3][Gcnot:0:1Gypi2:2Gxpi:3][Gcnot:1:0Gzpi:2Gypi:3][Gypi:0Gypi:1Gxpi2:2Gxpi2:3][Gzpi:0Gympi2:1Gxpi:2Gxpi2:3][Gxpi2:0Gxpi:1Gxmpi2:2Gzpi:3]@(0,1,2,3)",0.9902354419818546,19,4,8
"Gxpi:1Gypi2:1Gxmpi2:1Gypi:1Gxmpi2:1Gypi:1Gypi2:1Gypi:1Gxmpi2:1Gzpi:1Gxmpi2:1Gypi:1Gxpi:1Gypi2:1Gxpi2:1Gypi:1Gypi:1Gxpi:1Gypi2:1Gypi:1Gypi2:1Gzpi:1Gxmpi2:1Gxmpi2:1Gzpi:1Gxpi2:1Gympi2:1Gxpi2:1Gypi:1Gxpi:1Gympi2:1Gxmpi2:1Gympi2:1Gzpi:1Gzpi:1Gxmpi2:1Gympi2:1Gzpi:1Gypi:1Gypi2:1@(0,1,2,3)",0.9917378391831843,40,4,0
"[Gcnot:3:2Gxpi:0][Gxpi2:0Gympi2:2Gxpi2:3][Gcnot:3:0Gzpi:2][Gcnot:2:3Gxpi:0][Gcnot:2:3Gxpi:0][Gcnot:3:2Gypi2:0][Gcnot:2:3Gypi2:0][Gympi2:0Gxpi2:2Gypi2:3][Gcnot:0:3Gxpi:2][Gcnot:0:3Gypi2:2][Gcnot:0:3Gxpi:2][Gcnot:2:3Gympi2:0][Gxpi2:0Gxpi2:2Gxpi2:3][Gxpi:0Gzpi:2Gzpi:3][Gypi2:0Gypi2:2Gympi2:3][Gcnot:3:2Gxpi2:0][Gxpi2:0Gxpi:2Gxpi2:3][Gcnot:0:3Gypi:2][Gypi:0Gxmpi2:2Gxpi:3][Gcnot:3:0Gxmpi2:2][Gzpi:0Gympi2:2Gxmpi2:3][Gcnot:3:0Gxpi2:2][Gcnot:2:3Gxpi:0][Gcnot:3:2Gxpi2:0][Gympi2:0Gxpi:2Gypi:3][Gcnot:2:3Gxpi:0][Gxpi:0Gxpi2:2Gxmpi2:3][Gypi2:0Gympi2:2Gympi2:3][Gxpi:0Gypi:2Gzpi:3][Gcnot:3:0Gympi2:2]@(0,1,2,3)",0.9828094053627884,30,4,18
"[Gxmpi2:1Gympi2:2Gxmpi2:3]@(0,1,2,3)",0.9995812103571281,1,4,0
"Gxpi:0Gzpi:0Gzpi:0Gzpi:0Gxpi:0Gzpi:0Gxmpi2:0Gypi2:0Gxpi2:0Gypi:0Gxpi2:0Gxmpi2:0Gypi:0Gxpi:0Gxpi2:0Gxpi:0Gympi2:0Gypi2:0Gxpi:0Gypi:0Gypi2:0Gzpi:0Gxmpi2:0Gxpi2:0Gxmpi2:0Gypi2:0Gypi:0Gypi2:0Gxmpi2:0Gympi2:0Gympi2:0Gypi2:0Gzpi:0Gxpi2:0Gympi2:0Gxpi2:0Gympi2:0Gxpi2:0Gxpi:0Gxmpi2:0Gxmpi2:0Gzpi:0Gxpi:0Gympi2:0Gxmpi2:0Gypi:0Gypi:0Gympi2:0Gypi2:0Gympi2:0Gypi2:0Gympi2:0Gzpi:0Gympi2:0Gypi2:0Gxpi2:0Gypi:0Gzpi:0Gxmpi2:0Gypi:0Gxpi:0Gypi:0Gympi2:0Gxmpi2:0Gxpi:0Gypi2:0Gypi:0Gypi2:0Gzpi:0Gypi2:0Gypi:0Gzpi:0Gxpi:0Gxpi2:0Gxpi:0Gypi2:0@(0,1,2,3)",0.9942655168622205,76,4,0
"Gzpi:0Gxmpi2:0Gxpi2:0Gypi2:0Gxpi:0Gxpi2:0Gxpi:0Gypi2:0Gympi2:0Gxmpi2:0Gypi2:0Gxpi2:0Gypi2:0Gypi:0Gympi2:0Gxpi2:0Gxpi2:0Gypi:0Gxmpi2:0Gympi2:0Gympi2:0Gxpi2:0Gympi2:0Gxpi2:0Gypi:0Gxpi:0Gzpi:0Gxpi:0Gxmpi2:0Gxpi:0Gxpi:0Gxpi:0Gxmpi2:0Gympi2:0Gxpi:0Gympi2:0Gxpi2:0Gxmpi2:0Gypi2:0Gxmpi2:0Gxpi:0Gypi2:0Gxpi2:0Gypi2:0Gxmpi2:0Gympi2:0Gxpi:0Gympi2:0Gxmpi2:0Gxpi2:0Gympi2:0Gxpi:0Gxpi:0Gxpi2:0Gypi:0Gxmpi2:0Gzpi:0Gxpi:0Gxpi2:0Gypi:0Gympi2:0Gxpi2:0Gxmpi2:0Gxmpi2:0Gzpi:0Gypi2:0Gxmpi2:0@(0,1,2,3)",0.9859945294507678,67,4,0
"[Gxpi:0Gzpi:1Gympi2:2Gympi2:3][Gcnot:0:1Gcnot:2:3][Gcnot:0:1Gypi:2Gxpi:3][Gcnot:1:2Gxpi2:0Gypi:3][Gxmpi2:0Gypi2:1Gxpi:2Gypi2:3][Gypi2:0Gzpi:1Gypi2:2Gympi2:3][Gypi2:0Gxpi:1Gxpi:2Gypi2:3][Gympi2:0Gxmpi2:1Gzpi:2Gxpi:3][Gypi2:0Gxpi:1Gzpi:2Gympi2:3]@(0,1,2,3)",0.9920119715591281,9,4,4
"[Gcnot:2:1Gzpi:0][Gzpi:0Gympi2:1Gxpi:2][Gypi2:0Gzpi:1Gympi2:2][Gympi2:0Gympi2:1Gzpi:2][Gcnot:1:2Gzpi:0][Gympi2:0Gxmpi2:1Gxmpi2:2][Gcnot:1:0Gypi2:2][Gcnot:0:1Gympi2:2][Gympi2:0Gypi2:1Gxmpi2:2][Gcnot:2:1Gxpi:0][Gcnot:0:1Gypi2:2][Gcnot:2:1Gxmpi2:0][Gcnot:2:1Gzpi:0][Gxpi2:0Gypi:1Gxpi2:2][Gxpi2:0Gzpi:1Gzpi:2][Gxpi:0Gypi2:1Gypi:2]@(0,1,2,3)",0.9910978687945172,16,4,8
"[Gcnot:0:3Gypi:1Gympi2:2][Gcnot:1:0Gxpi:2Gypi:3]@(0,1,2,3)",0.9984228493199911,2,4,2
"[Gcnot:2:1Gcnot:3:0][Gxmpi2:0Gzpi:1Gxmpi2:2Gxpi2:3][Gcnot:1:0Gypi2:2Gympi2:3][Gcnot:0:1Gcnot:2:3][Gcnot:0:1Gcnot:2:3][Gcnot:0:1Gcnot:3:2][Gypi2:0Gzpi:1Gypi2:2Gxmpi2:3][Gcnot:1:2Gzpi:0Gypi2:3][Gcnot:0:3Gzpi:1Gxmpi2:2][Gypi:0Gxmpi2:1Gypi2:2Gxmpi2:3][Gcnot:2:1Gxpi:0Gxpi:3][Gcnot:0:3Gcnot:2:1][Gcnot:3:2Gzpi:0Gympi2:1][Gcnot:2:1Gcnot:3:0][Gcnot:2:1Gxmpi2:0Gympi2:3][Gcnot:2:1Gxpi:0Gzpi:3][Gcnot:2:3Gypi:0Gympi2:1]@(0,1,2,3)",0.9687702510128069,17,4,20
"[Gypi2:0Gxpi2:1Gzpi:2Gypi2:3][Gcnot:2:1Gcnot:3:0][Gxmpi2:0Gxpi2:1Gxpi2:2Gympi2:3][Gxmpi2:0Gxmpi2:1Gypi2:2Gxpi:3][Gcnot:1:2Gympi2:0Gzpi:3][Gcnot:1:0Gympi2:2Gypi2:3][Gcnot:0:3Gympi2:1Gzpi:2][Gxpi:0Gypi:1Gxmpi2:2Gypi:3][Gcnot:0:1Gxpi2:2Gxpi2:3][Gcnot:2:1Gxpi:0Gypi2:3][Gcnot:3:0Gympi2:1Gxmpi2:2][Gcnot:0:1Gypi:2Gxpi:3][Gcnot:2:1Gypi:0Gympi2:3]@(0,1,2,3)",0.9812865705758698,13,4,10
