,Circuit,D:SP,F:Depth,F:Width,F:2QGC
1023,"[Gxmpi2:0Gypi2:3][Gympi2:0Gzpi:3]Gcnot:3:0Gcnot:0:3Gcnot:0:3[Gympi2:0Gxpi:3]Gcnot:0:3Gcnot:0:3Gcnot:3:0@(0,1,2,3)",0.9944202115146924,9,4,6
1024,"[Gxmpi2:0Gypi2:2Gxmpi2:3][Gxmpi2:0Gzpi:2Gzpi:3][Gcnot:2:3Gxmpi2:0][Gcnot:0:3Gzpi:2][Gxpi:0Gxpi2:2Gypi2:3][Gympi2:0Gxpi:2Gzpi:3][Gypi2:0Gxpi:2Gypi:3][Gcnot:2:3Gzpi:0][Gypi2:0Gxmpi2:2Gympi2:3][Gzpi:0Gypi2:2Gzpi:3][Gcnot:3:0Gxpi:2][Gypi2:0Gxpi:2Gypi:3][Gxpi2:0Gypi2:2Gzpi:3][Gzpi:0Gypi:2Gxpi:3][Gxpi2:0Gxpi:2Gypi2:3][Gxpi:0Gxpi:2Gxpi:3][Gypi2:0Gxmpi2:2Gxmpi2:3][Gympi2:0Gxpi:2Gypi:3][Gypi2:0Gxmpi2:2Gxpi2:3][Gzpi:0Gxpi:2Gypi:3][Gxpi2:0Gypi2:2Gxpi:3][Gypi2:0Gxpi2:2Gxpi2:3][Gypi2:0Gympi2:2Gympi2:3][Gympi2:0Gympi2:2Gypi:3][Gcnot:3:0Gympi2:2][Gypi2:0Gxpi:2Gypi2:3][Gypi:0Gzpi:2Gxmpi2:3][Gcnot:3:2Gxpi2:0][Gzpi:0Gympi2:2Gzpi:3][Gypi:0Gxpi2:2Gypi2:3]@(0,1,2,3)",0.985862963738806,30,4,6
1025,"[Gcnot:3:2Gypi:0Gypi2:1][Gcnot:1:0Gypi2:2Gypi:3][Gzpi:0Gxmpi2:1Gxpi2:2Gympi2:3][Gcnot:2:3Gxpi2:0Gxpi2:1][Gxmpi2:0Gxpi2:1Gxpi2:2Gxmpi2:3][Gcnot:1:2Gxmpi2:0Gzpi:3][Gxpi2:0Gympi2:1Gxpi2:2Gzpi:3][Gcnot:0:1Gzpi:2Gxpi:3][Gxpi:0Gympi2:1Gypi:2Gxpi:3][Gcnot:0:3Gcnot:2:1][Gxpi2:0Gypi:1Gypi2:2Gympi2:3][Gympi2:0Gzpi:1Gympi2:2Gxpi2:3][Gcnot:1:2Gypi:0Gxmpi2:3][Gympi2:0Gypi:1Gzpi:2Gypi2:3][Gypi2:0Gypi:1Gympi2:2Gxpi:3][Gcnot:1:2Gympi2:0Gympi2:3][Gcnot:1:0Gzpi:2Gypi2:3][Gcnot:0:1Gypi2:2Gypi2:3][Gxpi2:0Gxpi:1Gxpi:2Gympi2:3][Gcnot:1:0Gxpi:2Gxpi2:3][Gympi2:0Gxmpi2:1Gxpi2:2Gypi:3]@(0,1,2,3)",0.9788596178148072,21,4,12
1026,"Gcnot:1:2Gcnot:2:1[Gxpi2:1Gympi2:2]Gcnot:1:2[Gzpi:1Gxpi2:2]Gcnot:2:1[Gypi:1Gxpi2:2][Gypi:1Gxpi:2]Gcnot:1:2[Gypi2:1Gxpi:2][Gzpi:1Gxmpi2:2]Gcnot:2:1[Gzpi:1Gympi2:2]Gcnot:2:1[Gzpi:1Gxpi:2]Gcnot:2:1[Gxpi2:1Gypi2:2]Gcnot:1:2Gcnot:2:1Gcnot:2:1[Gzpi:1Gxpi2:2][Gypi:1Gypi2:2]Gcnot:1:2[Gxpi2:1Gympi2:2]Gcnot:1:2Gcnot:1:2[Gypi2:1Gypi:2]Gcnot:2:1[Gympi2:1Gypi:2][Gxmpi2:1Gypi:2][Gxmpi2:1Gzpi:2][Gypi:1Gypi:2][Gxpi2:1Gypi2:2][Gypi2:1Gzpi:2][Gzpi:1Gxmpi2:2]Gcnot:1:2Gcnot:2:1[Gxpi:1Gxmpi2:2]Gcnot:2:1[Gypi2:1Gxmpi2:2][Gypi:1Gzpi:2]Gcnot:1:2@(0,1,2,3)",0.9790629350103476,42,4,19
1027,"[Gcnot:3:2Gypi:0Gxpi2:1][Gxpi:0Gxmpi2:1Gxpi:2Gxmpi2:3][Gcnot:3:2Gxpi:0Gypi2:1][Gypi2:0Gympi2:1Gypi2:2Gypi2:3][Gxpi2:0Gxmpi2:1Gxpi2:2Gypi2:3][Gzpi:0Gympi2:1Gypi:2Gypi2:3][Gcnot:1:0Gxmpi2:2Gypi2:3]@(0,1,2,3)",0.9951929882439404,7,4,3
1028,"Gxmpi2:0Gypi:0Gxpi2:0Gxpi:0Gypi2:0Gxpi2:0Gypi2:0Gxpi2:0Gxmpi2:0Gympi2:0Gzpi:0Gypi:0Gxpi2:0Gypi2:0Gypi2:0Gypi2:0Gxpi:0Gypi2:0Gxmpi2:0Gypi:0Gypi2:0Gympi2:0Gympi2:0Gxpi:0Gzpi:0Gypi:0Gxmpi2:0Gxmpi2:0Gxpi2:0Gxpi:0Gypi:0Gzpi:0Gympi2:0Gypi2:0Gxmpi2:0Gxmpi2:0Gympi2:0Gxpi2:0Gxpi:0Gypi:0Gzpi:0Gxpi:0Gxmpi2:0Gxpi2:0Gypi:0Gypi:0Gxmpi2:0Gxpi2:0Gypi2:0Gypi:0Gypi:0Gypi:0Gxpi:0Gxmpi2:0Gypi:0Gypi2:0Gxmpi2:0Gympi2:0Gxmpi2:0Gympi2:0Gxpi:0Gxmpi2:0Gympi2:0Gxpi2:0Gxpi:0Gxpi2:0Gzpi:0Gxmpi2:0Gxpi:0Gxmpi2:0Gxmpi2:0Gxpi2:0Gxpi:0Gympi2:0Gzpi:0Gypi:0Gxpi2:0Gypi2:0Gympi2:0Gzpi:0Gxpi:0Gzpi:0Gxpi2:0Gypi2:0Gxpi2:0Gxpi:0Gypi:0Gxpi2:0Gzpi:0Gympi2:0Gypi:0Gxmpi2:0Gypi:0Gxpi2:0Gzpi:0Gypi2:0Gypi:0Gzpi:0Gxmpi2:0Gxpi:0Gypi2:0Gxpi2:0Gxpi:0Gypi:0Gxmpi2:0Gxpi:0Gxpi:0Gzpi:0Gympi2:0Gxpi:0Gypi2:0Gypi2:0Gxpi2:0Gympi2:0Gypi:0Gzpi:0Gxpi2:0Gympi2:0Gypi2:0Gxpi2:0Gxmpi2:0Gxpi:0Gypi2:0Gympi2:0Gzpi:0Gypi:0Gypi:0Gypi2:0Gxmpi2:0Gypi2:0Gympi2:0Gypi2:0@(0,1,2,3)",0.9922541396170108,132,4,0
1029,"[Gcnot:0:3Gxpi:1][Gcnot:1:0Gympi2:3][Gcnot:0:1Gxpi2:3][Gcnot:0:1Gzpi:3][Gcnot:0:1Gxmpi2:3][Gcnot:1:0Gxpi2:3][Gcnot:1:0Gypi:3][Gcnot:0:3Gxmpi2:1][Gcnot:0:1Gzpi:3][Gcnot:1:0Gxpi2:3][Gcnot:0:3Gzpi:1][Gcnot:1:0Gxpi:3][Gcnot:0:3Gxmpi2:1][Gcnot:3:0Gxmpi2:1][Gcnot:3:0Gxmpi2:1][Gcnot:3:0Gympi2:1][Gcnot:3:0Gzpi:1][Gcnot:0:3Gzpi:1]@(0,1,2,3)",0.9670182952510534,18,4,18
1030,"Gxpi:0Gxpi2:0Gypi2:0Gypi:0Gypi:0Gxpi2:0@(0,1,2,3)",0.9993958624263763,6,4,0
1031,"[Gxpi:1Gzpi:2Gypi:3][Gxpi2:1Gxpi:2Gxmpi2:3]@(0,1,2,3)",0.99938550148672,2,4,0
1032,"[Gxpi:0Gypi2:1Gxmpi2:2Gxmpi2:3][Gypi2:0Gypi2:1Gzpi:2Gympi2:3][Gypi2:0Gxpi2:1Gypi2:2Gzpi:3][Gxpi:0Gxpi:1Gympi2:2Gxmpi2:3][Gcnot:0:3Gcnot:1:2][Gcnot:2:3Gypi2:0Gypi:1][Gcnot:2:3Gypi:0Gypi:1][Gxmpi2:0Gzpi:1Gypi2:2Gxpi:3][Gcnot:2:3Gxpi:0Gypi:1][Gypi:0Gxpi:1Gzpi:2Gypi:3][Gcnot:3:2Gypi:0Gxmpi2:1]@(0,1,2,3)",0.9900590755474776,11,4,6
1033,"Gxpi2:0Gypi2:0Gzpi:0Gzpi:0Gxpi2:0Gypi2:0Gxpi2:0Gypi:0Gxpi:0Gypi2:0Gypi2:0Gypi2:0Gympi2:0Gympi2:0Gzpi:0Gzpi:0Gxpi2:0Gzpi:0Gxpi:0Gypi2:0Gzpi:0Gxpi2:0Gxpi:0Gxmpi2:0Gzpi:0Gypi2:0Gxmpi2:0Gxpi:0Gxpi2:0Gxmpi2:0Gzpi:0Gxpi:0Gypi:0Gxpi:0Gzpi:0Gxpi2:0Gxpi:0Gxpi2:0Gypi2:0Gxmpi2:0Gxpi:0Gympi2:0Gzpi:0Gxmpi2:0Gzpi:0@(0,1,2,3)",0.9989183384151183,45,4,0
1034,"[Gympi2:0Gxpi2:1Gympi2:2Gypi2:3][Gcnot:0:3Gcnot:2:1][Gcnot:1:2Gxpi2:0Gypi2:3][Gcnot:0:1Gypi:2Gympi2:3][Gcnot:0:3Gxmpi2:1Gxpi:2][Gxpi2:0Gxpi2:1Gxpi2:2Gxpi:3][Gcnot:1:0Gxpi2:2Gxmpi2:3][Gypi2:0Gxpi:1Gypi2:2Gypi2:3][Gympi2:0Gympi2:1Gzpi:2Gypi:3][Gxpi:0Gxmpi2:1Gzpi:2Gxmpi2:3][Gcnot:1:0Gcnot:3:2]@(0,1,2,3)",0.9869109097658272,11,4,8
1035,"Gypi2:1Gypi2:1Gypi2:1Gxpi2:1Gzpi:1Gypi:1Gxpi:1Gxmpi2:1Gypi2:1Gxpi2:1Gzpi:1Gxpi2:1Gxpi:1Gypi2:1Gxpi:1Gxpi:1Gypi:1Gxpi2:1Gxpi:1Gypi2:1Gxpi2:1Gzpi:1Gxpi2:1Gympi2:1Gypi2:1Gypi:1Gxpi2:1Gxpi:1Gypi2:1Gxpi2:1Gxpi2:1Gypi:1Gzpi:1Gxmpi2:1Gxmpi2:1Gxpi2:1Gzpi:1Gypi:1Gzpi:1Gympi2:1Gympi2:1Gzpi:1Gxpi2:1Gympi2:1Gzpi:1Gympi2:1Gympi2:1Gypi:1Gympi2:1Gxmpi2:1Gympi2:1Gxmpi2:1Gzpi:1Gypi2:1Gypi2:1Gzpi:1Gxpi2:1Gypi:1Gympi2:1Gypi2:1Gxpi2:1Gxpi:1Gympi2:1Gxmpi2:1Gxmpi2:1Gypi:1Gxpi:1Gypi2:1Gxmpi2:1Gxpi:1Gzpi:1Gypi:1Gxpi2:1Gympi2:1Gxpi2:1Gxmpi2:1Gympi2:1Gypi2:1Gxpi2:1Gzpi:1Gxpi:1Gxpi:1Gzpi:1Gympi2:1Gympi2:1Gxpi2:1Gympi2:1Gypi2:1Gympi2:1Gypi:1Gypi2:1Gzpi:1Gypi2:1Gxpi:1Gxpi:1Gxpi2:1Gypi2:1Gzpi:1Gxpi2:1Gxpi:1Gypi2:1Gxpi2:1Gypi:1Gypi2:1Gympi2:1Gxmpi2:1Gzpi:1Gympi2:1Gxpi:1Gympi2:1Gxpi:1Gzpi:1Gypi2:1Gypi:1Gypi:1Gypi:1Gzpi:1Gxpi2:1Gxpi2:1Gympi2:1Gypi:1Gypi2:1Gxpi2:1Gxpi2:1Gxpi2:1Gxpi:1Gxmpi2:1Gzpi:1Gzpi:1Gxpi:1Gxmpi2:1Gxmpi2:1Gxpi:1Gxpi:1Gxpi2:1Gxmpi2:1Gypi:1Gympi2:1Gympi2:1Gxpi2:1Gympi2:1Gxpi:1Gxmpi2:1Gypi2:1Gympi2:1Gzpi:1Gxmpi2:1Gxpi2:1Gxmpi2:1Gxpi2:1Gxpi:1Gxpi2:1Gxpi2:1Gxpi:1Gxpi:1Gxmpi2:1Gxpi2:1Gxmpi2:1Gxpi:1Gxpi:1Gypi:1Gzpi:1Gypi2:1Gypi2:1Gxmpi2:1Gzpi:1Gypi:1Gxmpi2:1Gypi:1Gxmpi2:1Gzpi:1Gypi2:1Gxmpi2:1@(0,1,2,3)",0.977833325060158,173,4,0
1036,"[Gxpi2:0Gympi2:1Gypi:2][Gympi2:0Gxmpi2:1Gympi2:2][Gxpi2:0Gxpi:1Gzpi:2][Gcnot:0:1Gxpi2:2][Gympi2:0Gypi2:1Gxpi:2][Gcnot:2:1Gxmpi2:0][Gypi2:0Gxmpi2:1Gypi2:2][Gcnot:1:2Gxmpi2:0][Gcnot:1:0Gxpi2:2][Gxmpi2:0Gxpi2:1Gympi2:2][Gzpi:0Gypi:1Gxmpi2:2][Gcnot:1:2Gxmpi2:0][Gzpi:0Gzpi:1Gzpi:2][Gcnot:1:0Gxpi2:2][Gxpi:0Gxpi2:1Gypi2:2][Gcnot:2:1Gypi2:0][Gxpi:0Gypi2:1Gxpi:2][Gxmpi2:0Gympi2:1Gxmpi2:2][Gcnot:0:1Gypi:2][Gxmpi2:0Gympi2:1Gympi2:2][Gympi2:0Gxmpi2:1Gzpi:2][Gzpi:0Gxpi:1Gypi2:2]@(0,1,2,3)",0.9860782035837128,22,4,8
1037,"[Gxpi2:0Gypi:1Gxpi2:2][Gcnot:1:2Gypi2:0][Gcnot:0:1Gxmpi2:2][Gxmpi2:0Gypi2:1Gzpi:2][Gxpi2:0Gxpi:1Gypi:2][Gcnot:1:2Gypi:0][Gypi2:0Gzpi:1Gypi:2][Gzpi:0Gzpi:1Gzpi:2][Gcnot:0:1Gxpi2:2][Gcnot:1:2Gxpi:0][Gxpi2:0Gxmpi2:1Gypi2:2][Gcnot:1:2Gxpi2:0][Gcnot:1:2Gypi2:0][Gympi2:0Gxmpi2:1Gzpi:2][Gcnot:0:1Gxpi:2][Gypi:0Gypi2:1Gypi2:2][Gxmpi2:0Gypi2:1Gypi2:2][Gypi:0Gympi2:1Gxmpi2:2][Gxmpi2:0Gympi2:1Gzpi:2][Gypi:0Gxpi2:1Gxmpi2:2][Gypi2:0Gxmpi2:1Gypi:2][Gcnot:1:0Gxmpi2:2][Gzpi:0Gypi2:1Gypi2:2][Gcnot:2:1Gypi2:0][Gxpi2:0Gxpi:1Gxpi:2][Gxpi2:0Gxpi2:1Gympi2:2][Gcnot:1:2Gympi2:0][Gympi2:0Gxmpi2:1Gxpi:2][Gxmpi2:0Gxmpi2:1Gxpi:2]@(0,1,2,3)",0.9834416089524594,29,4,11
1038,"[Gypi:1Gympi2:2Gypi:3][Gypi2:1Gxpi2:2Gympi2:3][Gypi:1Gypi:2Gypi:3][Gcnot:2:1Gypi:3][Gcnot:1:2Gympi2:3][Gympi2:1Gypi:2Gxmpi2:3]@(0,1,2,3)",0.9973427708581074,6,4,2
1039,"Gypi:3Gypi:3Gxpi:3Gxmpi2:3Gxmpi2:3Gympi2:3Gypi:3Gzpi:3Gxpi2:3Gypi:3Gypi:3Gxpi:3Gxmpi2:3Gypi:3Gxpi:3Gypi2:3Gypi2:3Gzpi:3Gympi2:3Gxpi2:3Gxpi:3Gxpi2:3Gxpi:3Gypi2:3Gxpi2:3Gxpi2:3Gypi:3Gypi:3Gypi:3Gypi2:3Gypi2:3Gxmpi2:3Gympi2:3Gxpi2:3Gypi2:3Gxpi2:3Gxpi2:3Gzpi:3Gxpi2:3Gzpi:3Gzpi:3Gxmpi2:3Gxpi:3Gxpi:3Gxpi2:3Gxmpi2:3Gxpi2:3Gympi2:3Gympi2:3Gxpi2:3Gypi2:3Gxmpi2:3Gympi2:3Gypi:3Gzpi:3Gypi2:3Gxmpi2:3Gzpi:3Gzpi:3Gxpi:3Gypi2:3Gympi2:3Gxmpi2:3Gzpi:3Gympi2:3Gypi2:3Gypi:3Gxmpi2:3Gxmpi2:3Gzpi:3Gxpi2:3Gzpi:3Gxmpi2:3Gzpi:3Gypi:3Gympi2:3Gypi:3Gzpi:3Gxmpi2:3Gympi2:3Gzpi:3Gxpi:3Gzpi:3Gypi:3Gypi2:3Gympi2:3Gympi2:3Gypi:3Gxmpi2:3Gypi:3Gypi:3Gypi2:3Gxpi:3Gzpi:3Gypi:3Gxpi:3Gympi2:3Gypi:3Gxpi:3Gypi2:3Gympi2:3Gympi2:3Gypi2:3Gzpi:3Gypi:3Gxpi:3Gzpi:3Gzpi:3Gypi:3Gympi2:3Gypi2:3Gxpi2:3Gzpi:3Gympi2:3Gzpi:3Gypi2:3Gxpi2:3Gxpi:3Gzpi:3Gxpi2:3Gxpi:3Gzpi:3Gypi:3Gzpi:3Gympi2:3Gympi2:3Gzpi:3Gypi2:3Gxmpi2:3Gypi:3Gympi2:3Gzpi:3Gxmpi2:3Gypi:3Gxpi:3Gxmpi2:3Gypi:3Gympi2:3Gzpi:3Gypi:3Gypi:3Gxpi2:3Gzpi:3Gxpi:3Gxpi:3Gxpi:3Gzpi:3Gympi2:3Gxmpi2:3Gxpi:3Gypi:3@(0,1,2,3)",0.9928423909181756,151,4,0
1040,"[Gzpi:0Gxmpi2:2Gxpi:3][Gxpi2:0Gxpi2:2Gxpi2:3][Gypi2:0Gympi2:2Gxmpi2:3][Gxmpi2:0Gypi:2Gzpi:3][Gypi:0Gypi2:2Gypi2:3][Gypi2:0Gypi:2Gympi2:3][Gypi:0Gxpi:2Gypi:3][Gypi:0Gxmpi2:2Gypi:3][Gzpi:0Gxmpi2:2Gzpi:3][Gxpi2:0Gypi2:2Gypi:3]@(0,1,2,3)",0.9951339836288896,10,4,0
1041,"Gxpi2:3Gxmpi2:3Gzpi:3Gzpi:3Gzpi:3Gypi:3Gxpi:3Gxmpi2:3Gzpi:3Gxpi:3Gxpi:3Gzpi:3Gypi2:3Gxpi2:3Gxpi:3Gxmpi2:3Gympi2:3Gxpi2:3Gypi2:3Gxpi2:3Gxpi:3Gxpi:3Gypi:3Gypi:3Gxpi:3Gxpi:3Gzpi:3Gypi:3Gxmpi2:3Gxpi:3Gxpi2:3Gxpi:3Gympi2:3Gxpi:3Gxpi2:3Gypi:3Gxpi:3Gxpi2:3Gypi2:3Gxpi:3Gypi:3Gypi2:3Gypi:3Gxpi:3Gypi2:3Gzpi:3Gympi2:3Gypi:3Gypi:3Gypi:3Gxpi:3Gympi2:3Gzpi:3Gypi2:3Gympi2:3Gypi:3Gzpi:3Gympi2:3Gxmpi2:3Gxmpi2:3Gypi:3Gxpi2:3Gxpi2:3Gypi:3Gypi:3Gzpi:3Gzpi:3Gypi2:3Gypi2:3Gxpi:3Gypi2:3Gympi2:3Gzpi:3Gypi:3Gxmpi2:3Gypi:3Gypi2:3Gympi2:3Gxmpi2:3Gympi2:3Gypi:3Gypi:3Gypi2:3Gypi:3Gzpi:3Gypi:3Gxmpi2:3Gympi2:3Gxpi2:3Gypi:3Gypi2:3Gypi2:3Gzpi:3Gzpi:3Gxmpi2:3Gypi2:3Gypi2:3Gxmpi2:3Gypi:3Gzpi:3Gympi2:3Gympi2:3Gzpi:3Gxmpi2:3Gxpi2:3Gxpi:3Gxpi2:3Gxpi2:3Gxpi2:3Gympi2:3Gzpi:3Gxpi2:3Gxpi2:3Gympi2:3Gympi2:3Gxmpi2:3Gxpi2:3Gympi2:3Gympi2:3Gypi:3Gxpi:3Gypi:3Gypi2:3Gympi2:3Gympi2:3Gypi2:3Gympi2:3Gypi2:3Gypi:3Gzpi:3Gxmpi2:3Gzpi:3Gypi:3Gympi2:3Gypi:3Gympi2:3Gxpi:3Gxpi2:3Gxmpi2:3Gypi:3Gympi2:3Gzpi:3Gxpi:3Gypi:3Gzpi:3Gxmpi2:3Gypi2:3Gympi2:3Gypi:3Gympi2:3Gypi:3Gypi:3Gxpi2:3Gzpi:3Gzpi:3Gxpi2:3Gypi2:3Gxmpi2:3Gzpi:3Gxmpi2:3Gzpi:3Gympi2:3Gympi2:3Gypi2:3Gxpi:3Gzpi:3Gxmpi2:3Gypi2:3Gxmpi2:3Gxpi:3Gypi:3Gxmpi2:3Gxpi:3Gxpi2:3Gxpi:3Gxpi2:3Gypi2:3Gypi2:3@(0,1,2,3)",0.9953360789502164,178,4,0
1042,"[Gxpi2:0Gxpi:3]@(0,1,2,3)",0.9998219695445836,1,4,0
1043,"[Gxmpi2:0Gympi2:1Gxpi:2Gypi:3][Gxpi2:0Gxpi2:1Gympi2:2Gympi2:3][Gcnot:1:2Gxpi2:0Gxpi2:3][Gypi:0Gzpi:1Gxmpi2:2Gypi:3][Gcnot:0:1Gcnot:3:2][Gcnot:3:0Gzpi:1Gypi2:2][Gcnot:0:1Gcnot:2:3][Gcnot:3:2Gypi2:0Gxpi:1][Gcnot:1:0Gypi2:2Gxpi:3][Gcnot:2:1Gxmpi2:0Gxmpi2:3][Gcnot:0:3Gxpi2:1Gypi:2]@(0,1,2,3)",0.9902943568641172,11,4,10
1044,"[Gcnot:0:3Gympi2:2][Gcnot:3:2Gxpi2:0][Gympi2:0Gxpi2:2Gxpi2:3][Gympi2:0Gypi:2Gypi:3][Gcnot:3:2Gypi2:0][Gypi:0Gxpi:2Gxmpi2:3][Gxpi2:0Gzpi:2Gxpi:3][Gypi2:0Gypi:2Gxpi2:3][Gypi2:0Gzpi:2Gympi2:3][Gypi:0Gypi:2Gxpi:3][Gcnot:3:0Gxpi:2][Gypi2:0Gxpi2:2Gypi:3][Gypi:0Gxmpi2:2Gzpi:3][Gxmpi2:0Gypi2:2Gzpi:3][Gypi2:0Gxmpi2:2Gympi2:3][Gypi:0Gympi2:2Gzpi:3][Gcnot:0:3Gxpi:2][Gzpi:0Gypi:2Gypi2:3][Gzpi:0Gxpi:2Gzpi:3][Gxpi2:0Gxpi:2Gxpi2:3][Gcnot:0:3Gypi2:2][Gzpi:0Gxmpi2:2Gxpi:3][Gypi2:0Gzpi:2Gxpi2:3][Gxpi2:0Gypi:2Gxmpi2:3][Gypi:0Gxmpi2:2Gzpi:3][Gcnot:0:3Gxmpi2:2][Gympi2:0Gypi2:2Gxpi2:3]@(0,1,2,3)",0.9852111048182032,27,4,7
1045,"[Gcnot:3:0Gxpi2:1][Gcnot:0:1Gxpi2:3][Gcnot:0:3Gzpi:1][Gcnot:1:0Gypi2:3][Gcnot:0:1Gxpi:3][Gcnot:3:0Gypi:1][Gzpi:0Gympi2:1Gxmpi2:3]@(0,1,2,3)",0.9934920344013376,7,4,6
1046,"[Gypi2:0Gympi2:1Gypi:3][Gxmpi2:0Gxmpi2:1Gzpi:3][Gympi2:0Gxpi2:1Gxpi:3][Gxpi2:0Gympi2:1Gxpi:3][Gcnot:3:0Gxpi:1][Gympi2:0Gzpi:1Gypi:3][Gxpi2:0Gzpi:1Gxpi:3][Gypi:0Gxpi:1Gxmpi2:3][Gcnot:1:0Gympi2:3][Gzpi:0Gympi2:1Gypi:3][Gympi2:0Gxpi:1Gxpi2:3][Gcnot:1:0Gypi2:3][Gcnot:3:0Gypi:1][Gcnot:3:0Gzpi:1][Gcnot:3:0Gxpi2:1][Gympi2:0Gypi2:1Gzpi:3][Gxpi2:0Gzpi:1Gympi2:3][Gcnot:3:0Gypi:1][Gcnot:0:1Gxmpi2:3][Gypi2:0Gzpi:1Gypi:3][Gympi2:0Gxpi2:1Gxpi:3][Gypi2:0Gypi2:1Gxpi:3][Gxmpi2:0Gxpi:1Gxmpi2:3][Gympi2:0Gypi:1Gympi2:3][Gcnot:0:1Gxpi:3][Gcnot:0:3Gzpi:1][Gcnot:3:0Gypi:1][Gypi2:0Gypi:1Gzpi:3][Gxpi:0Gxpi:1Gxpi2:3][Gcnot:1:0Gxpi:3]@(0,1,2,3)",0.9807919410537242,30,4,12
1047,"[Gypi2:1Gxpi2:2Gxpi2:3][Gcnot:1:2Gxpi2:3][Gcnot:3:2Gxpi:1][Gcnot:2:3Gxpi:1][Gcnot:3:2Gxpi2:1][Gcnot:2:3Gxmpi2:1][Gcnot:1:2Gxmpi2:3][Gcnot:2:3Gypi2:1][Gcnot:2:1Gzpi:3][Gcnot:3:2Gxmpi2:1][Gxpi:1Gypi2:2Gypi:3][Gympi2:1Gympi2:2Gzpi:3][Gxpi2:1Gypi:2Gympi2:3][Gcnot:2:3Gypi:1][Gcnot:3:2Gympi2:1][Gcnot:3:2Gzpi:1][Gcnot:3:2Gxmpi2:1][Gcnot:1:2Gympi2:3][Gzpi:1Gypi2:2Gypi2:3]@(0,1,2,3)",0.9880944222765696,19,4,14
1048,"Gympi2:1Gypi:1Gxmpi2:1Gxpi:1Gympi2:1Gxpi2:1Gypi2:1Gypi2:1Gypi2:1Gxpi:1Gxpi2:1Gxpi2:1Gxpi:1Gypi:1Gxpi2:1Gxpi2:1Gympi2:1Gzpi:1Gypi2:1Gympi2:1Gypi:1Gxpi:1Gypi:1Gzpi:1Gympi2:1Gypi:1Gzpi:1Gympi2:1Gxpi2:1Gypi:1Gxpi2:1Gzpi:1Gypi:1Gypi2:1Gxpi2:1Gzpi:1Gxmpi2:1Gxpi:1Gypi:1Gzpi:1Gympi2:1Gxmpi2:1Gxmpi2:1Gxpi:1Gypi:1Gympi2:1Gypi:1Gxmpi2:1Gxpi:1Gxpi2:1Gympi2:1Gxpi2:1Gympi2:1Gypi2:1Gxpi:1Gxpi2:1Gypi2:1Gxpi:1Gypi:1Gxpi:1Gxpi:1Gympi2:1Gxpi:1Gxpi:1Gxpi:1Gympi2:1Gxpi:1Gypi2:1Gxpi:1Gypi:1Gxpi:1Gypi2:1Gzpi:1Gympi2:1Gxpi:1Gxpi:1Gzpi:1Gypi2:1Gzpi:1Gxpi:1Gxpi2:1Gxpi2:1Gxpi2:1Gxpi:1Gxpi2:1Gxpi:1Gxpi:1Gympi2:1Gxpi:1Gxpi:1Gzpi:1Gxpi:1Gxpi:1Gypi:1Gzpi:1Gypi:1Gypi:1Gxpi2:1Gxpi2:1Gypi2:1Gypi:1Gzpi:1Gxpi2:1Gxpi2:1Gxpi2:1Gxmpi2:1Gypi:1Gxmpi2:1Gypi:1Gxmpi2:1Gzpi:1Gzpi:1Gypi2:1Gympi2:1Gxmpi2:1Gxpi2:1Gypi:1Gxpi:1@(0,1,2,3)",0.9771716901696412,118,4,0
1049,"Gypi2:1Gxpi2:1Gypi2:1Gxmpi2:1Gypi2:1Gypi:1Gzpi:1Gypi:1Gypi2:1Gxpi2:1Gypi2:1Gxpi2:1Gxmpi2:1Gypi:1@(0,1,2,3)",0.9958123010790324,14,4,0
1050,"Gcnot:1:0[Gypi2:0Gympi2:1][Gxpi:0Gypi2:1][Gxpi2:0Gxpi2:1]Gcnot:1:0Gcnot:1:0Gcnot:1:0Gcnot:0:1Gcnot:0:1Gcnot:0:1Gcnot:0:1Gcnot:0:1Gcnot:0:1Gcnot:0:1[Gzpi:0Gypi2:1][Gypi2:0Gxmpi2:1][Gzpi:0Gzpi:1][Gxmpi2:0Gxpi2:1]Gcnot:0:1[Gxpi2:0Gxpi2:1]Gcnot:1:0Gcnot:1:0[Gxpi:0Gzpi:1][Gzpi:0Gympi2:1]Gcnot:0:1Gcnot:0:1Gcnot:1:0[Gzpi:0Gympi2:1]@(0,1,2,3)",0.9291021007730886,28,4,17
