,width,size,polarization,pol_std_dev,pol_95%_ci_lower,pol_95%_ci_upper,quops_rate,quops_rate_std_dev,raw_quops_rate,raw_quops_rate_std_dev
0,4,32230720,0.6065307103759083,0,0.6065307103759083,1.0,,,,
1,5,32230720,0.6065307103759083,0,0.6065307103759083,1.0,,,,
2,6,32230716,0.6065307388467085,0,0.6065307388467085,1.0,,,,
3,7,32230716,0.6065307388467085,0,0.6065307388467085,1.0,,,,
4,8,32230720,0.6065307103759083,0,0.6065307103759083,1.0,,,,
5,9,31129866,0.606530700111669,0,0.606530700111669,1.0,,,,
6,10,29743280,0.6065306700532526,0,0.6065306700532526,1.0,,,,
7,11,28440346,0.6065306718280256,0,0.6065306718280256,1.0,,,,
8,12,27213600,0.6065307186065862,0,0.6065307186065862,1.0,,,,
9,13,26056446,0.6065307997716496,0,0.6065307997716496,1.0,,,,
10,14,24963036,0.6065308511256896,0,0.6065308511256896,1.0,,,,
11,15,23928150,0.6065309254177987,0,0.6065309254177987,1.0,,,,
12,16,22947136,0.606530955670296,0,0.606530955670296,1.0,,,,
13,17,22015816,0.6065309586317672,0,0.6065309586317672,1.0,,,,
14,18,21130452,0.6065307528819517,0,0.6065307528819517,1.0,,,,
15,19,20287630,0.6065306670684969,0,0.6065306670684969,1.0,,,,
16,20,19484280,0.6065308564208556,0,0.6065308564208556,1.0,,,,
17,21,18717678,0.606530739612542,0,0.606530739612542,1.0,,,,
18,22,17985264,0.6065308418257116,0,0.6065308418257116,1.0,,,,
19,23,17284776,0.6065307649003616,0,0.6065307649003616,1.0,,,,
20,24,16614096,0.606530866943947,0,0.606530866943947,1.0,,,,
21,25,15971300,0.6065313390379026,0,0.6065313390379026,1.0,,,,
22,26,15354716,0.6065309617706897,0,0.6065309617706897,1.0,,,,
23,27,14762628,0.6065313802585746,0,0.6065313802585746,1.0,,,,
24,28,14193648,0.6065311374669016,0,0.6065311374669016,1.0,,,,
25,29,13646356,0.6065311544528595,0,0.6065311544528595,1.0,,,,
26,30,13119480,0.6065317223916655,0,0.6065317223916655,1.0,,,,
27,31,12611916,0.6065317789357677,0,0.6065317789357677,1.0,,,,
28,32,12122560,0.6065318037602676,0,0.6065318037602676,1.0,,,,
29,33,11650452,0.6065309967085275,0,0.6065309967085275,1.0,,,,
30,34,11194568,0.606531344808828,0,0.606531344808828,1.0,,,,
31,35,10754100,0.6065317769594364,0,0.6065317769594364,1.0,,,,
32,36,10328256,0.60653204631394,0,0.60653204631394,1.0,,,,
33,37,9916296,0.6065319182611124,0,0.6065319182611124,1.0,,,,
34,38,9517480,0.6065323800265171,0,0.6065323800265171,1.0,,,,
35,39,9131226,0.6065316139251057,0,0.6065316139251057,1.0,,,,
36,40,8756800,0.6065328298360696,0,0.6065328298360696,1.0,,,,
37,41,8393766,0.6065323361361573,0,0.6065323361361573,1.0,,,,
38,42,8041488,0.6065328451638942,0,0.6065328451638942,1.0,,,,
39,43,7699580,0.6065307448899053,0,0.6065307448899053,1.0,,,,
40,44,7367360,0.6065324550298151,0,0.6065324550298151,1.0,,,,
41,45,7044570,0.6065320037089784,0,0.6065320037089784,1.0,,,,
42,46,6730720,0.6065315208680945,0,0.6065315208680945,1.0,,,,
43,47,6425370,0.6065325710705811,0,0.6065325710705811,1.0,,,,
44,48,6128256,0.6065309455718539,0,0.6065309455718539,1.0,,,,
45,49,5838840,0.6065337702897144,0,0.6065337702897144,1.0,,,,
46,50,5557000,0.6065323590508087,0,0.6065323590508087,1.0,,,,
47,51,5282274,0.606532536360207,0,0.606532536360207,1.0,,,,
48,52,5014360,0.6065344661368383,0,0.6065344661368383,1.0,,,,
49,53,4753040,0.6065348147534226,0,0.6065348147534226,1.0,,,,
50,54,4497984,0.6065362325180991,0,0.6065362325180991,1.0,,,,
51,55,4248970,0.6065365714231085,0,0.6065365714231085,1.0,,,,
52,56,4005792,0.606532878210062,0,0.606532878210062,1.0,,,,
53,57,3768042,0.6065351070858591,0,0.6065351070858591,1.0,,,,
54,58,3535680,0.6065313263609945,0,0.6065313263609945,1.0,,,,
55,59,3308248,0.6065374615456841,0,0.6065374615456841,1.0,,,,
56,60,3085800,0.606534504083944,0,0.606534504083944,1.0,,,,
57,61,2867976,0.6065330399027592,0,0.6065330399027592,1.0,,,,
58,62,2654592,0.6065315598027471,0,0.6065315598027471,1.0,,,,
59,63,2445408,0.6065339258539929,0,0.6065339258539929,1.0,,,,
60,64,2240256,0.6065378444858988,0,0.6065378444858988,1.0,,,,
61,65,2038920,0.6065457720740669,0,0.6065457720740669,1.0,,,,
62,66,1841400,0.606532419768612,0,0.606532419768612,1.0,,,,
63,67,1647128,0.6065432280415092,0,0.6065432280415092,1.0,,,,
64,68,1456152,0.6065433772295976,0,0.6065433772295976,1.0,,,,
65,69,1268220,0.606530897170469,0,0.606530897170469,1.0,,,,
66,70,1082900,0.6065363177224311,0,0.6065363177224311,1.0,,,,
67,71,899996,0.606538238191732,0,0.606538238191732,1.0,,,,
68,72,718992,0.6065725173137224,0,0.6065725173137224,1.0,,,,
69,73,539616,0.6065398738638924,0,0.6065398738638924,1.0,,,,
70,74,360528,0.6066245785590358,0,0.6066245785590358,1.0,,,,
71,74,148,0.8769083978138752,0,0.8769083978138752,1.0,,,,
