,Circuit,D:SP,F:Depth,F:Width,F:2QGC
1296,"[Gxpi2:0Gxpi2:3]Gcnot:0:3[Gxpi2:0Gxpi2:3]Gcnot:3:0Gcnot:3:0Gcnot:0:3[Gxmpi2:0Gypi:3]Gcnot:0:3Gcnot:3:0[Gxpi:0Gzpi:3][Gypi2:0Gypi:3][Gzpi:0Gympi2:3]Gcnot:0:3[Gympi2:0Gxmpi2:3]Gcnot:3:0Gcnot:0:3[Gzpi:0Gypi:3][Gxpi2:0Gypi2:3][Gypi2:0Gxmpi2:3][Gzpi:0Gypi2:3][Gxpi:0Gxmpi2:3]@(0,1,2,3)",0.990663764844796,21,4,9
1297,"Gzpi:3Gypi:3Gypi2:3Gxpi2:3Gypi:3Gypi2:3Gxmpi2:3Gypi:3Gzpi:3Gypi2:3Gympi2:3Gypi:3Gzpi:3Gzpi:3Gympi2:3Gxmpi2:3Gxpi2:3Gxpi:3Gypi2:3Gxpi:3Gzpi:3Gympi2:3Gxmpi2:3Gxpi:3Gypi2:3Gypi2:3Gympi2:3Gypi2:3Gxpi2:3Gypi2:3Gxpi2:3Gypi2:3Gxpi2:3Gypi:3Gypi2:3Gzpi:3Gypi:3Gympi2:3Gypi:3Gxmpi2:3Gxpi:3Gxmpi2:3Gxpi:3Gxmpi2:3Gxmpi2:3Gxpi:3Gxmpi2:3Gxpi:3Gympi2:3Gympi2:3Gympi2:3Gxmpi2:3Gxpi:3Gypi2:3Gypi:3Gzpi:3Gxpi2:3Gxmpi2:3Gxpi2:3Gzpi:3Gxpi:3Gxpi:3Gypi2:3Gxpi2:3Gxpi2:3Gxpi:3Gympi2:3Gxpi:3Gympi2:3Gxpi2:3Gxpi:3Gzpi:3Gxpi:3Gzpi:3Gzpi:3Gympi2:3Gypi2:3Gxmpi2:3Gxmpi2:3Gxmpi2:3Gxmpi2:3Gzpi:3Gzpi:3Gypi:3Gypi2:3Gxpi2:3Gxmpi2:3Gxmpi2:3Gxpi2:3Gympi2:3Gxmpi2:3Gxmpi2:3Gxpi:3Gypi2:3Gxmpi2:3Gypi:3Gxpi:3Gypi2:3Gypi2:3Gxpi2:3Gxmpi2:3Gzpi:3Gxmpi2:3Gxmpi2:3Gxpi:3Gypi2:3Gxpi:3Gxpi:3Gxmpi2:3Gzpi:3Gypi2:3Gxpi:3Gxpi2:3Gxpi2:3Gxpi2:3Gypi2:3Gympi2:3Gxpi:3Gypi2:3Gzpi:3Gypi:3Gxpi:3Gxpi:3Gxmpi2:3Gxmpi2:3Gxmpi2:3Gypi:3Gxpi2:3Gzpi:3Gypi2:3Gxpi:3Gypi2:3Gzpi:3@(0,1,2,3)",0.9913149798449564,133,4,0
1298,"[Gcnot:0:1Gxpi2:2][Gcnot:2:1Gypi:0][Gympi2:0Gzpi:1Gympi2:2][Gcnot:1:2Gxpi:0][Gxmpi2:0Gympi2:1Gympi2:2][Gcnot:1:0Gzpi:2][Gcnot:0:1Gympi2:2][Gcnot:1:2Gxpi:0][Gcnot:1:0Gzpi:2][Gcnot:0:1Gypi2:2][Gcnot:2:1Gxpi2:0][Gcnot:2:1Gxpi:0][Gcnot:2:1Gxmpi2:0][Gcnot:2:1Gxpi:0][Gcnot:1:2Gxmpi2:0][Gcnot:2:1Gxpi2:0][Gcnot:1:0Gxpi:2][Gcnot:1:2Gypi2:0][Gcnot:0:1Gzpi:2]@(0,1,2,3)",0.9749373797630534,19,4,17
1299,"[Gzpi:0Gympi2:1Gypi:2Gxmpi2:3][Gcnot:2:1Gxmpi2:0Gypi2:3][Gcnot:3:0Gypi2:1Gympi2:2][Gxpi2:0Gxmpi2:1Gxpi2:2Gxpi2:3][Gcnot:0:1Gxpi2:2Gxmpi2:3]@(0,1,2,3)",0.996597178068793,5,4,3
1300,"[Gcnot:0:3Gypi:1][Gcnot:0:1Gypi:3][Gypi2:0Gxpi:1Gypi2:3][Gxmpi2:0Gxpi:1Gxpi:3][Gympi2:0Gzpi:1Gypi2:3][Gcnot:3:0Gxmpi2:1][Gypi:0Gxpi:1Gympi2:3][Gxmpi2:0Gypi:1Gypi2:3][Gypi:0Gxpi2:1Gxpi:3][Gypi2:0Gypi2:1Gypi:3][Gypi:0Gxpi:1Gypi2:3][Gxpi2:0Gzpi:1Gxmpi2:3][Gcnot:3:0Gzpi:1]@(0,1,2,3)",0.9920740805711628,13,4,4
1301,"[Gypi2:0Gzpi:1Gympi2:2Gxmpi2:3][Gympi2:0Gzpi:1Gxpi:2Gympi2:3][Gzpi:0Gxpi:1Gypi:2Gympi2:3][Gympi2:0Gzpi:1Gympi2:2Gxpi:3][Gxpi2:0Gzpi:1Gxpi2:2Gzpi:3][Gxmpi2:0Gypi2:1Gzpi:2Gypi2:3][Gypi:0Gxpi:1Gympi2:2Gypi2:3][Gxpi2:0Gxpi2:1Gzpi:2Gzpi:3]@(0,1,2,3)",0.99722548572849,8,4,0
1302,"[Gxpi2:1Gympi2:2Gypi:3][Gympi2:1Gympi2:2Gxpi2:3][Gypi2:1Gxpi2:2Gxpi2:3][Gzpi:1Gympi2:2Gypi:3][Gympi2:1Gympi2:2Gypi2:3][Gzpi:1Gympi2:2Gympi2:3][Gypi:1Gxpi2:2Gxpi2:3][Gypi:1Gxmpi2:2Gympi2:3][Gcnot:3:2Gypi:1][Gypi2:1Gxpi:2Gxmpi2:3]@(0,1,2,3)",0.996097058136396,10,4,1
1303,"[Gxpi:1Gypi:2][Gypi2:1Gxpi2:2][Gzpi:1Gxmpi2:2][Gxpi2:1Gxmpi2:2][Gzpi:1Gxpi:2][Gxpi2:1Gxpi:2]Gcnot:1:2[Gypi2:1Gympi2:2][Gxpi:1Gxpi2:2][Gzpi:1Gxpi2:2][Gxpi:1Gxpi2:2]Gcnot:1:2Gcnot:1:2Gcnot:2:1[Gxmpi2:1Gypi2:2][Gypi:1Gypi2:2]Gcnot:2:1Gcnot:2:1Gcnot:2:1@(0,1,2,3)",0.9889573502892304,19,4,7
1304,"Gzpi:2Gxmpi2:2Gzpi:2Gypi:2Gxmpi2:2Gzpi:2Gzpi:2Gypi2:2Gzpi:2Gypi2:2Gypi2:2Gxmpi2:2Gzpi:2Gxpi2:2Gypi2:2Gxpi:2Gzpi:2Gzpi:2Gxpi2:2Gxpi:2Gypi2:2Gzpi:2Gypi2:2Gxpi:2Gxmpi2:2Gypi2:2Gympi2:2Gypi:2Gypi:2Gxpi:2Gxpi:2Gxmpi2:2Gxmpi2:2Gympi2:2Gxpi2:2Gxpi2:2Gxmpi2:2Gxpi2:2Gypi:2Gypi2:2Gympi2:2Gxpi2:2Gypi2:2Gxpi2:2Gxpi2:2Gypi:2Gypi:2Gypi:2Gxmpi2:2Gxpi2:2Gxpi:2Gypi2:2Gympi2:2Gympi2:2Gypi2:2Gxpi:2Gxpi2:2Gxpi:2Gxpi:2Gxmpi2:2Gxmpi2:2Gxmpi2:2Gzpi:2Gzpi:2Gxpi2:2Gxpi:2Gypi2:2Gxpi2:2Gxpi2:2Gypi:2Gxpi:2Gzpi:2Gympi2:2Gzpi:2Gzpi:2Gympi2:2Gzpi:2Gypi:2Gxpi:2@(0,1,2,3)",0.9937660553415542,79,4,0
1305,"Gxpi2:1Gxmpi2:1Gxpi:1Gxpi2:1@(0,1,2,3)",0.9994741814409768,4,4,0
1306,"[Gxpi:0Gympi2:1Gypi:2][Gcnot:0:1Gxmpi2:2][Gxpi:0Gympi2:1Gxpi:2][Gzpi:0Gxpi:1Gympi2:2][Gxmpi2:0Gympi2:1Gypi:2][Gxpi:0Gzpi:1Gxpi:2][Gcnot:1:2Gxpi2:0][Gzpi:0Gzpi:1Gypi:2][Gxmpi2:0Gypi:1Gzpi:2][Gypi:0Gypi:1Gxpi:2][Gypi2:0Gxpi:1Gxpi2:2][Gxpi:0Gzpi:1Gypi2:2]@(0,1,2,3)",0.9942583128442888,12,4,2
1307,"[Gypi2:1Gzpi:2][Gxpi2:1Gxpi2:2][Gympi2:1Gxmpi2:2][Gypi2:1Gxpi2:2][Gypi2:1Gxpi:2][Gxpi:1Gympi2:2]Gcnot:1:2[Gypi2:1Gypi:2][Gxpi:1Gxmpi2:2]@(0,1,2,3)",0.9963079625307222,9,4,1
1308,"[Gypi2:1Gxpi:2Gympi2:3][Gxmpi2:1Gxmpi2:2Gxpi2:3][Gypi:1Gympi2:2Gxpi:3][Gzpi:1Gxmpi2:2Gxpi2:3][Gypi2:1Gxpi:2Gzpi:3][Gcnot:3:2Gypi2:1][Gypi:1Gxpi:2Gxpi2:3][Gcnot:2:3Gxmpi2:1][Gcnot:2:1Gxpi2:3]@(0,1,2,3)",0.9930773841501712,9,4,3
1309,"[Gxmpi2:0Gzpi:1][Gzpi:0Gxpi:1][Gypi2:0Gxpi2:1]Gcnot:0:1[Gympi2:0Gxmpi2:1][Gzpi:0Gypi2:1][Gxpi2:0Gxmpi2:1][Gxpi2:0Gympi2:1][Gxpi2:0Gypi:1][Gzpi:0Gzpi:1][Gympi2:0Gxmpi2:1][Gxpi:0Gypi2:1][Gxpi:0Gzpi:1]Gcnot:0:1[Gypi:0Gxmpi2:1][Gxpi2:0Gypi2:1][Gypi:0Gympi2:1][Gypi:0Gzpi:1][Gypi2:0Gypi:1]Gcnot:0:1[Gxpi2:0Gympi2:1][Gypi2:0Gxmpi2:1]Gcnot:0:1[Gympi2:0Gxpi:1]Gcnot:0:1[Gxpi:0Gxmpi2:1][Gxmpi2:0Gypi2:1][Gxmpi2:0Gxpi2:1][Gypi:0Gxmpi2:1]Gcnot:1:0[Gypi:0Gzpi:1][Gzpi:0Gxpi:1][Gypi:0Gypi:1][Gypi:0Gypi:1][Gxpi2:0Gxpi:1]Gcnot:0:1[Gxmpi2:0Gypi2:1]Gcnot:1:0Gcnot:1:0[Gxpi2:0Gypi:1]Gcnot:1:0[Gzpi:0Gxmpi2:1]Gcnot:0:1@(0,1,2,3)",0.9833413321525464,43,4,11
1310,"Gxpi:2Gypi:2Gympi2:2Gzpi:2Gympi2:2Gxpi:2Gxpi:2Gypi:2Gxpi2:2Gypi:2Gxpi:2Gxpi:2Gypi2:2Gypi2:2Gxpi:2Gxpi2:2Gxmpi2:2Gxpi2:2Gympi2:2Gxpi:2Gypi:2Gypi:2Gympi2:2Gypi:2Gxpi:2Gzpi:2Gxmpi2:2Gxmpi2:2Gzpi:2Gxmpi2:2Gxmpi2:2Gypi:2Gxpi:2Gypi:2Gxpi2:2Gxpi2:2Gxmpi2:2Gxmpi2:2Gypi2:2Gypi2:2Gzpi:2Gzpi:2Gympi2:2Gxmpi2:2Gypi2:2Gxpi:2Gxpi:2Gxpi:2Gxpi:2Gympi2:2Gympi2:2Gzpi:2Gypi:2Gzpi:2Gypi:2Gympi2:2Gypi:2Gxmpi2:2Gympi2:2Gxpi:2Gypi:2Gypi:2Gypi:2Gxpi:2Gxpi2:2Gxmpi2:2Gympi2:2Gympi2:2Gypi:2Gypi2:2Gxpi:2Gxmpi2:2Gxpi2:2Gxpi:2Gxmpi2:2Gxpi:2Gypi:2Gxpi:2Gxmpi2:2Gypi:2Gypi2:2Gympi2:2Gypi2:2Gypi:2Gxpi:2Gzpi:2Gxpi2:2Gypi:2Gypi2:2Gympi2:2Gypi:2Gxmpi2:2Gxpi:2Gypi2:2Gxpi2:2Gxpi2:2Gypi2:2Gxpi:2Gzpi:2Gxpi:2Gxmpi2:2Gxpi2:2Gypi2:2Gxmpi2:2Gxpi2:2Gypi:2Gxmpi2:2Gxpi2:2Gypi2:2Gypi2:2Gxpi:2Gypi2:2Gypi:2Gympi2:2Gypi:2Gxpi2:2Gxpi:2Gxpi2:2Gxpi:2Gypi:2Gypi:2Gzpi:2Gympi2:2Gxmpi2:2Gypi2:2Gypi2:2Gxpi:2Gxpi2:2Gxmpi2:2Gxmpi2:2Gxpi2:2Gympi2:2Gypi:2Gypi:2Gypi2:2Gypi2:2Gympi2:2Gypi2:2Gxpi2:2Gypi:2Gzpi:2Gxmpi2:2Gypi:2Gzpi:2Gxmpi2:2Gypi2:2@(0,1,2,3)",0.9923499936498148,146,4,0
1311,"[Gypi2:1Gzpi:2Gympi2:3][Gypi:1Gxpi:2Gypi2:3][Gympi2:1Gxmpi2:2Gxpi:3][Gypi2:1Gxpi:2Gxpi2:3][Gxpi:1Gympi2:2Gympi2:3][Gxpi2:1Gxpi2:2Gypi2:3][Gxpi2:1Gzpi:2Gxpi:3][Gxmpi2:1Gxpi:2Gympi2:3][Gypi:1Gzpi:2Gypi:3][Gxpi:1Gxmpi2:2Gympi2:3][Gxpi2:1Gzpi:2Gxpi:3][Gxmpi2:1Gypi2:2Gypi2:3][Gxpi:1Gzpi:2Gympi2:3][Gympi2:1Gympi2:2Gxpi:3][Gypi:1Gypi:2Gxpi:3][Gxmpi2:1Gzpi:2Gypi:3][Gxpi:1Gxpi2:2Gxmpi2:3][Gympi2:1Gypi2:2Gypi:3]@(0,1,2,3)",0.9932191216157972,18,4,0
1312,"Gcnot:0:3[Gypi:0Gypi2:3][Gxmpi2:0Gxmpi2:3][Gypi:0Gypi2:3][Gzpi:0Gxmpi2:3][Gxpi:0Gypi2:3][Gxpi2:0Gzpi:3][Gypi:0Gzpi:3]@(0,1,2,3)",0.9993816709322552,8,4,1
1313,"[Gxpi:1Gzpi:2][Gzpi:1Gxmpi2:2][Gxmpi2:1Gxmpi2:2]Gcnot:1:2[Gypi:1Gzpi:2][Gxmpi2:1Gxpi:2][Gypi:1Gxpi:2]Gcnot:1:2[Gxmpi2:1Gxmpi2:2][Gxpi2:1Gxpi:2][Gxpi2:1Gxpi:2]Gcnot:1:2@(0,1,2,3)",0.9987603693069173,12,4,3
1314,"[Gypi:0Gzpi:1Gypi:2Gzpi:3][Gympi2:0Gypi:1Gxpi2:2Gxmpi2:3][Gxmpi2:0Gxpi2:1Gypi:2Gzpi:3][Gympi2:0Gypi2:1Gxmpi2:2Gxmpi2:3][Gxpi:0Gypi2:1Gypi2:2Gxpi2:3][Gypi:0Gzpi:1Gzpi:2Gypi:3][Gzpi:0Gympi2:1Gxpi2:2Gxpi:3]@(0,1,2,3)",0.9974739457872532,7,4,0
1315,"[Gzpi:1Gxpi2:2Gypi2:3][Gypi:1Gypi2:2Gxpi:3][Gympi2:1Gypi2:2Gxmpi2:3][Gxpi2:1Gypi2:2Gympi2:3][Gxpi2:1Gxmpi2:2Gypi:3][Gxpi:1Gxpi2:2Gxpi:3][Gypi:1Gxpi2:2Gxmpi2:3][Gxmpi2:1Gympi2:2Gypi:3][Gypi2:1Gypi2:2Gypi2:3]@(0,1,2,3)",0.9920661799030268,9,4,0
1316,"[Gxpi2:2Gxpi:3][Gzpi:2Gzpi:3][Gypi2:2Gympi2:3]Gcnot:2:3[Gxpi:2Gzpi:3][Gypi2:2Gxpi2:3][Gzpi:2Gxpi:3][Gympi2:2Gympi2:3]Gcnot:2:3[Gypi:2Gxpi:3][Gxpi2:2Gxpi:3][Gxpi2:2Gzpi:3][Gxpi:2Gxpi:3]Gcnot:2:3[Gxpi:2Gypi2:3][Gypi:2Gympi2:3]Gcnot:3:2[Gympi2:2Gypi:3]@(0,1,2,3)",0.9916650450384396,18,4,4
1317,"[Gxpi:0Gypi:1Gypi:3][Gcnot:1:0Gxpi:3][Gcnot:0:1Gzpi:3][Gxpi2:0Gympi2:1Gxpi2:3][Gcnot:3:0Gxmpi2:1][Gcnot:0:1Gxpi:3][Gcnot:1:0Gxpi:3][Gcnot:0:3Gzpi:1][Gxpi:0Gypi:1Gxmpi2:3][Gcnot:1:0Gxmpi2:3][Gcnot:0:1Gympi2:3][Gxmpi2:0Gxpi:1Gypi2:3][Gxmpi2:0Gypi2:1Gypi2:3][Gcnot:0:3Gypi:1][Gcnot:3:0Gzpi:1][Gcnot:0:1Gxpi:3][Gympi2:0Gxpi:1Gxpi:3][Gcnot:0:1Gypi:3][Gxpi2:0Gxpi:1Gympi2:3][Gcnot:0:3Gxpi2:1][Gympi2:0Gxpi:1Gxpi2:3][Gxpi:0Gypi:1Gympi2:3][Gcnot:0:3Gzpi:1][Gcnot:0:1Gympi2:3][Gxmpi2:0Gypi:1Gxmpi2:3][Gzpi:0Gypi2:1Gxmpi2:3][Gcnot:0:1Gympi2:3][Gzpi:0Gypi2:1Gxpi2:3][Gcnot:0:3Gxmpi2:1][Gzpi:0Gxpi2:1Gympi2:3]@(0,1,2,3)",0.9763248648218024,30,4,17
1318,"[Gcnot:1:2Gcnot:3:0][Gxpi:0Gympi2:1Gxpi:2Gxmpi2:3][Gxpi:0Gzpi:1Gypi:2Gxpi2:3][Gzpi:0Gypi:1Gypi:2Gxpi2:3][Gzpi:0Gympi2:1Gxmpi2:2Gxmpi2:3][Gcnot:1:0Gypi:2Gxpi:3][Gcnot:1:2Gypi2:0Gypi:3][Gcnot:2:3Gzpi:0Gypi:1][Gxpi2:0Gympi2:1Gypi2:2Gxpi:3][Gypi:0Gxpi:1Gxmpi2:2Gympi2:3][Gympi2:0Gxpi:1Gxpi:2Gxmpi2:3][Gypi2:0Gxpi:1Gxpi:2Gympi2:3][Gcnot:2:1Gxpi2:0Gympi2:3]@(0,1,2,3)",0.9847508199896512,13,4,6
1319,"[Gcnot:0:3Gypi2:2]@(0,1,2,3)",0.9993667556255628,1,4,1
1320,"[Gympi2:0Gympi2:1Gzpi:2Gympi2:3][Gcnot:1:0Gxmpi2:2Gxmpi2:3][Gypi2:0Gypi2:1Gypi:2Gxpi2:3]@(0,1,2,3)",0.9966340901501936,3,4,1
1321,"[Gypi2:0Gzpi:1Gympi2:2][Gzpi:0Gxmpi2:1Gxpi2:2][Gypi:0Gxpi:1Gypi2:2][Gympi2:0Gxmpi2:1Gypi:2][Gympi2:0Gzpi:1Gxpi:2][Gxpi:0Gypi:1Gxpi2:2]@(0,1,2,3)",0.9984563407030184,6,4,0
1322,"[Gympi2:0Gypi2:1Gypi:2Gzpi:3][Gxmpi2:0Gympi2:1Gxpi:2Gympi2:3][Gxmpi2:0Gympi2:1Gxpi2:2Gypi:3][Gcnot:1:2Gxmpi2:0Gxpi:3][Gypi2:0Gypi2:1Gxpi:2Gypi:3][Gxpi:0Gxmpi2:1Gzpi:2Gxpi:3][Gcnot:1:0Gcnot:3:2][Gxpi2:0Gzpi:1Gzpi:2Gypi:3][Gcnot:0:3Gxmpi2:1Gxmpi2:2][Gzpi:0Gxpi:1Gxpi:2Gypi2:3][Gxpi:0Gxmpi2:1Gypi:2Gxmpi2:3][Gypi:0Gypi:1Gzpi:2Gxmpi2:3][Gxpi:0Gzpi:1Gxpi2:2Gxpi:3][Gxmpi2:0Gypi2:1Gxpi:2Gxpi2:3][Gypi:0Gxpi2:1Gxpi2:2Gxmpi2:3][Gypi:0Gxpi:1Gxmpi2:2Gzpi:3][Gcnot:2:3Gzpi:0Gypi:1][Gypi2:0Gzpi:1Gympi2:2Gxpi2:3][Gcnot:0:1Gzpi:2Gympi2:3][Gympi2:0Gypi:1Gypi2:2Gzpi:3][Gypi2:0Gypi:1Gxpi2:2Gympi2:3]@(0,1,2,3)",0.9834794941649172,21,4,6
1323,"[Gxpi2:0Gypi2:1Gxpi2:2Gzpi:3][Gxpi:0Gxmpi2:1Gypi:2Gypi:3][Gympi2:0Gxpi2:1Gypi2:2Gzpi:3][Gcnot:2:1Gxpi2:0Gympi2:3][Gypi:0Gxmpi2:1Gympi2:2Gxmpi2:3][Gypi:0Gxpi:1Gypi:2Gxpi:3][Gcnot:3:2Gxpi2:0Gympi2:1][Gzpi:0Gxmpi2:1Gxpi:2Gzpi:3][Gcnot:1:0Gcnot:2:3][Gcnot:2:1Gcnot:3:0][Gxmpi2:0Gxpi:1Gypi2:2Gxpi2:3][Gxpi2:0Gypi2:1Gxpi:2Gzpi:3][Gcnot:0:3Gxpi2:1Gzpi:2][Gxmpi2:0Gxmpi2:1Gympi2:2Gxpi:3]@(0,1,2,3)",0.9868451731983712,14,4,7
1324,"[Gypi:1Gxpi:2][Gxpi2:1Gzpi:2][Gypi:1Gxmpi2:2]Gcnot:1:2[Gypi2:1Gzpi:2][Gympi2:1Gympi2:2]Gcnot:1:2Gcnot:1:2Gcnot:2:1Gcnot:1:2Gcnot:1:2Gcnot:1:2[Gzpi:1Gypi2:2][Gympi2:1Gympi2:2][Gxpi2:1Gxmpi2:2]Gcnot:2:1[Gxpi:1Gypi2:2]Gcnot:2:1[Gypi:1Gympi2:2][Gzpi:1Gxpi:2][Gympi2:1Gzpi:2][Gypi:1Gxpi:2][Gxpi2:1Gzpi:2][Gypi2:1Gxpi:2]Gcnot:1:2[Gzpi:1Gympi2:2]Gcnot:2:1[Gypi2:1Gxpi2:2][Gxpi:1Gzpi:2]Gcnot:2:1[Gypi2:1Gxmpi2:2]Gcnot:2:1Gcnot:1:2Gcnot:1:2Gcnot:1:2Gcnot:2:1[Gzpi:1Gypi2:2][Gxmpi2:1Gxmpi2:2][Gypi2:1Gympi2:2][Gxmpi2:1Gxpi:2][Gypi:1Gzpi:2]Gcnot:2:1[Gypi2:1Gxmpi2:2][Gzpi:1Gxmpi2:2]Gcnot:2:1@(0,1,2,3)",0.979010198720878,45,4,19
1325,"[Gxmpi2:1Gympi2:2][Gxpi2:1Gypi:2][Gypi2:1Gympi2:2][Gxmpi2:1Gympi2:2]Gcnot:2:1[Gympi2:1Gypi:2][Gympi2:1Gypi:2][Gxpi2:1Gxpi2:2][Gxmpi2:1Gxpi:2][Gxpi:1Gxpi:2]Gcnot:2:1[Gxpi:1Gympi2:2][Gympi2:1Gypi:2][Gypi2:1Gxpi2:2][Gxmpi2:1Gypi:2][Gympi2:1Gxmpi2:2]Gcnot:1:2[Gxpi2:1Gypi:2]Gcnot:1:2[Gzpi:1Gxmpi2:2][Gxmpi2:1Gypi:2][Gypi:1Gxpi:2][Gxmpi2:1Gypi:2]@(0,1,2,3)",0.9953616541980744,23,4,4
1326,"[Gcnot:1:0Gypi:2][Gxpi:0Gypi:1Gxpi:2][Gcnot:1:0Gympi2:2][Gcnot:1:0Gympi2:2][Gcnot:1:0Gypi2:2][Gcnot:1:0Gypi2:2][Gcnot:1:0Gxpi2:2][Gxpi2:0Gxpi:1Gypi2:2][Gxpi2:0Gxmpi2:1Gypi2:2][Gcnot:2:1Gypi2:0][Gcnot:2:1Gxpi2:0][Gcnot:2:1Gypi:0][Gcnot:0:1Gxpi2:2][Gcnot:1:2Gypi2:0]@(0,1,2,3)",0.9763594552380628,14,4,11
1327,"[Gympi2:0Gypi:1Gxpi2:2Gzpi:3][Gypi:0Gxmpi2:1Gypi:2Gxpi:3][Gcnot:3:0Gypi:1Gxmpi2:2][Gxmpi2:0Gzpi:1Gzpi:2Gypi:3][Gzpi:0Gxmpi2:1Gympi2:2Gypi2:3][Gxpi2:0Gxpi2:1Gxpi:2Gxmpi2:3][Gcnot:0:3Gcnot:1:2][Gcnot:0:3Gzpi:1Gypi2:2][Gcnot:3:2Gypi2:0Gxpi2:1][Gcnot:2:1Gxpi2:0Gympi2:3][Gcnot:2:1Gxpi:0Gypi:3][Gxmpi2:0Gypi2:1Gzpi:2Gzpi:3][Gzpi:0Gypi:1Gxpi:2Gympi2:3][Gzpi:0Gxpi:1Gxpi2:2Gypi:3]@(0,1,2,3)",0.9925192617642032,14,4,7
1328,"[Gcnot:0:3Gypi:1][Gcnot:3:0Gxmpi2:1][Gcnot:1:0Gxpi:3][Gympi2:0Gympi2:1Gxmpi2:3][Gcnot:1:0Gypi2:3][Gcnot:0:3Gypi:1]@(0,1,2,3)",0.9943982429043746,6,4,5
1329,"Gympi2:3Gympi2:3Gypi2:3Gxpi2:3Gypi2:3Gypi2:3Gympi2:3Gympi2:3Gypi2:3Gypi2:3Gxpi2:3Gxpi2:3Gzpi:3Gypi:3Gympi2:3Gypi2:3Gxpi2:3Gypi:3Gypi:3Gypi:3Gzpi:3Gxpi:3Gzpi:3Gxmpi2:3Gxpi:3Gypi:3Gxmpi2:3Gypi2:3Gxpi:3Gypi2:3Gzpi:3Gxpi2:3Gympi2:3Gzpi:3Gxpi:3Gxpi:3Gzpi:3Gxpi2:3Gxpi:3Gzpi:3Gypi:3Gzpi:3Gypi2:3Gxpi:3Gzpi:3Gxmpi2:3Gxpi:3Gzpi:3Gzpi:3Gxmpi2:3Gxpi:3Gxmpi2:3Gxpi:3Gympi2:3Gzpi:3Gzpi:3Gxmpi2:3Gxpi:3Gympi2:3Gzpi:3Gxpi:3Gympi2:3Gypi:3Gxpi:3Gxpi:3Gympi2:3Gxpi:3Gzpi:3Gzpi:3Gypi2:3Gxpi:3Gxmpi2:3Gypi2:3Gympi2:3Gxmpi2:3Gxpi:3Gxpi2:3Gzpi:3Gxpi:3Gzpi:3Gxpi:3Gxpi2:3Gxpi:3Gympi2:3Gxmpi2:3Gzpi:3Gzpi:3Gympi2:3Gzpi:3Gxpi:3Gxmpi2:3Gxmpi2:3Gypi:3Gzpi:3Gzpi:3Gzpi:3Gxmpi2:3Gypi2:3Gypi:3Gxmpi2:3Gxpi:3Gxmpi2:3Gympi2:3Gypi2:3Gzpi:3Gympi2:3Gympi2:3Gzpi:3Gypi2:3Gxpi:3Gxmpi2:3Gxpi2:3Gzpi:3Gympi2:3Gxpi:3Gxpi2:3Gzpi:3Gzpi:3Gzpi:3Gxpi:3Gympi2:3Gxpi2:3Gypi2:3Gympi2:3Gxmpi2:3Gypi2:3Gypi2:3Gxmpi2:3Gypi2:3Gypi:3Gxpi:3Gypi2:3Gxmpi2:3Gzpi:3Gympi2:3Gxpi:3Gypi2:3Gxpi:3Gxpi2:3Gxpi:3Gypi2:3@(0,1,2,3)",0.9513025294838436,141,4,0
1330,"Gypi2:2Gxpi2:2Gympi2:2Gxpi2:2Gxpi2:2Gxpi:2Gxpi:2Gypi:2Gxpi2:2Gxmpi2:2Gzpi:2Gypi:2Gxpi2:2Gxpi2:2Gympi2:2Gzpi:2Gypi:2Gxpi:2Gympi2:2Gypi:2Gzpi:2Gypi2:2Gypi2:2Gxpi:2Gypi2:2Gxmpi2:2Gympi2:2Gzpi:2Gxpi2:2Gympi2:2Gypi:2Gxpi2:2Gxmpi2:2Gypi:2Gypi:2Gypi:2Gxpi:2Gxpi:2Gxpi:2Gypi:2Gxpi2:2Gxpi2:2Gypi2:2Gympi2:2Gxmpi2:2Gxmpi2:2Gzpi:2Gxmpi2:2Gxpi:2Gxpi:2Gxpi:2Gxpi2:2Gxpi2:2Gxpi2:2Gxpi:2Gxpi:2Gxpi:2Gzpi:2Gxpi:2Gxmpi2:2Gxpi:2Gxmpi2:2Gypi:2Gxpi:2Gypi2:2Gxpi:2Gxpi2:2Gxmpi2:2Gxpi2:2Gypi2:2Gzpi:2@(0,1,2,3)",0.9814569900989544,71,4,0
