,width,size,polarization,pol_std_dev,pol_95%_ci_lower,pol_95%_ci_upper,quops_rate,quops_rate_std_dev,raw_quops_rate,raw_quops_rate_std_dev
0,4,142875992,0.6065306631322243,0,0.6065306631322243,1.0,,,,
1,5,142875990,0.6065306680973045,0,0.6065306680973045,1.0,,,,
2,6,142875996,0.606530660158375,0,0.606530660158375,1.0,,,,
3,7,142875992,0.6065306631322243,0,0.6065306631322243,1.0,,,,
4,8,142875984,0.606530682992545,0,0.606530682992545,1.0,,,,
5,9,142875990,0.6065306680973045,0,0.6065306680973045,1.0,,,,
6,10,142875980,0.6065306859663951,0,0.6065306859663951,1.0,,,,
7,11,142875986,0.6065306780274647,0,0.6065306780274647,1.0,,,,
8,12,142875984,0.606530682992545,0,0.606530682992545,1.0,,,,
9,13,142875980,0.6065306859663951,0,0.6065306859663951,1.0,,,,
10,14,142875992,0.6065306631322243,0,0.6065306631322243,1.0,,,,
11,15,142875990,0.6065306680973045,0,0.6065306680973045,1.0,,,,
12,16,142875968,0.6065307088005678,0,0.6065307088005678,1.0,,,,
13,17,142771984,0.6065306961469445,0,0.6065306961469445,1.0,,,,
14,18,142560864,0.6065307177466612,0,0.6065307177466612,1.0,,,,
15,19,142344694,0.6065306675277056,0,0.6065306675277056,1.0,,,,
16,20,142123200,0.6065306905802507,0,0.6065306905802507,1.0,,,,
17,21,141896244,0.6065306850538718,0,0.6065306850538718,1.0,,,,
18,22,141663588,0.6065307092378537,0,0.6065307092378537,1.0,,,,
19,23,141425068,0.6065306776134785,0,0.6065306776134785,1.0,,,,
20,24,141180384,0.6065306996981537,0,0.6065306996981537,1.0,,,,
21,25,140929350,0.60653070074641,0,0.60653070074641,1.0,,,,
22,26,140671700,0.606530700564291,0,0.606530700564291,1.0,,,,
23,27,140407182,0.6065306661272423,0,0.6065306661272423,1.0,,,,
24,28,140135464,0.6065306998896168,0,0.6065306998896168,1.0,,,,
25,29,139856328,0.6065306643255184,0,0.6065306643255184,1.0,,,,
26,30,139569360,0.6065307401357575,0,0.6065307401357575,1.0,,,,
