,width,size,polarization,pol_std_dev,pol_95%_ci_lower,pol_95%_ci_upper,quops_rate,quops_rate_std_dev,raw_quops_rate,raw_quops_rate_std_dev
0,2,4,0.8592502192172621,6.280087684118464e-06,0.8592398884730217,1.0,,,,
1,2,5000004,0.7542332306553002,5.054212518931752e-05,0.7541500888593639,1.0,,,,
2,2,7500004,0.0,0.0,0.0,1.0,,,,
3,2,6250004,0.0,0.0,0.0,1.0,,,,
4,2,5625004,0.0,0.0,0.0,1.0,,,,
5,2,5312504,0.0,0.0,0.0,1.0,,,,
6,2,5156256,0.0,0.0,0.0,1.0,,,,
7,2,5078132,0.678649670439054,0.22621656198314014,0.30652342597678844,1.0,,,,
8,2,5117196,0.0754046240851468,0.2262138722554404,-0.2967171957750527,1.0,,,,
9,2,5097664,0.3016023592949142,0.3693859441575949,-0.3060375188443294,1.0,,,,
10,2,5087900,0.4524512424895558,0.36942489653534943,-0.15525271231109405,1.0,,,,
11,2,5083016,0.45243679142719306,0.36941309466312044,-0.15524774929364005,1.0,,,,
12,2,5080576,0.3770214910677563,0.3770214943318516,-0.24317886710813963,1.0,,,,
13,2,5079356,0.4524256316650625,0.3694039830161293,-0.15524392039647023,1.0,,,,
14,2,5078744,0.6032452382175542,0.30162262934423006,0.1070760129462957,1.0,,,,
15,2,5078440,0.4524296200964451,0.3694072384815038,-0.15524528720562863,1.0,,,,
16,2,5078288,0.301616789710181,0.3694036163264599,-0.3060521591468456,1.0,,,,
17,2,5078212,0.5278546769043998,0.3455620047959874,-0.04059482098499956,1.0,,,,
18,2,5078172,0.6032132764443296,0.3016066389862054,0.1070703553120218,1.0,,,,
19,2,5078152,0.4524293090247255,0.36940698655947546,-0.15524518386561165,1.0,,,,
20,2,5078144,0.6032466599955533,0.3016233322130217,0.10707627850513263,1.0,,,,
21,2,5078140,0.37702155622148104,0.377021557470013,-0.24317890581669033,1.0,,,,
22,2,5078136,0.4524566729675537,0.3694293288672319,-0.15525457301904272,1.0,,,,
23,3,6,0.8507859930248459,8.552448995365387e-06,0.8507719242462486,1.0,,,,
24,3,5000004,0.746275053179312,0.00010581117273239372,0.7461009938001671,1.0,,,,
25,3,7500006,0.0,0.0,0.0,1.0,,,,
26,3,6250008,0.0,0.0,0.0,1.0,,,,
27,3,5625006,0.0,0.0,0.0,1.0,,,,
28,3,5312508,0.0,0.0,0.0,1.0,,,,
29,3,5156256,0.0,0.0,0.0,1.0,,,,
